# ells, tt, te, ee, bb, kk
1.500000000000000000e+01 2.223822037146190311e+01 2.536016273363927293e-02 6.504117505835521162e-05 1.929000560765600465e-06 1.917260035854595282e-07
1.600000000000000000e+01 1.985521682380026931e+01 2.381020700783095106e-02 6.349230384855133525e-05 1.930139890747044541e-06 1.952827615825643223e-07
1.700000000000000000e+01 1.787380433969353533e+01 2.243887078258926041e-02 6.419190808366985999e-05 1.931325448530284158e-06 1.984746749360637506e-07
1.800000000000000000e+01 1.620670428847658684e+01 2.123578850657359754e-02 6.719491206139530158e-05 1.932552217074836763e-06 2.013354642388793433e-07
1.900000000000000000e+01 1.478933529255515822e+01 2.020077074137532208e-02 7.192334769561217907e-05 1.933815539235116181e-06 2.038934267364581378e-07
2.000000000000000000e+01 1.357295611146419922e+01 1.932042430110305839e-02 7.763016161544407758e-05 1.935111086224847957e-06 2.061740226074173362e-07
2.100000000000000000e+01 1.252027486564716519e+01 1.856450322727306104e-02 8.383968939149978648e-05 1.936434795631600188e-06 2.082014113827169162e-07
2.200000000000000000e+01 1.160239168372375396e+01 1.789284210320770535e-02 9.036281087654600332e-05 1.937782812848638724e-06 2.099979794101052707e-07
2.300000000000000000e+01 1.079658490433058837e+01 1.726499701351195959e-02 9.709829411454470112e-05 1.939151465349040695e-06 2.115834843878437388e-07
2.400000000000000000e+01 1.008482830706759614e+01 1.664837820697292331e-02 1.039223597372723317e-04 1.940537236656997999e-06 2.129748881188042624e-07
2.500000000000000000e+01 9.452616371909867254e+00 1.602239079857484261e-02 1.107281233367593179e-04 1.941936748293660704e-06 2.141869919517163773e-07
2.600000000000000000e+01 8.888136305385792468e+00 1.537866479391472758e-02 1.174960688753429845e-04 1.943346739281371557e-06 2.152331709636060554e-07
2.700000000000000000e+01 8.381766943480176479e+00 1.471890212492985191e-02 1.242911167638327400e-04 1.944764072775518491e-06 2.161257366244826184e-07
2.800000000000000000e+01 7.925494453074208856e+00 1.405102461872408288e-02 1.311949712893463471e-04 1.946185750510225834e-06 2.168760102598173766e-07
2.900000000000000000e+01 7.512699736810236395e+00 1.338490488744317058e-02 1.382484767267910407e-04 1.947608931802535442e-06 2.174943780170596637e-07
3.000000000000000000e+01 7.137782317349936179e+00 1.272917217576726920e-02 1.454453720160878442e-04 1.949030913559918536e-06 2.179903936928261040e-07
3.100000000000000000e+01 6.796079931644173122e+00 1.208922962522292720e-02 1.527581196080296608e-04 1.950449103262240898e-06 2.176286028690123487e-07
3.200000000000000000e+01 6.483582983720277859e+00 1.146651574662498757e-02 1.601597432593013779e-04 1.951861066592728575e-06 2.178866492375373882e-07
3.300000000000000000e+01 6.196935514891359631e+00 1.085903542926525654e-02 1.676272455148893428e-04 1.953264510283823175e-06 2.180452285074240582e-07
3.400000000000000000e+01 5.933239250879269733e+00 1.026268561804183008e-02 1.751363126638837413e-04 1.954657319681399013e-06 2.181112122115303467e-07
3.500000000000000000e+01 5.690001244547950421e+00 9.672859003148572346e-03 1.826615438925231468e-04 1.956037516859162591e-06 2.180911720978444343e-07
3.600000000000000000e+01 5.465077631698159522e+00 9.085786367643429798e-03 1.901842989194898082e-04 1.957403240086302908e-06 2.179911230299243828e-07
3.700000000000000000e+01 5.256598433423232741e+00 8.499398561428268481e-03 1.976988826292815961e-04 1.958752745844376855e-06 2.178165773590470739e-07
3.800000000000000000e+01 5.062942850443920229e+00 7.913534819967728978e-03 2.052101604955141993e-04 1.960084415397481209e-06 2.175726197346917150e-07
3.900000000000000000e+01 4.882657298142452085e+00 7.329655501768658765e-03 2.127253673047891844e-04 1.961396757003172948e-06 2.172639687432490134e-07
4.000000000000000000e+01 4.714501851787581188e+00 6.750146957317307295e-03 2.202472564828192433e-04 1.962688405203867746e-06 2.168950099989871546e-07
4.100000000000000000e+01 4.557343553251053336e+00 6.177453303426717196e-03 2.277725547559006955e-04 1.963958118655896648e-06 2.164698508063372665e-07
4.200000000000000000e+01 4.410218407368081017e+00 5.613412812901879406e-03 2.352938197531909993e-04 1.965204778324888820e-06 2.159923252948058010e-07
4.300000000000000000e+01 4.272224762054965375e+00 5.058904164626878454e-03 2.428016980018046658e-04 1.966427385057044337e-06 2.154660347740963657e-07
4.400000000000000000e+01 4.142612579054658184e+00 4.513838738178870512e-03 2.502856998775844824e-04 1.967625056996961441e-06 2.148943460131076524e-07
4.500000000000000000e+01 4.020665920302747054e+00 3.977282041150798433e-03 2.577344030987157794e-04 1.968797026004019713e-06 2.142804077111103687e-07
4.600000000000000000e+01 3.905793410706483559e+00 3.447947714559966136e-03 2.651368159775427131e-04 1.969942634036631894e-06 2.136271478584118968e-07
4.700000000000000000e+01 3.797411713214839946e+00 2.924706453823941541e-03 2.724837944669334972e-04 1.971061329216830560e-06 2.129372759828581623e-07
4.800000000000000000e+01 3.695053941936226938e+00 2.406736570064816130e-03 2.797690236658791768e-04 1.972152662493593160e-06 2.122132887762621881e-07
4.900000000000000000e+01 3.598239056931948454e+00 1.893812937693410692e-03 2.869888600849502657e-04 1.973216284406595935e-06 2.114574715591332248e-07
5.000000000000000000e+01 3.506580767896719131e+00 1.386267176798440743e-03 2.941407293032954613e-04 1.974251942526893712e-06 2.106720261200609485e-07
5.100000000000000000e+01 3.419697749752304006e+00 8.847579921391760579e-04 3.012218015192416653e-04 1.975259478787428648e-06 2.098595662999177057e-07
5.200000000000000000e+01 3.337251216038001900e+00 3.901187741803991034e-04 3.082284398482267062e-04 1.976238827056193171e-06 2.090220164307324621e-07
5.300000000000000000e+01 3.258941053242222718e+00 -9.690836478000646804e-05 3.151559525058524177e-04 1.977190010309825456e-06 2.081609770081180196e-07
5.400000000000000000e+01 3.184468588602865413e+00 -5.759020585730414803e-04 3.219988324154274837e-04 1.978113137820925559e-06 2.072778531742463052e-07
5.500000000000000000e+01 3.113602630173538888e+00 -1.046747670244491200e-03 3.287511745469749746e-04 1.979008401938168088e-06 2.063748458214409720e-07
5.600000000000000000e+01 3.046087159558791058e+00 -1.509628746095816694e-03 3.354067011429766928e-04 1.979876074982228422e-06 2.054537923776078383e-07
5.700000000000000000e+01 2.981730194655138444e+00 -1.964927278327996928e-03 3.419593151048013792e-04 1.980716505769204587e-06 2.045155966645453038e-07
5.800000000000000000e+01 2.920309224411030247e+00 -2.413017327890533675e-03 3.484034943147539562e-04 1.981530116389544080e-06 2.035612712284738853e-07
5.900000000000000000e+01 2.861670127632614413e+00 -2.854241054154332043e-03 3.547343775101989864e-04 1.982317398819068859e-06 2.025932684435468299e-07
6.000000000000000000e+01 2.805622029512663040e+00 -3.288761323663463507e-03 3.609482422377030823e-04 1.983078911889210067e-06 2.016122529749502284e-07
6.100000000000000000e+01 2.752033068820708195e+00 -3.716461886167606640e-03 3.670418107786309987e-04 1.983815278166985884e-06 2.006186519894232712e-07
6.200000000000000000e+01 2.700737656955853438e+00 -4.137145469374900117e-03 3.730118479040160119e-04 1.984527181184582920e-06 1.996148802260489722e-07
6.300000000000000000e+01 2.651624869861876732e+00 -4.550504714190245492e-03 3.788552593203233974e-04 1.985215362424436876e-06 1.986013726285489964e-07
6.400000000000000000e+01 2.604551089022247634e+00 -4.956214597879043601e-03 3.845686115767503509e-04 1.985880618603036753e-06 1.975783564098261631e-07
6.500000000000000000e+01 2.559419525829304209e+00 -5.354093183270262554e-03 3.901483817741961788e-04 1.986523798649963204e-06 1.965482901422176662e-07
6.600000000000000000e+01 2.516105700906773546e+00 -5.744006657341653617e-03 3.955910046761058440e-04 1.987145800913019898e-06 1.955108122125822567e-07
6.700000000000000000e+01 2.474529342324850223e+00 -6.125970109482346479e-03 4.008927531721617060e-04 1.987747570102540136e-06 1.944669608571489599e-07
6.800000000000000000e+01 2.434583489683419533e+00 -6.500089295436531703e-03 4.060500019115685904e-04 1.988330094467680971e-06 1.934183367796109972e-07
6.900000000000000000e+01 2.396191752000586206e+00 -6.866518178245952994e-03 4.110593595183099479e-04 1.988894402741844105e-06 1.923641023632299498e-07
7.000000000000000000e+01 2.359269795082547194e+00 -7.225385144923195807e-03 4.159178118760924192e-04 1.989441561383978514e-06 1.913067999008846741e-07
7.100000000000000000e+01 2.323742925378683655e+00 -7.576778155035065673e-03 4.206226222804729177e-04 1.989972671655385045e-06 1.902455160626784922e-07
7.200000000000000000e+01 2.289541186098138503e+00 -7.920701752933431358e-03 4.251714255443683646e-04 1.990488866996969949e-06 1.891818070113000755e-07
7.300000000000000000e+01 2.256595653580862226e+00 -8.257090965542442790e-03 4.295621400078503973e-04 1.990991310250304275e-06 1.881160932216840948e-07
7.400000000000000000e+01 2.224846925788014129e+00 -8.585824931833690651e-03 4.337926623421116683e-04 1.991481191187295047e-06 1.870482580167598485e-07
7.500000000000000000e+01 2.194234832044286598e+00 -8.906787303318628238e-03 4.378609699850077733e-04 1.991959723812472155e-06 1.859801159426108698e-07
7.600000000000000000e+01 2.164708061863582778e+00 -9.219876133183695088e-03 4.417650069125204654e-04 1.992428143966366226e-06 1.849104648570563862e-07
7.700000000000000000e+01 2.136205646647180156e+00 -9.525059671298075070e-03 4.455029693344464414e-04 1.992887706689066481e-06 1.838417251872647648e-07
7.800000000000000000e+01 2.108691419556675495e+00 -9.822287852116850029e-03 4.490731593291015901e-04 1.993339683864948219e-06 1.827722276385003111e-07
7.900000000000000000e+01 2.082105180897355634e+00 -1.011159285633729185e-02 4.524736339297149852e-04 1.993785361709917816e-06 1.817045812960833184e-07
8.000000000000000000e+01 2.056419714960339373e+00 -1.039306809043246370e-02 4.557029425818366879e-04 1.994226038435273408e-06 1.806369244465909154e-07
8.100000000000000000e+01 2.031574224383800864e+00 -1.066672784031377601e-02 4.587596911351936617e-04 1.994663021823360225e-06 1.795719067196715559e-07
8.200000000000000000e+01 2.007545283785874712e+00 -1.093267052596429319e-02 4.616423075595782921e-04 1.995097626797156930e-06 1.785081449623032182e-07
8.300000000000000000e+01 1.984296694532323713e+00 -1.119091636052761685e-02 4.643500517652783001e-04 1.995531174248106114e-06 1.774465775998227435e-07
8.400000000000000000e+01 1.961787470407523548e+00 -1.144145369688606695e-02 4.668823645082929136e-04 1.995964986655209070e-06 1.763872708229387276e-07
8.500000000000000000e+01 1.939985336571323771e+00 -1.168425827352127973e-02 4.692384743883179846e-04 1.996400387952178837e-06 1.753311219300734491e-07
8.600000000000000000e+01 1.918860218251240646e+00 -1.191930257937463822e-02 4.714176508680196533e-04 1.996838701334380422e-06 1.742776729828172474e-07
8.700000000000000000e+01 1.898382129569991195e+00 -1.214655871962719291e-02 4.734195390182457160e-04 1.997281245589075381e-06 1.732277535124475200e-07
8.800000000000000000e+01 1.878521840235980456e+00 -1.236600889359605257e-02 4.752438899604369184e-04 1.997729336050482379e-06 1.721810866925982932e-07
8.900000000000000000e+01 1.859253053405167888e+00 -1.257767606090286899e-02 4.768905034102194308e-04 1.998184278648756640e-06 1.711384011093417947e-07
9.000000000000000000e+01 1.840550397145617190e+00 -1.278159561613853232e-02 4.783592537697855997e-04 1.998647373391104354e-06 1.700993894195402379e-07
9.100000000000000000e+01 1.822389265726246377e+00 -1.297781193346628573e-02 4.796502655934039628e-04 1.999119905997008756e-06 1.690647691258528647e-07
9.200000000000000000e+01 1.804745806519006734e+00 -1.316637409434186917e-02 4.807637467667942263e-04 1.999603153904554307e-06 1.680343280177588726e-07
9.300000000000000000e+01 1.787598413107118089e+00 -1.334734102981859766e-02 4.816999883494043093e-04 2.000098375713947823e-06 1.670086958424153625e-07
9.400000000000000000e+01 1.770926206843521866e+00 -1.352076944106194931e-02 4.824593721964062060e-04 2.000606819535200965e-06 1.659876268223930338e-07
9.500000000000000000e+01 1.754708973948786443e+00 -1.368669726008842416e-02 4.830425601721417329e-04 2.001129710355409287e-06 1.649716688305403587e-07
9.600000000000000000e+01 1.738927060232493993e+00 -1.384515210835557224e-02 4.834503501651946523e-04 2.001668260616073206e-06 1.639605729018687791e-07
9.700000000000000000e+01 1.723562384992660013e+00 -1.399613913423415623e-02 4.836838041519477731e-04 2.002223655699233760e-06 1.629548183574376804e-07
9.800000000000000000e+01 1.708597364336345015e+00 -1.413966292947414771e-02 4.837440031053039731e-04 2.002797066550757616e-06 1.619541559513534741e-07
9.900000000000000000e+01 1.694014828118344695e+00 -1.427574833242922260e-02 4.836318398964474670e-04 2.003389633431270783e-06 1.609590197880466796e-07
1.000000000000000000e+02 1.679798155560844997e+00 -1.440442994278948174e-02 4.833483140577264203e-04 2.004002480398450116e-06 1.599691654308380785e-07
1.010000000000000000e+02 1.665932509607856327e+00 -1.452576115898705084e-02 4.828950398678647101e-04 2.004636697383409747e-06 1.589849168383331019e-07
1.020000000000000000e+02 1.652403618326572232e+00 -1.463979660276280674e-02 4.822737065394785841e-04 2.005293356492939853e-06 1.580060099152972367e-07
1.030000000000000000e+02 1.639197686555102118e+00 -1.474657699035065647e-02 4.814856882743767034e-04 2.005973492663093307e-06 1.570329580761369136e-07
1.040000000000000000e+02 1.626301251396872427e+00 -1.484614535112014147e-02 4.805323902941992351e-04 2.006678121522280866e-06 1.560657461484997462e-07
1.050000000000000000e+02 1.613701702245664116e+00 -1.493856787249037317e-02 4.794156569107190348e-04 2.007408218639093130e-06 1.551047354429204928e-07
1.060000000000000000e+02 1.601386554326603262e+00 -1.502391181436013232e-02 4.781374586705766237e-04 2.008164738915850866e-06 1.541497144932974388e-07
1.070000000000000000e+02 1.589342973899836586e+00 -1.510222556849727740e-02 4.766998319697519589e-04 2.008948594649622424e-06 1.532009243966329040e-07
1.080000000000000000e+02 1.577558608452889422e+00 -1.517355298294862168e-02 4.751048709303185968e-04 2.009760676267037177e-06 1.522580952681975639e-07
1.090000000000000000e+02 1.566023379347776912e+00 -1.523793859900769709e-02 4.733548347293860302e-04 2.010601829318223113e-06 1.513213483440016534e-07
1.100000000000000000e+02 1.554727657751377556e+00 -1.529543045648721830e-02 4.714520076180985604e-04 2.011472876405411146e-06 1.503904008962696296e-07
1.110000000000000000e+02 1.543661340175525032e+00 -1.534608989602993627e-02 4.693986090887057898e-04 2.012374593215752895e-06 1.494656864313401421e-07
1.120000000000000000e+02 1.532814411253033082e+00 -1.538998180069161767e-02 4.671969206721288841e-04 2.013307731529690407e-06 1.485472837722718945e-07
1.130000000000000000e+02 1.522177682755675665e+00 -1.542717192235006432e-02 4.648495368128720750e-04 2.014272994415914781e-06 1.476354736034223608e-07
1.140000000000000000e+02 1.511742056544985058e+00 -1.545772932755748799e-02 4.623591955857107904e-04 2.015271060180515903e-06 1.467300715395876587e-07
1.150000000000000000e+02 1.501497967702565051e+00 -1.548173547274176755e-02 4.597288966729233713e-04 2.016302556790924668e-06 1.458311133931752674e-07
1.160000000000000000e+02 1.491436291059381247e+00 -1.549927130086417582e-02 4.569615878155776573e-04 2.017368086859247172e-06 1.449382544659065473e-07
1.170000000000000000e+02 1.481550127223779212e+00 -1.551040331114397590e-02 4.540597473823971110e-04 2.018468201914943371e-06 1.440515962789870189e-07
1.180000000000000000e+02 1.471832944806959809e+00 -1.551519580514180638e-02 4.510259278717138965e-04 2.019603427190755998e-06 1.431710162578338220e-07
1.190000000000000000e+02 1.462277458654166695e+00 -1.551371873752581398e-02 4.478634476726408241e-04 2.020774233815198284e-06 1.422970339375875531e-07
1.200000000000000000e+02 1.452876106629031883e+00 -1.550604388801168042e-02 4.445757317786314567e-04 2.021981067407230476e-06 1.414298222256627651e-07
1.210000000000000000e+02 1.443620972434696892e+00 -1.549224468339767055e-02 4.411658657097226400e-04 2.023224325651826581e-06 1.405691620758323435e-07
1.220000000000000000e+02 1.434504543627604267e+00 -1.547239534546324645e-02 4.376369217306287076e-04 2.024504376754122798e-06 1.397144919972887411e-07
1.230000000000000000e+02 1.425521277337882031e+00 -1.544657162883009832e-02 4.339922585581899015e-04 2.025821518933889895e-06 1.388662151752726697e-07
1.240000000000000000e+02 1.416666123089081131e+00 -1.541484967133045954e-02 4.302353065222784285e-04 2.027176032914561514e-06 1.380244381793809513e-07
1.250000000000000000e+02 1.407933831152956117e+00 -1.537730600704160892e-02 4.263695032766837926e-04 2.028568178377303118e-06 1.371888258826128298e-07
1.260000000000000000e+02 1.399318354794076624e+00 -1.533401875502096029e-02 4.223983157708659881e-04 2.029998130834225636e-06 1.363597085193713386e-07
1.270000000000000000e+02 1.390813448025217891e+00 -1.528506643057096250e-02 4.183252182782028488e-04 2.031466044755174780e-06 1.355370845347620668e-07
1.280000000000000000e+02 1.382413239918900416e+00 -1.523052790195961355e-02 4.141537328024740331e-04 2.032972054301066756e-06 1.347205645730354300e-07
1.290000000000000000e+02 1.374113359786628408e+00 -1.517048344931712194e-02 4.098875722690664453e-04 2.034516212397100593e-06 1.339104409636887540e-07
1.300000000000000000e+02 1.365909811999653778e+00 -1.510501370573925396e-02 4.055304973337690855e-04 2.036098551659547511e-06 1.331067295265332543e-07
1.310000000000000000e+02 1.357798423255080156e+00 -1.503419948693682749e-02 4.010862797503804552e-04 2.037719084345361350e-06 1.323090938251622558e-07
1.320000000000000000e+02 1.349774309553424034e+00 -1.495812233908090129e-02 3.965587356647369533e-04 2.039377741274237027e-06 1.315177916567039125e-07
1.330000000000000000e+02 1.341832409221054956e+00 -1.487686399095759088e-02 3.919516923206848593e-04 2.041074432906555046e-06 1.307328231885953565e-07
1.340000000000000000e+02 1.333967966086581303e+00 -1.479050605826231525e-02 3.872689818703905682e-04 2.042809049693841378e-06 1.299538705462507322e-07
1.350000000000000000e+02 1.326177445987565928e+00 -1.469912970432767606e-02 3.825144560993031049e-04 2.044581402052208529e-06 1.291811579400721423e-07
1.360000000000000000e+02 1.318457620263811192e+00 -1.460281597939559403e-02 3.776919717011917180e-04 2.046391280388919552e-06 1.284146760912277957e-07
1.370000000000000000e+02 1.310805155069846517e+00 -1.450164886477039138e-02 3.728054271076991217e-04 2.048238455514075290e-06 1.276541284003261944e-07
1.380000000000000000e+02 1.303216295819115134e+00 -1.439572406600604995e-02 3.678588877019607541e-04 2.050122619849139586e-06 1.268997134400090746e-07
1.390000000000000000e+02 1.295687182739787113e+00 -1.428514021971895656e-02 3.628564606049854103e-04 2.052043446218417455e-06 1.261514181209585648e-07
1.400000000000000000e+02 1.288214213041377176e+00 -1.416999278221890701e-02 3.578022389927584183e-04 2.054000588434790652e-06 1.254089747888681674e-07
1.410000000000000000e+02 1.280794811858767535e+00 -1.405036448858924640e-02 3.527002602611701535e-04 2.055993624265442808e-06 1.246725904370330969e-07
1.420000000000000000e+02 1.273426661308184382e+00 -1.392633489360673750e-02 3.475545478610877950e-04 2.058022112466137676e-06 1.239422886240061264e-07
1.430000000000000000e+02 1.266107232437999608e+00 -1.379798694269548237e-02 3.423691493874858084e-04 2.060085593469742153e-06 1.232178507804095944e-07
1.440000000000000000e+02 1.258833152025172319e+00 -1.366541714386896797e-02 3.371482090117683471e-04 2.062183534417554330e-06 1.224994302612385022e-07
1.450000000000000000e+02 1.251600835778807319e+00 -1.352872539578802748e-02 3.318958950494472300e-04 2.064315384127977132e-06 1.217869924645178989e-07
1.460000000000000000e+02 1.244407043310364003e+00 -1.338801049716457914e-02 3.266163644311276411e-04 2.066480573905042607e-06 1.210802870806295478e-07
1.470000000000000000e+02 1.237249909840715700e+00 -1.324336684691482247e-02 3.213137285477889833e-04 2.068678464995283624e-06 1.203794419525014735e-07
1.480000000000000000e+02 1.230127914493090779e+00 -1.309488774400603683e-02 3.159920874055042409e-04 2.070908401130862596e-06 1.196844236943782350e-07
1.490000000000000000e+02 1.223039352387204737e+00 -1.294266657849559542e-02 3.106555418324513152e-04 2.073169709431312596e-06 1.189950024717113200e-07
1.500000000000000000e+02 1.215981782628730912e+00 -1.278679710480127261e-02 3.053081959452276116e-04 2.075461650565654406e-06 1.183112926119185646e-07
1.510000000000000000e+02 1.208952580319830661e+00 -1.262737316843094357e-02 2.999541546825355062e-04 2.077783468590284974e-06 1.176332605994980194e-07
1.520000000000000000e+02 1.201949298566959978e+00 -1.246448918085334492e-02 2.945975404111798477e-04 2.080134391929484536e-06 1.169606892631523523e-07
1.530000000000000000e+02 1.194970202493747413e+00 -1.229824181738060559e-02 2.892425452103752665e-04 2.082513586479077933e-06 1.162936569775548533e-07
1.540000000000000000e+02 1.188013735228115042e+00 -1.212872831928572641e-02 2.838933785874390276e-04 2.084920202502777955e-06 1.156320993449819887e-07
1.550000000000000000e+02 1.181078349743962752e+00 -1.195604607487450732e-02 2.785542105950456642e-04 2.087353375779494432e-06 1.149758036864276489e-07
1.560000000000000000e+02 1.174162538399100564e+00 -1.178029306058397431e-02 2.732290534673001360e-04 2.089812184148937646e-06 1.143249196133375203e-07
1.570000000000000000e+02 1.167264803397315642e+00 -1.160156739988397329e-02 2.679218799836648331e-04 2.092295690966017463e-06 1.136794980866070691e-07
1.580000000000000000e+02 1.160383641678763400e+00 -1.141996610979177304e-02 2.626366474433282361e-04 2.094802946018661972e-06 1.130394323029807762e-07
1.590000000000000000e+02 1.153517529129072017e+00 -1.123558178151436680e-02 2.573772512243823743e-04 2.097332944826882761e-06 1.124048180766535382e-07
1.600000000000000000e+02 1.146664936370237253e+00 -1.104850589980617068e-02 2.521475712246457469e-04 2.099884669343710488e-06 1.117756199143016988e-07
1.610000000000000000e+02 1.139824439860111172e+00 -1.085883106543179301e-02 2.469515136130548925e-04 2.102457089917884153e-06 1.111516517412804400e-07
1.620000000000000000e+02 1.132995039399965931e+00 -1.066665434319657123e-02 2.417930896430196721e-04 2.105049130480967212e-06 1.105329166408659758e-07
1.630000000000000000e+02 1.126175840626929547e+00 -1.047207391391603674e-02 2.366763368390683924e-04 2.107659703360231462e-06 1.099192917744745333e-07
1.640000000000000000e+02 1.119365920298403871e+00 -1.027518691091423159e-02 2.316052360508857497e-04 2.110287708019037730e-06 1.093105548691603880e-07
1.650000000000000000e+02 1.112564239652886755e+00 -1.007608627754928189e-02 2.265835414287822695e-04 2.112931992465099579e-06 1.087068462869170642e-07
1.660000000000000000e+02 1.105769731049151661e+00 -9.874863909687826152e-03 2.216149504482247312e-04 2.115591391842220024e-06 1.081082544336303374e-07
1.670000000000000000e+02 1.098981326845970941e+00 -9.671611703196504595e-03 2.167031605846801040e-04 2.118264741294201657e-06 1.075146585610149188e-07
1.680000000000000000e+02 1.092198036632800795e+00 -9.466421726433872294e-03 2.118518513918488284e-04 2.120950863262443686e-06 1.069258476399874313e-07
1.690000000000000000e+02 1.085419178921830818e+00 -9.259386737726122904e-03 2.070646307363655566e-04 2.123648529378727964e-06 1.063419317228927661e-07
1.700000000000000000e+02 1.078644149455934009e+00 -9.050599667891366662e-03 2.023450885630984119e-04 2.126356498572432534e-06 1.057629716729580477e-07
1.710000000000000000e+02 1.071872343977983588e+00 -8.840153447747710336e-03 1.976968148169155719e-04 2.129073529772936711e-06 1.051888391054373657e-07
1.720000000000000000e+02 1.065103173888271249e+00 -8.628140975170769944e-03 1.931233684145888352e-04 2.131798372073688149e-06 1.046193268850084353e-07
1.730000000000000000e+02 1.058336113216762131e+00 -8.414655016266189835e-03 1.886281841605048633e-04 2.134529735224415485e-06 1.040545293644314255e-07
1.740000000000000000e+02 1.051570651650840516e+00 -8.199788304197134017e-03 1.842146658309538573e-04 2.137266319138916965e-06 1.034944999264556636e-07
1.750000000000000000e+02 1.044806278877890682e+00 -7.983633572126749151e-03 1.798862172022260995e-04 2.140006823730991259e-06 1.029391220304647033e-07
1.760000000000000000e+02 1.038042503203929101e+00 -7.766282395901229554e-03 1.756461871349499838e-04 2.142749941352602072e-06 1.023882081770126709e-07
1.770000000000000000e+02 1.031278907409503232e+00 -7.547821722098884724e-03 1.714977048271061860e-04 2.145494334108370271e-06 1.018418394538642129e-07
1.780000000000000000e+02 1.024515092893793611e+00 -7.328337339981061405e-03 1.674438445610134936e-04 2.148238656541083872e-06 1.013000588894282292e-07
1.790000000000000000e+02 1.017750661055979888e+00 -7.107915038809104608e-03 1.634876806189906938e-04 2.150981563193527507e-06 1.007627562524444738e-07
1.800000000000000000e+02 1.010985279388318503e+00 -6.886641380125289522e-03 1.596322716803633926e-04 2.153721703482497365e-06 1.002297576638354142e-07
1.810000000000000000e+02 1.004218879755369054e+00 -6.664606014595610313e-03 1.558806140124842539e-04 2.156457706320815123e-06 9.970113202819420925e-08
1.820000000000000000e+02 9.974514601147681514e-01 -6.441899365166988724e-03 1.522356882797127600e-04 2.159188195495314021e-06 9.917691370214662888e-08
1.830000000000000000e+02 9.906830184241515180e-01 -6.218611854786350833e-03 1.487004751464083663e-04 2.161911794792823908e-06 9.865699858486238053e-08
1.840000000000000000e+02 9.839135032058783370e-01 -5.994832460474917163e-03 1.452778834259545941e-04 2.164627125287203913e-06 9.814122636770497416e-08
1.850000000000000000e+02 9.771426652412010805e-01 -5.770644375551099020e-03 1.419705345278310935e-04 2.167332797200424778e-06 9.762966066760178131e-08
1.860000000000000000e+02 9.703702058760953486e-01 -5.546129347407606491e-03 1.387809780105415535e-04 2.170027418041484829e-06 9.712233516847076230e-08
1.870000000000000000e+02 9.635958264565371856e-01 -5.321369123437152265e-03 1.357117634325897442e-04 2.172709595319381546e-06 9.661915881545652898e-08
1.880000000000000000e+02 9.568193238929557642e-01 -5.096445949357333860e-03 1.327654108533761349e-04 2.175377936199851460e-06 9.611999066852181892e-08
1.890000000000000000e+02 9.500408773535958806e-01 -4.871444064185319334e-03 1.299443223358883967e-04 2.178031046475583918e-06 9.562489399873650173e-08
1.900000000000000000e+02 9.432607615711554594e-01 -4.646448205263162441e-03 1.272508704440110079e-04 2.180667531596006470e-06 9.513390563544875874e-08
1.910000000000000000e+02 9.364792512783327583e-01 -4.421543109932920407e-03 1.246874277416284472e-04 2.183285997010546667e-06 9.464695005916853795e-08
