# ells, tt, te, ee, bb, kk
1.500000000000000000e+01 2.219661085009814272e+01 2.531398708838349457e-02 6.487048838272394511e-05 1.929206314725107555e-06 1.916105967395704046e-07
1.600000000000000000e+01 1.980202520885407580e+01 2.376602410390575570e-02 6.326836265744260109e-05 1.930406534418134809e-06 1.951674973173646035e-07
1.700000000000000000e+01 1.782930807152636632e+01 2.242431799490949076e-02 6.395847538011191610e-05 1.931657500474156402e-06 1.983244316718199715e-07
1.800000000000000000e+01 1.616998782182468375e+01 2.119637615631950536e-02 6.695899235839422104e-05 1.932955302215117381e-06 2.011747473800910617e-07
1.900000000000000000e+01 1.477159789034163495e+01 2.016406986536644144e-02 7.174991723988686143e-05 1.934295936307654997e-06 2.037256173515713953e-07
2.000000000000000000e+01 1.356287478985055017e+01 1.930871134479350548e-02 7.749636279874123565e-05 1.935675326963590628e-06 2.059827426551175320e-07
2.100000000000000000e+01 1.251307026999464256e+01 1.855914390074881251e-02 8.368948388330860275e-05 1.937089345615238407e-06 2.079832166965099578e-07
2.200000000000000000e+01 1.159705360982309053e+01 1.788415242367775992e-02 9.020691670634560858e-05 1.938533831928912401e-06 2.097653233372663972e-07
2.300000000000000000e+01 1.079234155982938859e+01 1.726428148305063706e-02 9.699669797140352435e-05 1.940004611360736038e-06 2.113477549078834256e-07
2.400000000000000000e+01 1.008047573851468925e+01 1.662428486633768174e-02 1.038474484119897740e-04 1.941497517596926307e-06 2.127036467728075126e-07
2.500000000000000000e+01 9.449696437411729377e+00 1.597544241379120558e-02 1.106198760628168600e-04 1.943008410111812249e-06 2.138923801755205485e-07
2.600000000000000000e+01 8.886005886389181541e+00 1.532992510418906308e-02 1.174360169169697563e-04 1.944533194191078035e-06 2.149260033888048907e-07
2.700000000000000000e+01 8.379347054917278825e+00 1.466659457233707511e-02 1.243203439191782947e-04 1.946067838009268553e-06 2.157927362304014591e-07
2.800000000000000000e+01 7.923548074252226847e+00 1.401712344898161169e-02 1.312367659440757581e-04 1.947608392258683172e-06 2.165173207616898799e-07
2.900000000000000000e+01 7.510575111165470830e+00 1.335503515027880103e-02 1.382890516413662764e-04 1.949151004723379315e-06 2.171140147773376658e-07
3.000000000000000000e+01 7.137172420306382215e+00 1.266908436053965255e-02 1.455123804725565759e-04 1.950691937052375956e-06 2.175965131383239410e-07
3.100000000000000000e+01 6.795071303041169131e+00 1.203248185513799452e-02 1.528779139397493136e-04 1.952227582183402560e-06 2.179297414466287008e-07
3.200000000000000000e+01 6.482201741882560597e+00 1.141781099435223469e-02 1.603807159027180809e-04 1.953754473849862204e-06 2.181790419866171751e-07
3.300000000000000000e+01 6.197034089748232333e+00 1.080780727512720488e-02 1.678617609535335811e-04 1.955269304956452003e-06 2.183403779550409236e-07
3.400000000000000000e+01 5.932435634680856218e+00 1.022841179732536174e-02 1.752996622526396798e-04 1.956768936568562418e-06 2.183911386479388961e-07
3.500000000000000000e+01 5.689100778472269582e+00 9.638727964679971033e-03 1.828161099994872539e-04 1.958250405778075508e-06 2.183639541211364327e-07
3.600000000000000000e+01 5.465603397895373305e+00 9.043310335368747246e-03 1.903731289242063275e-04 1.959710942511293379e-06 2.182771100615065481e-07
3.700000000000000000e+01 5.255811840040506056e+00 8.470131663188419646e-03 1.979523833650816687e-04 1.961147969305421869e-06 2.180934600391672474e-07
3.800000000000000000e+01 5.061454131801721879e+00 7.897397301672465231e-03 2.054887878479277473e-04 1.962559115439757998e-06 2.178408125078815685e-07
3.900000000000000000e+01 4.881498706457197301e+00 7.320956329906391259e-03 2.129713378135313572e-04 1.963942217940274854e-06 2.175275376935591819e-07
4.000000000000000000e+01 4.713937376336635232e+00 6.743941679256166763e-03 2.204066849912010258e-04 1.965295325921806830e-06 2.171512318997653813e-07
4.100000000000000000e+01 4.557101816238932734e+00 6.169279278531929894e-03 2.278151524181833804e-04 1.966616706627800259e-06 2.167132495143875642e-07
4.200000000000000000e+01 4.410159502441887369e+00 5.600509484762796787e-03 2.352673357580416995e-04 1.967904843531825443e-06 2.162290780485257385e-07
4.300000000000000000e+01 4.272350663555651629e+00 5.041089215718031445e-03 2.428070394931796088e-04 1.969158438756423223e-06 2.157112587124005820e-07
4.400000000000000000e+01 4.142678681071135571e+00 4.494946290738126814e-03 2.503622946692812302e-04 1.970376411257131565e-06 2.151466711757270287e-07
4.500000000000000000e+01 4.020394946790033508e+00 3.963541393190611259e-03 2.578556985456058304e-04 1.971557895002033032e-06 2.145229009551501674e-07
4.600000000000000000e+01 3.905219027920133534e+00 3.440684782972352595e-03 2.652690396600990955e-04 1.972702234139635108e-06 2.138550124667975763e-07
4.700000000000000000e+01 3.796881650602040192e+00 2.920586907319515282e-03 2.725959814873228811e-04 1.973808981676734353e-06 2.131601203656226149e-07
4.800000000000000000e+01 3.694820458187523027e+00 2.402914342178068350e-03 2.798443326357965243e-04 1.974877890692808982e-06 2.124347084984921862e-07
4.900000000000000000e+01 3.598401550199753718e+00 1.889096711117781028e-03 2.870227130830846091e-04 1.975908910162896644e-06 2.116734450006275374e-07
5.000000000000000000e+01 3.506809726951066963e+00 1.382396206784759166e-03 2.941479835708180816e-04 1.976902175638547674e-06 2.108844224441533393e-07
5.100000000000000000e+01 3.419473150683087326e+00 8.849941087737828995e-04 3.012257025723536104e-04 1.977858002900961479e-06 2.100756015380849488e-07
5.200000000000000000e+01 3.336534477477806515e+00 3.944920932874777081e-04 3.082327938402370615e-04 1.978776877317007892e-06 2.092409268050765039e-07
5.300000000000000000e+01 3.258133717249206196e+00 -9.161959049528780338e-05 3.151439596398864233e-04 1.979659446383727454e-06 2.083744655142803185e-07
5.400000000000000000e+01 3.183941795310068379e+00 -5.732882629917425638e-04 3.219712264636023715e-04 1.980506505456047322e-06 2.074829422562088389e-07
5.500000000000000000e+01 3.113491538347895826e+00 -1.049580795870863397e-03 3.287321897610988525e-04 1.981318991296811729e-06 2.065746349752191061e-07
5.600000000000000000e+01 3.046324993228607614e+00 -1.518318008078577792e-03 3.354160030688407563e-04 1.982097968467942804e-06 2.056510045232158854e-07
5.700000000000000000e+01 2.982029345161320677e+00 -1.977328205255839220e-03 3.420102010312151258e-04 1.982844618167410724e-06 2.047117152893873891e-07
5.800000000000000000e+01 2.920406896368783034e+00 -2.424966259260323033e-03 3.484885550251338050e-04 1.983560227784131630e-06 2.037570956864656130e-07
5.900000000000000000e+01 2.861338903885118246e+00 -2.861049717491061413e-03 3.548329555844489383e-04 1.984246177611270749e-06 2.027878493689811149e-07
6.000000000000000000e+01 2.804960793512143002e+00 -3.290029489158848713e-03 3.610467045559481551e-04 1.984903929596403526e-06 2.018052391915220568e-07
6.100000000000000000e+01 2.751377589508384958e+00 -3.715846297493616626e-03 3.671381788565727619e-04 1.985535016116185660e-06 2.008107412418784877e-07
6.200000000000000000e+01 2.700350568004866503e+00 -4.137688936388917403e-03 3.731053224682079924e-04 1.986141027682312768e-06 1.998054059213544717e-07
6.300000000000000000e+01 2.651604762912855850e+00 -4.553845190353491591e-03 3.789454915834198560e-04 1.986723601252373392e-06 1.987902344881406112e-07
6.400000000000000000e+01 2.604869234643987674e+00 -4.962813791733849435e-03 3.846556045659751586e-04 1.987284410404702602e-06 1.977660897684143443e-07
6.500000000000000000e+01 2.559932140222969554e+00 -5.363378360272898562e-03 3.902365725676860487e-04 1.987825153492865099e-06 1.967340864002633952e-07
6.600000000000000000e+01 2.516643693262200721e+00 -5.754803882170199912e-03 3.956811072468244803e-04 1.988347543298458698e-06 1.956951550295018526e-07
6.700000000000000000e+01 2.474887479132389156e+00 -6.136535640365647047e-03 4.009872160040344304e-04 1.988853298301826980e-06 1.946503397803665556e-07
6.800000000000000000e+01 2.434580889209145838e+00 -6.508355262834557460e-03 4.061497019734069914e-04 1.989344132559316771e-06 1.936005435615899355e-07
6.900000000000000000e+01 2.395732589500375376e+00 -6.871059684361329432e-03 4.111640954530397822e-04 1.989821748017235957e-06 1.925463108387201348e-07
7.000000000000000000e+01 2.358388705190042511e+00 -7.225849505776372507e-03 4.160269612051959538e-04 1.990287824678041097e-06 1.914880913908095799e-07
7.100000000000000000e+01 2.322559421060927942e+00 -7.573858964157156176e-03 4.207383330525275964e-04 1.990744015741749667e-06 1.904263578440594764e-07
7.200000000000000000e+01 2.288268129867099709e+00 -7.916089416491162156e-03 4.252976997931474652e-04 1.991191939425710895e-06 1.893615832462303019e-07
7.300000000000000000e+01 2.255497769447126988e+00 -8.253189816856881800e-03 4.297032148052302731e-04 1.991633173807036974e-06 1.882942411622751867e-07
7.400000000000000000e+01 2.224112035808894383e+00 -8.584541393740326154e-03 4.339468302244884365e-04 1.992069251515983996e-06 1.872248492199938774e-07
7.500000000000000000e+01 2.193960397541138807e+00 -8.909088618675299262e-03 4.380218494670979268e-04 1.992501655637593201e-06 1.861537853243276464e-07
7.600000000000000000e+01 2.164822220508961337e+00 -9.225518996302754099e-03 4.419241008591657518e-04 1.992931816377160705e-06 1.850816925786012285e-07
7.700000000000000000e+01 2.136527352045796579e+00 -9.532686801547257671e-03 4.456542342493465089e-04 1.993361107820140812e-06 1.840091601693772492e-07
7.800000000000000000e+01 2.109064810606153806e+00 -9.830865795472010574e-03 4.492116563287668670e-04 1.993790846405618151e-06 1.829366708672106084e-07
7.900000000000000000e+01 2.082482192105214569e+00 -1.012061535658909626e-02 4.525968995680663466e-04 1.994222289198883936e-06 1.818648577337850178e-07
8.000000000000000000e+01 2.056799242116716719e+00 -1.040260032152582302e-02 4.558107648621332795e-04 1.994656633875444825e-06 1.807942898293222960e-07
8.100000000000000000e+01 2.032018136123375562e+00 -1.067708454767945549e-02 4.588542872622527438e-04 1.995095018651170658e-06 1.797254949425269338e-07
8.200000000000000000e+01 2.008073356036899515e+00 -1.094371191045446882e-02 4.617293457798177258e-04 1.995538522663928537e-06 1.786590405564502724e-07
8.300000000000000000e+01 1.984894450709653313e+00 -1.120247583770989618e-02 4.644337407277344021e-04 1.995988167892669378e-06 1.775951890722988352e-07
8.400000000000000000e+01 1.962444896343136902e+00 -1.145319601240256738e-02 4.669657205613721922e-04 1.996444920850139820e-06 1.765340555276855371e-07
8.500000000000000000e+01 1.940683925094690565e+00 -1.169604105717663399e-02 4.693233396932754674e-04 1.996909695016489625e-06 1.754759618708025644e-07
8.600000000000000000e+01 1.919579586871977828e+00 -1.193086509676843238e-02 4.715069807894051038e-04 1.997383353702989273e-06 1.744209841193966182e-07
8.700000000000000000e+01 1.899089564814274045e+00 -1.215773076595457435e-02 4.735148278833508696e-04 1.997866713491476280e-06 1.733694038200353089e-07
8.800000000000000000e+01 1.879186259178537766e+00 -1.237670737475690674e-02 4.753460921687078047e-04 1.998360547991205506e-06 1.723213808693844265e-07
8.900000000000000000e+01 1.859866911665619682e+00 -1.258792828120384143e-02 4.770003197622104643e-04 1.998865591333184061e-06 1.712771567015739007e-07
9.000000000000000000e+01 1.841119143410938630e+00 -1.279160962169852839e-02 4.784742310932387833e-04 1.999382542831576988e-06 1.702369298485206529e-07
9.100000000000000000e+01 1.822923456959507638e+00 -1.298767111568070211e-02 4.797690231216406227e-04 1.999912071317874062e-06 1.692008678084558390e-07
9.200000000000000000e+01 1.805252612174791604e+00 -1.317623846263688177e-02 4.808846886842541002e-04 2.000454819141774952e-06 1.681691755455464207e-07
9.300000000000000000e+01 1.788091608169847024e+00 -1.335722358460553899e-02 4.818214685957148097e-04 2.001011407373349641e-06 1.671420388469584159e-07
9.400000000000000000e+01 1.771410322870939247e+00 -1.353076497851973120e-02 4.825813935856470313e-04 2.001582439725113103e-06 1.661197024595292826e-07
9.500000000000000000e+01 1.755195827399848918e+00 -1.369679489087945873e-02 4.831645149451182955e-04 2.002168507403191784e-06 1.651022949122770359e-07
9.600000000000000000e+01 1.739420604984831531e+00 -1.385531089522047329e-02 4.835721115905088443e-04 2.002770193318157319e-06 1.640900810310918646e-07
9.700000000000000000e+01 1.724063706366984361e+00 -1.400632027090967235e-02 4.838050917426377586e-04 2.003388076338808206e-06 1.630832484441916792e-07
9.800000000000000000e+01 1.709110886060187795e+00 -1.414984900294581280e-02 4.838639725676078954e-04 2.004022735076260272e-06 1.620819574348966107e-07
9.900000000000000000e+01 1.694532585985296436e+00 -1.428592207574198858e-02 4.837501695529641929e-04 2.004674751853278590e-06 1.610862753236863970e-07
1.000000000000000000e+02 1.680324929089200836e+00 -1.441458099161515606e-02 4.834665277433714600e-04 2.005344715897459135e-06 1.600962604710330862e-07
1.010000000000000000e+02 1.666470314848998990e+00 -1.453587271141753429e-02 4.830140594598549887e-04 2.006033226518406160e-06 1.591119340992591070e-07
1.020000000000000000e+02 1.652956529271099484e+00 -1.464998232420860677e-02 4.823894512926991257e-04 2.006740895840677235e-06 1.581332998906129545e-07
1.030000000000000000e+02 1.639763188329916854e+00 -1.475678396518521375e-02 4.816029067316737679e-04 2.007468350991406337e-06 1.571604915418782836e-07
1.040000000000000000e+02 1.626879634966841737e+00 -1.485642573194166996e-02 4.806469458874877395e-04 2.008216236047923983e-06 1.561934766430140048e-07
1.050000000000000000e+02 1.614291477505368499e+00 -1.494892665102264158e-02 4.795274099430267816e-04 2.008985213385210459e-06 1.552323158198936422e-07
1.060000000000000000e+02 1.601985072531877163e+00 -1.503427078313253340e-02 4.782457689112934950e-04 2.009775964792659637e-06 1.542770517001325778e-07
1.070000000000000000e+02 1.589947480459590112e+00 -1.511257198556754250e-02 4.768075941040386873e-04 2.010589191807333926e-06 1.533277273964654414e-07
1.080000000000000000e+02 1.578162459272853368e+00 -1.518386379217394853e-02 4.752102849570177248e-04 2.011425615855612313e-06 1.523844043371066255e-07
1.090000000000000000e+02 1.566626357154011551e+00 -1.524814545384848424e-02 4.734593735167086869e-04 2.012285977859394592e-06 1.514471617285557436e-07
1.100000000000000000e+02 1.555324069306251555e+00 -1.530553787641384181e-02 4.715525057169880083e-04 2.013171037156283425e-06 1.505159726801346609e-07
1.110000000000000000e+02 1.544245083649194328e+00 -1.535612258799664946e-02 4.694951538771715877e-04 2.014081570289866292e-06 1.495909525948128106e-07
1.120000000000000000e+02 1.533383098213866980e+00 -1.539987127623852065e-02 4.672925520791021176e-04 2.015018369245355176e-06 1.486721111960155224e-07
1.130000000000000000e+02 1.522728421777444607e+00 -1.543694515150716151e-02 4.649424622239053994e-04 2.015982239097516256e-06 1.477595114337623634e-07
1.140000000000000000e+02 1.512271838327553519e+00 -1.546735809627478551e-02 4.624464962793696336e-04 2.016973995553595880e-06 1.468532163052825997e-07
1.150000000000000000e+02 1.502004555878976078e+00 -1.549119803176713349e-02 4.598132871132131383e-04 2.017994461851184377e-06 1.459532620281110458e-07
1.160000000000000000e+02 1.491921549860652174e+00 -1.550854878357708737e-02 4.570441319431486102e-04 2.019044465525535560e-06 1.450596803729383965e-07
1.170000000000000000e+02 1.482014566879690465e+00 -1.551945945144221108e-02 4.541369804106867749e-04 2.020124834786395578e-06 1.441724254696547374e-07
1.180000000000000000e+02 1.472272426696130454e+00 -1.552398141609674827e-02 4.511000089121876256e-04 2.021236394639132424e-06 1.432914695416682422e-07
1.190000000000000000e+02 1.462691083092096722e+00 -1.552223345031926958e-02 4.479344288964289900e-04 2.022379962630512535e-06 1.424168858635246825e-07
1.200000000000000000e+02 1.453263406369618371e+00 -1.551426750139246746e-02 4.446446945302290712e-04 2.023556344772195914e-06 1.415486134171389689e-07
1.210000000000000000e+02 1.443982603343303417e+00 -1.550013724307016706e-02 4.412319117519766429e-04 2.024766330908332000e-06 1.406866588396030898e-07
1.220000000000000000e+02 1.434839089174579252e+00 -1.547996007309642395e-02 4.377003252029891718e-04 2.026010690246211497e-06 1.398310616354550353e-07
1.230000000000000000e+02 1.425829901953252321e+00 -1.545378949736593392e-02 4.340540034675265200e-04 2.027290166691785106e-06 1.389817627883532346e-07
1.240000000000000000e+02 1.416949151649573579e+00 -1.542168031421077036e-02 4.302938364527409960e-04 2.028605474237796981e-06 1.381388183430965900e-07
1.250000000000000000e+02 1.408188256309564901e+00 -1.538374771230991561e-02 4.264266727041615126e-04 2.029957292334999119e-06 1.373021865997589438e-07
1.260000000000000000e+02 1.399544911652955692e+00 -1.534007494498642633e-02 4.224531821179162224e-04 2.031346261305777972e-06 1.364718591046666411e-07
1.270000000000000000e+02 1.391011126570824707e+00 -1.529071568357199921e-02 4.183798148660807805e-04 2.032772978018616792e-06 1.356478915206502678e-07
1.280000000000000000e+02 1.382582146773042142e+00 -1.523578100943145594e-02 4.142070458605116639e-04 2.034237991416309283e-06 1.348302434921031980e-07
1.290000000000000000e+02 1.374256215392402503e+00 -1.517535143884149451e-02 4.099409593317636814e-04 2.035741798616072527e-06 1.340189230490524348e-07
1.300000000000000000e+02 1.366026127793649625e+00 -1.510947912574148351e-02 4.055818573466651975e-04 2.037284840919347138e-06 1.332139382806700359e-07
1.310000000000000000e+02 1.357885044679621123e+00 -1.503827089171710756e-02 4.011354873810387940e-04 2.038867500252489010e-06 1.324152817886796813e-07
1.320000000000000000e+02 1.349834494046050271e+00 -1.496180467565593440e-02 3.966073169594390479e-04 2.040490095686094096e-06 1.316229557546907213e-07
1.330000000000000000e+02 1.341865556693977002e+00 -1.488018505898577003e-02 3.919973149375620804e-04 2.042152880680128782e-06 1.308369372200633737e-07
1.340000000000000000e+02 1.333977566680637938e+00 -1.479346270760707911e-02 3.873158286569051392e-04 2.043856040175751099e-06 1.300572122723337047e-07
1.350000000000000000e+02 1.326164760065812187e+00 -1.470179039070964276e-02 3.825599400496162007e-04 2.045599688428051998e-06 1.292836907847538657e-07
1.360000000000000000e+02 1.318426667924360363e+00 -1.460519002074193128e-02 3.777369680307999318e-04 2.047383867027777286e-06 1.285163898052691862e-07
1.370000000000000000e+02 1.310757863913035504e+00 -1.450375947185035021e-02 3.728489173879619340e-04 2.049208543364003488e-06 1.277552503389491030e-07
1.380000000000000000e+02 1.303155621078284643e+00 -1.439761842780674754e-02 3.679025862308215656e-04 2.051073609482551730e-06 1.270002290817862150e-07
1.390000000000000000e+02 1.295614927791688631e+00 -1.428685875440786901e-02 3.628996277346274312e-04 2.052978881401176424e-06 1.262513424827447560e-07
1.400000000000000000e+02 1.288138110291547012e+00 -1.417156999500342705e-02 3.578440013639290007e-04 2.054924098824952462e-06 1.255085175178528729e-07
1.410000000000000000e+02 1.280718003143174855e+00 -1.405186275312737300e-02 3.527441398810639219e-04 2.056908925197322497e-06 1.247717262502116128e-07
1.420000000000000000e+02 1.273352401854519256e+00 -1.392779817564738544e-02 3.475988414745770990e-04 2.058932948213998190e-06 1.240409408005926317e-07
1.430000000000000000e+02 1.266041458774408657e+00 -1.379950460912391166e-02 3.424137967451881793e-04 2.060995680892400712e-06 1.233161333471124838e-07
1.440000000000000000e+02 1.258778581379198958e+00 -1.366706113983544475e-02 3.371944084776516302e-04 2.063096562614961815e-06 1.225972617110615968e-07
1.450000000000000000e+02 1.251564122396627399e+00 -1.353052289318099760e-02 3.319413965087028096e-04 2.065234961018150031e-06 1.218842984316455055e-07
1.460000000000000000e+02 1.244389690516461311e+00 -1.339003132520383277e-02 3.266619847769673375e-04 2.067410173919522292e-06 1.211772445996624927e-07
1.470000000000000000e+02 1.237253758180519636e+00 -1.324561525901530624e-02 3.213608798413865146e-04 2.069621431731971968e-06 1.204760156982327382e-07
1.480000000000000000e+02 1.230152742439210023e+00 -1.309738880291874165e-02 3.160404332290322007e-04 2.071867900113817553e-06 1.197806412615896355e-07
1.490000000000000000e+02 1.223083132818798324e+00 -1.294541947102210815e-02 3.107049647197505080e-04 2.074148682936322460e-06 1.190910189949582153e-07
1.500000000000000000e+02 1.216041197080394154e+00 -1.278976980846933953e-02 3.053585512490062802e-04 2.076462825404038611e-06 1.184071555205844667e-07
1.510000000000000000e+02 1.209021254096381837e+00 -1.263054086810673667e-02 3.000050568010515992e-04 2.078809317628594719e-06 1.177289686274666925e-07
1.520000000000000000e+02 1.202025934195904755e+00 -1.246783033536014509e-02 2.946481486016866219e-04 2.081187098158442249e-06 1.170563767916633831e-07
1.530000000000000000e+02 1.195051778052288682e+00 -1.230173266062379277e-02 2.892932874497585317e-04 2.083595057762631208e-06 1.163893813336029898e-07
1.540000000000000000e+02 1.188099403991621061e+00 -1.213237829219896736e-02 2.839456535470861521e-04 2.086032043379726457e-06 1.157278598284471986e-07
1.550000000000000000e+02 1.181167458666821268e+00 -1.195983477707576043e-02 2.786062993934871430e-04 2.088496861996380462e-06 1.150718133153866923e-07
1.560000000000000000e+02 1.174258459129348786e+00 -1.178422500062826540e-02 2.732819367697487956e-04 2.090988284946341029e-06 1.144211608676521122e-07
1.570000000000000000e+02 1.167367259640036403e+00 -1.160562955176610775e-02 2.679732883598308769e-04 2.093505051718313749e-06 1.137758489980756279e-07
1.580000000000000000e+02 1.160496394625912364e+00 -1.142414502118665846e-02 2.626884641975128559e-04 2.096045874133421765e-06 1.131357976329277604e-07
1.590000000000000000e+02 1.153642760077337570e+00 -1.123986459080327308e-02 2.574278220709032262e-04 2.098609440362627566e-06 1.125010200446089661e-07
1.600000000000000000e+02 1.146805209228952016e+00 -1.105289628862375292e-02 2.521971257495988963e-04 2.101194418884123854e-06 1.118713832039527448e-07
1.610000000000000000e+02 1.139979065590696727e+00 -1.086330831538378887e-02 2.470000529609250742e-04 2.103799462259054478e-06 1.112468606674383499e-07
1.620000000000000000e+02 1.133163410492353362e+00 -1.067121978265672851e-02 2.418400864916881896e-04 2.106423210922060144e-06 1.106274254524407645e-07
1.630000000000000000e+02 1.126357365435959990e+00 -1.047667533793911199e-02 2.367240152438832284e-04 2.109064296650640239e-06 1.100129723174804538e-07
1.640000000000000000e+02 1.119556640655303692e+00 -1.027980482308337579e-02 2.316513823029769362e-04 2.111721345874003186e-06 1.094034745090992426e-07
1.650000000000000000e+02 1.112762261424014465e+00 -1.008066474520549934e-02 2.266268447167869783e-04 2.114392982940298673e-06 1.087988791188962197e-07
1.660000000000000000e+02 1.105971888386555912e+00 -9.879361248983808963e-03 2.216548267122548353e-04 2.117077832970875596e-06 1.081991383592899085e-07
1.670000000000000000e+02 1.099185167052280754e+00 -9.675983010802659962e-03 2.167395600176626679e-04 2.119774524484551902e-06 1.076042121230291434e-07
1.680000000000000000e+02 1.092401810722284150e+00 -9.470665548729868474e-03 2.118850626089471422e-04 2.122481691863526139e-06 1.070140782958943897e-07
1.690000000000000000e+02 1.085621544884655787e+00 -9.263490138972263477e-03 2.070951385794318061e-04 2.125197977459496493e-06 1.064287398690742922e-07
1.700000000000000000e+02 1.078844106664016866e+00 -9.054551116593034799e-03 2.023717822744335081e-04 2.127922033465728124e-06 1.058481244961661280e-07
1.710000000000000000e+02 1.072067657405515240e+00 -8.843939191484719020e-03 1.977200415564825365e-04 2.130652523472944689e-06 1.052722353609612873e-07
1.720000000000000000e+02 1.065295148096617739e+00 -8.631757279386056275e-03 1.931431342739049057e-04 2.133388123748961767e-06 1.047010627995986180e-07
1.730000000000000000e+02 1.058523191665941887e+00 -8.418088729154053762e-03 1.886441005550908840e-04 2.136127524245548574e-06 1.041345478261861796e-07
1.740000000000000000e+02 1.051751619982978836e+00 -8.203029028619222146e-03 1.842258108080585164e-04 2.138869429285989168e-06 1.035726933011406558e-07
1.750000000000000000e+02 1.044981787761009695e+00 -7.986700213922028752e-03 1.798940041080473670e-04 2.141612558014493567e-06 1.030154894457739452e-07
1.760000000000000000e+02 1.038211991838729364e+00 -7.769174394821233218e-03 1.756496329580349417e-04 2.144355644533211681e-06 1.024628900206427823e-07
1.770000000000000000e+02 1.031442086363101529e+00 -7.550535738340536859e-03 1.714980170507232637e-04 2.147097437820691145e-06 1.019148493272370621e-07
1.780000000000000000e+02 1.024670467104763061e+00 -7.330879749263576745e-03 1.674412743035039273e-04 2.149836701364097307e-06 1.013713938959769969e-07
1.790000000000000000e+02 1.017898498342699520e+00 -7.110283615472433663e-03 1.634813925839981221e-04 2.152572212608482570e-06 1.008324779483302220e-07
1.800000000000000000e+02 1.011126052074909021e+00 -6.888850138261633227e-03 1.596231007342587026e-04 2.155302762171132839e-06 1.002980562337469281e-07
1.810000000000000000e+02 1.004351589181310622e+00 -6.666677940574511699e-03 1.558694661920002542e-04 2.158027152758230596e-06 9.976815459691719387e-08
1.820000000000000000e+02 9.975764406923408600e-01 -6.443847619313984587e-03 1.522233842645847744e-04 2.160744198201530677e-06 9.924270430612797307e-08
1.830000000000000000e+02 9.908005160633360786e-01 -6.220450130475907620e-03 1.486861926717027084e-04 2.163452722036052198e-06 9.872170360138517051e-08
1.840000000000000000e+02 9.840224437161084747e-01 -5.996585416005416336e-03 1.452618471666183950e-04 2.166151556103591849e-06 9.820512317808254386e-08
1.850000000000000000e+02 9.772436453910646748e-01 -5.772294804066753146e-03 1.419540872263174943e-04 2.168839539035643840e-06 9.769289508233364360e-08
1.860000000000000000e+02 9.704627989705564284e-01 -5.547698524145400038e-03 1.387637681409810517e-04 2.171515514655829697e-06 9.718496332694357833e-08
1.870000000000000000e+02 9.636812941027167456e-01 -5.322858724257046453e-03 1.356931278856127610e-04 2.174178330350402953e-06 9.668131779661155325e-08
1.880000000000000000e+02 9.568991487788540695e-01 -5.097874425423585751e-03 1.327459761677676623e-04 2.176826835394714069e-06 9.618186828516445944e-08
1.890000000000000000e+02 9.501150807709407564e-01 -4.872814558611574150e-03 1.299243610803366220e-04 2.179459879281563380e-06 9.568661583687103491e-08
1.900000000000000000e+02 9.433304341101512724e-01 -4.647770930091723110e-03 1.272307170187586707e-04 2.182076310091596102e-06 9.519549321934830194e-08
1.910000000000000000e+02 9.365452248216427078e-01 -4.422831537032101412e-03 1.246669525071976024e-04 2.184674972943659366e-06 9.470843368437599195e-08
