# ells, tt, te, ee, bb, kk
1.500000000000000000e+01 2.223485505459079192e+01 2.536149042275025536e-02 6.311258638407107543e-05 0.000000000000000000e+00 1.916396333523014966e-07
1.600000000000000000e+01 1.985187922331628840e+01 2.381166643970929891e-02 6.156228178522234402e-05 0.000000000000000000e+00 1.951904899241974534e-07
1.700000000000000000e+01 1.787049322929604855e+01 2.244046483365809419e-02 6.226044109019705883e-05 0.000000000000000000e+00 1.983765878946487861e-07
1.800000000000000000e+01 1.620342168884336687e+01 2.123752163883407817e-02 6.526206311454246832e-05 0.000000000000000000e+00 2.012315285208138447e-07
1.900000000000000000e+01 1.478607960200933391e+01 2.020265417732898180e-02 6.998919919472963681e-05 0.000000000000000000e+00 2.037837400321623208e-07
2.000000000000000000e+01 1.356972857231532892e+01 1.932247295374758811e-02 7.569475876329173712e-05 0.000000000000000000e+00 2.060589246907790536e-07
2.100000000000000000e+01 1.251707412852450396e+01 1.856672799932256382e-02 8.190304920355883495e-05 0.000000000000000000e+00 2.080816016500155506e-07
2.200000000000000000e+01 1.159921806170007663e+01 1.789525197697224360e-02 8.842496126107787660e-05 0.000000000000000000e+00 2.098743664937093211e-07
2.300000000000000000e+01 1.079343746457357689e+01 1.726760178592092257e-02 9.515926686946192818e-05 0.000000000000000000e+00 2.114567760813550994e-07
2.400000000000000000e+01 1.008170804963313039e+01 1.665118018674759809e-02 1.019821683927918442e-04 0.000000000000000000e+00 2.128453302189238481e-07
2.500000000000000000e+01 9.449521266602681990e+00 1.602538758315177891e-02 1.087867742518581002e-04 0.000000000000000000e+00 2.140545887010358415e-07
2.600000000000000000e+01 8.885066967568826968e+00 1.538185265725077432e-02 1.155535803186217122e-04 0.000000000000000000e+00 2.150981750844949885e-07
2.700000000000000000e+01 8.378722617863234134e+00 1.472227860096426803e-02 1.223475226956146820e-04 0.000000000000000000e+00 2.159888544869304844e-07
2.800000000000000000e+01 7.922475616251866803e+00 1.405458541284124348e-02 1.292503231862011600e-04 0.000000000000000000e+00 2.167381202450521143e-07
2.900000000000000000e+01 7.509706156794609733e+00 1.338864482152886046e-02 1.363028500570031513e-04 0.000000000000000000e+00 2.173561040110213919e-07
3.000000000000000000e+01 7.134812381180254626e+00 1.273308900184184217e-02 1.434988559073105082e-04 0.000000000000000000e+00 2.178519241905923391e-07
3.100000000000000000e+01 6.793134654464685340e+00 1.209332181157233947e-02 1.508108079218224349e-04 0.000000000000000000e+00 2.174629890972344387e-07
3.200000000000000000e+01 6.480660541558366461e+00 1.147078242781138582e-02 1.582117381357723467e-04 0.000000000000000000e+00 2.177195085533458543e-07
3.300000000000000000e+01 6.194037131000783347e+00 1.086347576450467055e-02 1.656786544878529601e-04 0.000000000000000000e+00 2.178767603086439985e-07
3.400000000000000000e+01 5.930363287892263635e+00 1.026729778484519913e-02 1.731872464873797628e-04 0.000000000000000000e+00 2.179416414367306393e-07
3.500000000000000000e+01 5.687148890176454863e+00 9.677637910732169585e-03 1.807121161696228584e-04 0.000000000000000000e+00 2.179206999957809355e-07
3.600000000000000000e+01 5.462247637359853414e+00 9.090725477744110786e-03 1.882346265526882727e-04 0.000000000000000000e+00 2.178199416618994428e-07
3.700000000000000000e+01 5.253790870613924469e+00 8.504489330954316528e-03 1.957490925019217030e-04 0.000000000000000000e+00 2.176448772131157840e-07
3.800000000000000000e+01 5.060157720431767814e+00 7.918768647159270258e-03 2.032603888511120378e-04 0.000000000000000000e+00 2.174005700842442600e-07
3.900000000000000000e+01 4.879893258502402631e+00 7.335023134995353848e-03 2.107757590675819162e-04 0.000000000000000000e+00 2.170917243574618011e-07
4.000000000000000000e+01 4.711760118230606587e+00 6.755640062871777485e-03 2.182979703770504694e-04 0.000000000000000000e+00 2.167227212698958204e-07
4.100000000000000000e+01 4.554622434629151506e+00 6.183063402260948437e-03 2.258237578000932342e-04 0.000000000000000000e+00 2.162976596219857721e-07
4.200000000000000000e+01 4.407519123176363962e+00 5.619131625568888656e-03 2.333456866819209430e-04 0.000000000000000000e+00 2.158203649712863873e-07
4.300000000000000000e+01 4.269545965924931963e+00 5.064723488289659716e-03 2.408544147589761414e-04 0.000000000000000000e+00 2.152944343826188458e-07
4.400000000000000000e+01 4.139954344568038458e+00 4.519752313374911235e-03 2.483394523732424712e-04 0.000000000000000000e+00 2.147231889668866304e-07
4.500000000000000000e+01 4.018029200677272428e+00 3.983279107419319259e-03 2.557893775301326713e-04 0.000000000000000000e+00 2.141098412782309821e-07
4.600000000000000000e+01 3.903175524762939386e+00 3.454018953875476975e-03 2.631932065094532542e-04 0.000000000000000000e+00 2.134572778482404217e-07
4.700000000000000000e+01 3.794815570247124015e+00 2.930841934895734614e-03 2.705417956903720541e-04 0.000000000000000000e+00 2.127681960868708382e-07
4.800000000000000000e+01 3.692476243971456018e+00 2.412923903949008506e-03 2.778288358784313417e-04 0.000000000000000000e+00 2.120450997904892950e-07
4.900000000000000000e+01 3.595682961422061563e+00 1.900039365655810603e-03 2.850506899038417002e-04 0.000000000000000000e+00 2.112902746726075778e-07
5.000000000000000000e+01 3.504043056064728212e+00 1.392518932883223285e-03 2.922047872969568043e-04 0.000000000000000000e+00 2.105058742782072158e-07
5.100000000000000000e+01 3.417179986059973196e+00 8.910250925757255561e-04 2.992883015881171488e-04 0.000000000000000000e+00 2.096944931358977939e-07
5.200000000000000000e+01 3.334753314017389059e+00 3.963869735513506835e-04 3.062976003761570180e-04 0.000000000000000000e+00 2.088581446386033872e-07
5.300000000000000000e+01 3.256461585974673056e+00 -9.064925294069977669e-05 3.132280008321372869e-04 0.000000000000000000e+00 2.079983763793393593e-07
5.400000000000000000e+01 3.182010103169184756e+00 -5.696660039298647111e-04 3.200739935040657828e-04 0.000000000000000000e+00 2.071165930403849100e-07
5.500000000000000000e+01 3.111161636765572780e+00 -1.040547250495463087e-03 3.268296748985246507e-04 0.000000000000000000e+00 2.062148980163682743e-07
5.600000000000000000e+01 3.043666866406218752e+00 -1.503476066796164204e-03 3.334887651649668717e-04 0.000000000000000000e+00 2.052952821898208811e-07
5.700000000000000000e+01 2.979327659224736635e+00 -1.958836304805146658e-03 3.400451739834085461e-04 0.000000000000000000e+00 2.043585934881325571e-07
5.800000000000000000e+01 2.917926641032465351e+00 -2.406999852129968528e-03 3.464933767885260705e-04 0.000000000000000000e+00 2.034057931573527070e-07
5.900000000000000000e+01 2.859306128566657890e+00 -2.848312777579808247e-03 3.528285003270098747e-04 0.000000000000000000e+00 2.024392843746691440e-07
6.000000000000000000e+01 2.803276862415249315e+00 -3.282935933610107038e-03 3.590468369070665610e-04 0.000000000000000000e+00 2.014598852744521333e-07
6.100000000000000000e+01 2.749707087022618790e+00 -3.710754148479666198e-03 3.651451069043881617e-04 0.000000000000000000e+00 2.004679303913319775e-07
6.200000000000000000e+01 2.698430160064348549e+00 -4.131569081742877958e-03 3.711200687705943735e-04 0.000000000000000000e+00 1.994657482815025392e-07
6.300000000000000000e+01 2.649336877841484306e+00 -4.545074487471076168e-03 3.769686197065896869e-04 0.000000000000000000e+00 1.984539607260419656e-07
6.400000000000000000e+01 2.602281508186781167e+00 -4.950946267197591649e-03 3.826873332402812257e-04 0.000000000000000000e+00 1.974325645811069784e-07
6.500000000000000000e+01 2.557169221224250943e+00 -5.348999953673329658e-03 3.882726955773539604e-04 0.000000000000000000e+00 1.964042531346187685e-07
6.600000000000000000e+01 2.513873746733583658e+00 -5.739102127488585926e-03 3.937211241243261401e-04 0.000000000000000000e+00 1.953685777250683371e-07
6.700000000000000000e+01 2.472316997061237753e+00 -6.121267744343366138e-03 3.990288782133217822e-04 0.000000000000000000e+00 1.943263916451189850e-07
6.800000000000000000e+01 2.432389582566484965e+00 -6.495603573743282885e-03 4.041923283028353250e-04 0.000000000000000000e+00 1.932795844614005721e-07
6.900000000000000000e+01 2.394017245061406562e+00 -6.862264300234015464e-03 4.092081015589037998e-04 0.000000000000000000e+00 1.922270670838967038e-07
7.000000000000000000e+01 2.357114512148040575e+00 -7.221378899472510882e-03 4.140731802159915891e-04 0.000000000000000000e+00 1.911715896601227173e-07
7.100000000000000000e+01 2.321606283771624923e+00 -7.573032771022602042e-03 4.187847989913686796e-04 0.000000000000000000e+00 1.901121804353986185e-07
7.200000000000000000e+01 2.287424388394074359e+00 -7.917231416242270087e-03 4.233405700659104067e-04 0.000000000000000000e+00 1.890501875523043182e-07
7.300000000000000000e+01 2.254497889211842132e+00 -8.253913213510048058e-03 4.277384285847274305e-04 0.000000000000000000e+00 1.879863651466633848e-07
7.400000000000000000e+01 2.222768203801603004e+00 -8.582950766904273374e-03 4.319762772004146260e-04 0.000000000000000000e+00 1.869202326314134347e-07
7.500000000000000000e+01 2.192176013394570688e+00 -8.904232904451204675e-03 4.360520834073005215e-04 0.000000000000000000e+00 1.858539852545274082e-07
7.600000000000000000e+01 2.162668042861485951e+00 -9.217653162121974830e-03 4.399637818834256555e-04 0.000000000000000000e+00 1.847860451298685230e-07
7.700000000000000000e+01 2.134185850857537758e+00 -9.523180716223114683e-03 4.437095166827336834e-04 0.000000000000000000e+00 1.837191885042781792e-07
7.800000000000000000e+01 2.106691661246850700e+00 -9.820771489675136218e-03 4.472876056939616087e-04 0.000000000000000000e+00 1.826514058094316449e-07
7.900000000000000000e+01 2.080124425423948598e+00 -1.011044794057849687e-02 4.506961045124414488e-04 0.000000000000000000e+00 1.815856375335537056e-07
8.000000000000000000e+01 2.054459878399468309e+00 -1.039231196364351871e-02 4.539335595366990436e-04 0.000000000000000000e+00 1.805196858588589566e-07
8.100000000000000000e+01 2.029633668596487084e+00 -1.066637196962883470e-02 4.569985912804677480e-04 0.000000000000000000e+00 1.794565403493716985e-07
8.200000000000000000e+01 2.005624884048564649e+00 -1.093272804932706073e-02 4.598895812525841511e-04 0.000000000000000000e+00 1.783945939301116159e-07
8.300000000000000000e+01 1.982397198492743762e+00 -1.119140003159022068e-02 4.626057662509720086e-04 0.000000000000000000e+00 1.773347647533374551e-07
8.400000000000000000e+01 1.959908531212687377e+00 -1.144237502737703235e-02 4.651465770581480596e-04 0.000000000000000000e+00 1.762772137341453617e-07
8.500000000000000000e+01 1.938126785120471984e+00 -1.168563004394147092e-02 4.675112410938094573e-04 0.000000000000000000e+00 1.752228345200555584e-07
8.600000000000000000e+01 1.917022302585699167e+00 -1.192113872185259459e-02 4.696990250168465758e-04 0.000000000000000000e+00 1.741711420513534807e-07
8.700000000000000000e+01 1.896565200179652688e+00 -1.214887133864453982e-02 4.717095558057424740e-04 0.000000000000000000e+00 1.731229614706199480e-07
8.800000000000000000e+01 1.876726232691178664e+00 -1.236880805470427433e-02 4.735425656582461823e-04 0.000000000000000000e+00 1.720780191719458918e-07
8.900000000000000000e+01 1.857478933577690672e+00 -1.258097192486500558e-02 4.751978473295766854e-04 0.000000000000000000e+00 1.710370447819059064e-07
9.000000000000000000e+01 1.838797753330170703e+00 -1.278539891529356827e-02 4.766752685179511729e-04 0.000000000000000000e+00 1.699997304528481263e-07
9.100000000000000000e+01 1.820658031905304952e+00 -1.298213374304508366e-02 4.779749361361081811e-04 0.000000000000000000e+00 1.689667824902899174e-07
9.200000000000000000e+01 1.803035927435510111e+00 -1.317122553295685568e-02 4.790970383386818359e-04 0.000000000000000000e+00 1.679379758126143921e-07
9.300000000000000000e+01 1.785909981290411119e+00 -1.335273229010665481e-02 4.800418490333674903e-04 0.000000000000000000e+00 1.669139322874781646e-07
9.400000000000000000e+01 1.769259489050868828e+00 -1.352670973036803476e-02 4.808097328331658519e-04 0.000000000000000000e+00 1.658944100425601446e-07
9.500000000000000000e+01 1.753064379905482806e+00 -1.369319553255722230e-02 4.814013314192405833e-04 0.000000000000000000e+00 1.648800024825550526e-07
9.600000000000000000e+01 1.737305047272649006e+00 -1.385221713245844179e-02 4.818174258898055167e-04 0.000000000000000000e+00 1.638705047225579082e-07
9.700000000000000000e+01 1.721963107882209965e+00 -1.400377903078524854e-02 4.820590779431113432e-04 0.000000000000000000e+00 1.628663587380398171e-07
9.800000000000000000e+01 1.707020696514733649e+00 -1.414788514514189743e-02 4.821273652539524095e-04 0.000000000000000000e+00 1.618672663838872579e-07
9.900000000000000000e+01 1.692460796842247150e+00 -1.428455999576619395e-02 4.820231488032612603e-04 0.000000000000000000e+00 1.608736775845295040e-07
1.000000000000000000e+02 1.678267023150386672e+00 -1.441383801156816136e-02 4.817473964295944811e-04 0.000000000000000000e+00 1.598853779950047291e-07
1.010000000000000000e+02 1.664424663287768169e+00 -1.453577265351328404e-02 4.813017200958661875e-04 0.000000000000000000e+00 1.589026908855836044e-07
1.020000000000000000e+02 1.650919453058913522e+00 -1.465041858800722636e-02 4.806878090691751415e-04 0.000000000000000000e+00 1.579253305485512014e-07
1.030000000000000000e+02 1.637737246528996327e+00 -1.475781627116098255e-02 4.799070177089996970e-04 0.000000000000000000e+00 1.569537347682395387e-07
1.040000000000000000e+02 1.624864280466010280e+00 -1.485800837364914355e-02 4.789607275630944697e-04 0.000000000000000000e+00 1.559878337193748746e-07
1.050000000000000000e+02 1.612288204188586649e+00 -1.495106063469537998e-02 4.778507638399383901e-04 0.000000000000000000e+00 1.550281139328422717e-07
1.060000000000000000e+02 1.599996862887349991e+00 -1.503703942280197603e-02 4.765790794323755317e-04 0.000000000000000000e+00 1.540745037950923363e-07
1.070000000000000000e+02 1.587977472690266900e+00 -1.511599055503661318e-02 4.751476943099862231e-04 0.000000000000000000e+00 1.531271752510247965e-07
1.080000000000000000e+02 1.576217630531517200e+00 -1.518795592258007608e-02 4.735586867081989938e-04 0.000000000000000000e+00 1.521857553702839155e-07
1.090000000000000000e+02 1.564707085632794259e+00 -1.525298226450023421e-02 4.718143008490974580e-04 0.000000000000000000e+00 1.512504004199243421e-07
1.100000000000000000e+02 1.553436056401809706e+00 -1.531112006379527039e-02 4.699168069469580574e-04 0.000000000000000000e+00 1.503208714399004947e-07
1.110000000000000000e+02 1.542394485702835771e+00 -1.536242993129763486e-02 4.678684131981724822e-04 0.000000000000000000e+00 1.493974969368179866e-07
1.120000000000000000e+02 1.531572406984306189e+00 -1.540697490961192781e-02 4.656713875972064132e-04 0.000000000000000000e+00 1.484802555312752263e-07
1.130000000000000000e+02 1.520960491574746332e+00 -1.544481764059710271e-02 4.633282993487055929e-04 0.000000000000000000e+00 1.475695631650313932e-07
1.140000000000000000e+02 1.510549628084906448e+00 -1.547602526223980368e-02 4.608418630194552443e-04 0.000000000000000000e+00 1.466654038830733285e-07
1.150000000000000000e+02 1.500330936374350221e+00 -1.550068329778308239e-02 4.582150734146185037e-04 0.000000000000000000e+00 1.457677874420204182e-07
1.160000000000000000e+02 1.490295780103350953e+00 -1.551887597363913081e-02 4.554508722379567052e-04 0.000000000000000000e+00 1.448762769074875962e-07
1.170000000000000000e+02 1.480436266886204777e+00 -1.553066394364035173e-02 4.525517085492476873e-04 0.000000000000000000e+00 1.439908467110423429e-07
1.180000000000000000e+02 1.470744832776287092e+00 -1.553610563434278634e-02 4.495201071830548230e-04 0.000000000000000000e+00 1.431112899968169395e-07
1.190000000000000000e+02 1.461214483629261984e+00 -1.553527413577685500e-02 4.463593887170695055e-04 0.000000000000000000e+00 1.422383024379566812e-07
1.200000000000000000e+02 1.451838245571778430e+00 -1.552824535722641640e-02 4.430729807347049570e-04 0.000000000000000000e+00 1.413722521322978291e-07
1.210000000000000000e+02 1.442608656012140944e+00 -1.551509182151479711e-02 4.396639430991334781e-04 0.000000000000000000e+00 1.405128235553199904e-07
1.220000000000000000e+02 1.433518498164105592e+00 -1.549588581988552149e-02 4.361353198319150052e-04 0.000000000000000000e+00 1.396593039054001421e-07
1.230000000000000000e+02 1.424562027181582202e+00 -1.547070210372351699e-02 4.324904593084009387e-04 0.000000000000000000e+00 1.388120954025036373e-07
1.240000000000000000e+02 1.415733866203520597e+00 -1.543961603944905142e-02 4.287327859923907754e-04 0.000000000000000000e+00 1.379713487351132434e-07
1.250000000000000000e+02 1.407028507028577291e+00 -1.540270345311242454e-02 4.248657290102652597e-04 0.000000000000000000e+00 1.371367685492459394e-07
1.260000000000000000e+02 1.398439916094239788e+00 -1.536004200928403965e-02 4.208927361387320787e-04 0.000000000000000000e+00 1.363086842621927474e-07
1.270000000000000000e+02 1.389961928497703836e+00 -1.531170983216431636e-02 4.168172598170807636e-04 0.000000000000000000e+00 1.354870818408024940e-07
1.280000000000000000e+02 1.381588732079117809e+00 -1.525778538640475829e-02 4.126428045180958711e-04 0.000000000000000000e+00 1.346715612460480881e-07
1.290000000000000000e+02 1.373315925650441027e+00 -1.519834849846113910e-02 4.083730828485429825e-04 0.000000000000000000e+00 1.338624154503826724e-07
1.300000000000000000e+02 1.365139460766586765e+00 -1.513347933524031297e-02 4.040118594486832469e-04 0.000000000000000000e+00 1.330596647028830014e-07
1.310000000000000000e+02 1.357055131314216068e+00 -1.506325825736420758e-02 3.995629052317601639e-04 0.000000000000000000e+00 1.322629770314754206e-07
1.320000000000000000e+02 1.349058100506982383e+00 -1.498776640031507582e-02 3.950300162029467981e-04 0.000000000000000000e+00 1.314726113748527042e-07
1.330000000000000000e+02 1.341143373890288037e+00 -1.490708509329025620e-02 3.904169946403988358e-04 0.000000000000000000e+00 1.306885684995292710e-07
1.340000000000000000e+02 1.333306252917793699e+00 -1.482129557632241683e-02 3.857276524692066898e-04 0.000000000000000000e+00 1.299105304921861958e-07
1.350000000000000000e+02 1.325543222676198285e+00 -1.473047873278554055e-02 3.809658402022005476e-04 0.000000000000000000e+00 1.291387172675042097e-07
1.360000000000000000e+02 1.317851064160459496e+00 -1.463471535688893634e-02 3.761354179991451062e-04 0.000000000000000000e+00 1.283731139260494154e-07
1.370000000000000000e+02 1.310226430896656691e+00 -1.453408902760925520e-02 3.712402845566288600e-04 0.000000000000000000e+00 1.276134208823375262e-07
1.380000000000000000e+02 1.302665466535351424e+00 -1.442869446299245226e-02 3.662844927185335405e-04 0.000000000000000000e+00 1.268598457358418000e-07
1.390000000000000000e+02 1.295164187258228017e+00 -1.431862916585182124e-02 3.612721338655645138e-04 0.000000000000000000e+00 1.261123889776971919e-07
1.400000000000000000e+02 1.287718889111394871e+00 -1.420398767838115632e-02 3.562072892229725977e-04 0.000000000000000000e+00 1.253707880533147320e-07
1.410000000000000000e+02 1.280326987598660482e+00 -1.408485270029627250e-02 3.510939993941911770e-04 0.000000000000000000e+00 1.246352130637772224e-07
1.420000000000000000e+02 1.272986178088259868e+00 -1.396130397069347308e-02 3.459362948271996305e-04 0.000000000000000000e+00 1.239056356616247911e-07
1.430000000000000000e+02 1.265693965631698115e+00 -1.383342445317033501e-02 3.407382254167306808e-04 0.000000000000000000e+00 1.231818028880395267e-07
1.440000000000000000e+02 1.258447094013564360e+00 -1.370131000932947422e-02 3.355039188445321069e-04 0.000000000000000000e+00 1.224639250383374224e-07
1.450000000000000000e+02 1.251242116701718921e+00 -1.356505972527477163e-02 3.302375222391056280e-04 0.000000000000000000e+00 1.217520560056596709e-07
1.460000000000000000e+02 1.244075885226003653e+00 -1.342477166549948912e-02 3.249431776580808014e-04 0.000000000000000000e+00 1.210460178952727636e-07
1.470000000000000000e+02 1.236946443364185244e+00 -1.328053980805444373e-02 3.196250068755996754e-04 0.000000000000000000e+00 1.203459102449100233e-07
1.480000000000000000e+02 1.229852132956011035e+00 -1.313245710937984215e-02 3.142871265949326244e-04 0.000000000000000000e+00 1.196516399370682407e-07
1.490000000000000000e+02 1.222791137501114900e+00 -1.298061664822642430e-02 3.089336501619865363e-04 0.000000000000000000e+00 1.189629253705662046e-07
1.500000000000000000e+02 1.215761007138673078e+00 -1.282511199258703875e-02 3.035686774932138104e-04 0.000000000000000000e+00 1.182798839756708054e-07
1.510000000000000000e+02 1.208759133667747232e+00 -1.266603683276507249e-02 2.981963051477037928e-04 0.000000000000000000e+00 1.176025015602058074e-07
1.520000000000000000e+02 1.201783093482834630e+00 -1.250348544400585633e-02 2.928206500501285853e-04 0.000000000000000000e+00 1.169305793833247187e-07
1.530000000000000000e+02 1.194831201360171180e+00 -1.233755444132251210e-02 2.874459105874926663e-04 0.000000000000000000e+00 1.162642028278470087e-07
1.540000000000000000e+02 1.187901956671427728e+00 -1.216834102467011756e-02 2.820763055123837572e-04 0.000000000000000000e+00 1.156033118904806647e-07
1.550000000000000000e+02 1.180993838600346235e+00 -1.199594234622233802e-02 2.767160114588013945e-04 0.000000000000000000e+00 1.149476891759954088e-07
1.560000000000000000e+02 1.174105245578952683e+00 -1.182045536702720952e-02 2.713690365863942163e-04 0.000000000000000000e+00 1.142974394672044200e-07
1.570000000000000000e+02 1.167234555851342837e+00 -1.164197700035136257e-02 2.660393469362231636e-04 0.000000000000000000e+00 1.136525541884167108e-07
1.580000000000000000e+02 1.160380173078533472e+00 -1.146060327819912322e-02 2.607308970526588587e-04 0.000000000000000000e+00 1.130128882485858512e-07
1.590000000000000000e+02 1.153540602589218311e+00 -1.127642670752558238e-02 2.554475954933110838e-04 0.000000000000000000e+00 1.123786067655814684e-07
1.600000000000000000e+02 1.146714375129012753e+00 -1.108953891402352301e-02 2.501933393190996276e-04 0.000000000000000000e+00 1.117497797571714705e-07
1.610000000000000000e+02 1.139900118948318886e+00 -1.090003270325503974e-02 2.449720509382546300e-04 0.000000000000000000e+00 1.111263056903099415e-07
1.620000000000000000e+02 1.133096852316691772e+00 -1.070800560025944592e-02 2.397877541482490980e-04 0.000000000000000000e+00 1.105081493686020940e-07
1.630000000000000000e+02 1.126303691008475827e+00 -1.051355630994537001e-02 2.346444980938664708e-04 0.000000000000000000e+00 1.098951117676116421e-07
1.640000000000000000e+02 1.119519709259048312e+00 -1.031678224297125426e-02 2.295462755176639279e-04 0.000000000000000000e+00 1.092869044962722366e-07
1.650000000000000000e+02 1.112743815147918758e+00 -1.011777563299483089e-02 2.244968535532939626e-04 0.000000000000000000e+00 1.086836686907709152e-07
1.660000000000000000e+02 1.105974875215630648e+00 -9.916627419423647630e-03 2.194999429321827812e-04 0.000000000000000000e+00 1.080855127384324137e-07
1.670000000000000000e+02 1.099211756002726581e+00 -9.713428541665253962e-03 2.145592543857565630e-04 0.000000000000000000e+00 1.074923381481017810e-07
1.680000000000000000e+02 1.092453429923945452e+00 -9.508270276078686911e-03 2.096784779519165500e-04 0.000000000000000000e+00 1.069039532580950192e-07
1.690000000000000000e+02 1.085699292890808465e+00 -9.301245246828931945e-03 2.048612208944639100e-04 0.000000000000000000e+00 1.063204678768987352e-07
1.700000000000000000e+02 1.078948846689032015e+00 -9.092446415032453405e-03 2.001110697836749278e-04 0.000000000000000000e+00 1.057419371196114991e-07
1.710000000000000000e+02 1.072201593104332940e+00 -8.881966741805724305e-03 1.954316111898257529e-04 0.000000000000000000e+00 1.051682263570778083e-07
1.720000000000000000e+02 1.065457008082886903e+00 -8.669899166642619850e-03 1.908264095986476753e-04 0.000000000000000000e+00 1.045991232231893487e-07
1.730000000000000000e+02 1.058714464212703765e+00 -8.456336542546630947e-03 1.862989411576920610e-04 0.000000000000000000e+00 1.040347227103789139e-07
1.740000000000000000e+02 1.051973308242253324e+00 -8.241371700898659364e-03 1.818526599299653086e-04 0.000000000000000000e+00 1.034750806165732859e-07
1.750000000000000000e+02 1.045232886920004267e+00 -8.025097473079601668e-03 1.774910199784738435e-04 0.000000000000000000e+00 1.029200831470025360e-07
1.760000000000000000e+02 1.038492609257395394e+00 -7.807605483123088858e-03 1.732174086661111834e-04 0.000000000000000000e+00 1.023695454014783572e-07
1.770000000000000000e+02 1.031752133317742404e+00 -7.588982525673682727e-03 1.690349465553192955e-04 0.000000000000000000e+00 1.018235493662084521e-07
1.780000000000000000e+02 1.025011179427330665e+00 -7.369314188028679505e-03 1.649466875084272120e-04 0.000000000000000000e+00 1.012821386018893478e-07
1.790000000000000000e+02 1.018269467912445103e+00 -7.148686057485371947e-03 1.609556853877639653e-04 0.000000000000000000e+00 1.007452035208049591e-07
1.800000000000000000e+02 1.011526734580231235e+00 -6.927184500734589502e-03 1.570649929417823436e-04 0.000000000000000000e+00 1.002125702999061240e-07
1.810000000000000000e+02 1.004782777161273177e+00 -6.704899002041291023e-03 1.532776584634294281e-04 0.000000000000000000e+00 9.968430507815131198e-08
1.820000000000000000e+02 9.980374088670160848e-01 -6.481919825063965981e-03 1.495967291317760561e-04 0.000000000000000000e+00 9.916043851791094678e-08
1.830000000000000000e+02 9.912904429089050007e-01 -6.258337233461108186e-03 1.460252521258929566e-04 0.000000000000000000e+00 9.864086256006047965e-08
1.840000000000000000e+02 9.845417168806710473e-01 -6.034240112893802556e-03 1.425661896191235747e-04 0.000000000000000000e+00 9.812541462131008172e-08
1.850000000000000000e+02 9.777911659051919946e-01 -5.809711837033513203e-03 1.392221637619014897e-04 0.000000000000000000e+00 9.761416393199352704e-08
1.860000000000000000e+02 9.710387494876321357e-01 -5.584834401554298819e-03 1.359957116989329970e-04 0.000000000000000000e+00 9.710715241320974307e-08
1.870000000000000000e+02 9.642844271331557637e-01 -5.359689802130218964e-03 1.328893705749242566e-04 0.000000000000000000e+00 9.660429802927540919e-08
1.880000000000000000e+02 9.575281697581430329e-01 -5.134360518055071203e-03 1.299056587890596649e-04 0.000000000000000000e+00 9.610546351466957815e-08
1.890000000000000000e+02 9.507699939238345443e-01 -4.908930963101611200e-03 1.270470197584359408e-04 0.000000000000000000e+00 9.561069097158438628e-08
1.900000000000000000e+02 9.440099276026876485e-01 -4.683486034662333493e-03 1.243158781546278499e-04 0.000000000000000000e+00 9.511998782828921977e-08
1.910000000000000000e+02 9.372479987671586965e-01 -4.458110630129732618e-03 1.217146586492102935e-04 0.000000000000000000e+00 9.463324674160328911e-08
