# ells, tt, te, ee, bb, kk
1.500000000000000000e+01 2.219660851637438270e+01 2.531398806470881377e-02 6.487345284602119371e-05 1.932171228851579533e-06 1.914211945260850626e-07
1.600000000000000000e+01 1.980202288968636637e+01 2.376602520475112196e-02 6.327132568972606782e-05 1.933370139827881302e-06 1.949711589626360271e-07
1.700000000000000000e+01 1.782930576748861995e+01 2.242431922649270118e-02 6.396143690630630614e-05 1.934619743952578986e-06 1.981217371194926098e-07
1.800000000000000000e+01 1.616998553343709588e+01 2.119637752458894756e-02 6.696195230607718740e-05 1.935916135142024710e-06 2.009661913734076513e-07
1.900000000000000000e+01 1.477159561806952404e+01 2.016407137598947782e-02 7.175287553945343779e-05 1.937255314761835375e-06 2.035116981629717257e-07
2.000000000000000000e+01 1.356287253410350502e+01 1.930871300314552716e-02 7.749931938356681904e-05 1.938633211804623957e-06 2.057639518571931568e-07
2.100000000000000000e+01 1.251306803112594501e+01 1.855914571190300094e-02 8.369243868991200401e-05 1.940045702540542583e-06 2.077600013095089947e-07
2.200000000000000000e+01 1.159705138812944902e+01 1.788415439239556329e-02 9.020986967454814546e-05 1.941488631509614315e-06 2.095380867351857150e-07
2.300000000000000000e+01 1.079233935555092572e+01 1.726428361377292317e-02 9.699964904449257343e-05 1.942957829047408528e-06 2.111168757898874132e-07
2.400000000000000000e+01 1.008047355183524196e+01 1.662428716317670974e-02 1.038503975368726867e-04 1.944449133709177702e-06 2.124695288239691180e-07
2.500000000000000000e+01 9.449694268459431612e+00 1.597544488052327419e-02 1.106228231901762069e-04 1.945958409800338868e-06 2.136553577838479300e-07
2.600000000000000000e+01 8.886003735237292034e+00 1.532992774424794813e-02 1.174389620014124183e-04 1.947481567380051122e-06 2.146863930357866031e-07
2.700000000000000000e+01 8.379344921585287764e+00 1.466659738880824425e-02 1.243232869193832129e-04 1.949014579313420766e-06 2.155508612794631628e-07
2.800000000000000000e+01 7.923545958707222781e+00 1.401712644459718674e-02 1.312397068229312748e-04 1.950553500885366161e-06 2.162734688522877518e-07
2.900000000000000000e+01 7.510573013323734060e+00 1.335503832741331831e-02 1.382919903661084253e-04 1.952094484347382418e-06 2.168684514989365271e-07
3.000000000000000000e+01 7.137170340035205562e+00 1.266908772120655703e-02 1.455153170148997151e-04 1.953633795673277380e-06 2.173494840865257970e-07
3.100000000000000000e+01 6.795069240160900748e+00 1.203248540098695446e-02 1.528808482759998308e-04 1.955167831974478183e-06 2.176815313529150295e-07
3.200000000000000000e+01 6.482199696168844838e+00 1.141781472666716750e-02 1.603836480138981556e-04 1.956693130972436286e-06 2.179298568702574793e-07
3.300000000000000000e+01 6.197032060934414055e+00 1.080781119482509753e-02 1.678646908254749406e-04 1.958206389380249118e-06 2.180904246700425730e-07
3.400000000000000000e+01 5.932433622460564493e+00 1.022841590495582667e-02 1.753025898760790903e-04 1.959704471866820349e-06 2.181406467674581266e-07
3.500000000000000000e+01 5.689098782502143514e+00 9.638732260425535853e-03 1.828190353701632047e-04 1.961184418898618923e-06 2.181131100764750225e-07
3.600000000000000000e+01 5.465601417797900652e+00 9.043314819045866065e-03 1.903760520429135118e-04 1.962643463568135351e-06 2.180260736570147868e-07
3.700000000000000000e+01 5.255809875406984411e+00 8.470136334249197402e-03 1.979553042377502656e-04 1.964079031324371506e-06 2.178424299270246416e-07
3.800000000000000000e+01 5.061452182195290916e+00 7.897402159207062011e-03 2.054917064856567074e-04 1.965488754129561881e-06 2.175899510433783960e-07
3.900000000000000000e+01 4.881496771415948288e+00 7.320961372646115316e-03 2.129742542326296020e-04 1.966870471437046022e-06 2.172769937448243089e-07
4.000000000000000000e+01 4.713935455376756067e+00 6.743946905577194624e-03 2.204095992132151490e-04 1.968222234528266956e-06 2.169011534627806498e-07
4.100000000000000000e+01 4.557099908857884962e+00 6.169284686459666593e-03 2.278180644698943953e-04 1.969542312566529214e-06 2.164637793639081621e-07
4.200000000000000000e+01 4.410157608121581418e+00 5.600515071976850182e-03 2.352702456714639821e-04 1.970829190679748228e-06 2.159803372301511707e-07
4.300000000000000000e+01 4.272348781765620274e+00 5.041094979557742516e-03 2.428099473055351479e-04 1.972081572389383374e-06 2.154633502630820021e-07
4.400000000000000000e+01 4.142676811271657655e+00 4.494952228208670686e-03 2.503652004229607315e-04 1.973298377793059330e-06 2.148997111379812262e-07
4.500000000000000000e+01 4.020393088435218587e+00 3.963547500969619511e-03 2.578586022881130158e-04 1.974478741748820928e-06 2.142770174456245256e-07
4.600000000000000000e+01 3.905217180460935023e+00 3.440691057417029960e-03 2.652719414439867621e-04 1.975622009038153633e-06 2.136103120558815811e-07
4.700000000000000000e+01 3.796879813489173916e+00 2.920593344474233400e-03 2.725988813700938053e-04 1.976727733070100634e-06 2.129166856729192589e-07
4.800000000000000000e+01 3.694818630874294740e+00 2.402920937782389733e-03 2.798472306798070763e-04 1.977795667081846246e-06 2.121926236820803832e-07
4.900000000000000000e+01 3.598399732144759611e+00 1.889103460614902823e-03 2.870256093554179010e-04 1.978825759984696090e-06 2.114327981661254682e-07
5.000000000000000000e+01 3.506807917620772042e+00 1.382403105330326639e-03 2.941508781431516947e-04 1.979818147042590462e-06 2.106452897080091987e-07
5.100000000000000000e+01 3.419471349554254136e+00 8.850011512450589634e-04 3.012285955207987540e-04 1.980773143548039886e-06 2.098380469563337454e-07
5.200000000000000000e+01 3.336532684039769769e+00 3.944992742928268197e-04 3.082356852451710637e-04 1.981691234178923622e-06 2.090050180659346033e-07
5.300000000000000000e+01 3.258131931005987525e+00 -9.161227660662802708e-05 3.151468495857552977e-04 1.982573065569986151e-06 2.081402739670206640e-07
5.400000000000000000e+01 3.183940015782312116e+00 -5.732808221196331261e-04 3.219741150387349848e-04 1.983419432024357398e-06 2.072505293996656069e-07
5.500000000000000000e+01 3.113489765074629823e+00 -1.049573234154009809e-03 3.287350770574737672e-04 1.984231269109803235e-06 2.063440507795940971e-07
5.600000000000000000e+01 3.046323225768812204e+00 -1.518310331884079392e-03 3.354188891818577346e-04 1.985009640043559387e-06 2.054222946428321295e-07
5.700000000000000000e+01 2.982027583095315570e+00 -1.977320421168574701e-03 3.420130860594497208e-04 1.985755724545473563e-06 2.044849230447731884e-07
5.800000000000000000e+01 2.920405139299413477e+00 -2.424958374072196457e-03 3.484914390700675027e-04 1.986470808418650632e-06 2.035322616111596488e-07
5.900000000000000000e+01 2.861337151438752446e+00 -2.861041738190140023e-03 3.548358387501991912e-04 1.987156270263230083e-06 2.025650109212965055e-07
6.000000000000000000e+01 2.804959045339474599e+00 -3.290021422918421815e-03 3.610495869489808518e-04 1.987813570246553652e-06 2.015844303488507693e-07
6.100000000000000000e+01 2.751375845285040977e+00 -3.715838151661197877e-03 3.671410605853995721e-04 1.988444238895391809e-06 2.005919923620709546e-07
6.200000000000000000e+01 2.700348827431828358e+00 -4.137680718475219774e-03 3.731082036430770983e-04 1.989049864811849710e-06 1.995887443793399988e-07
6.300000000000000000e+01 2.651603025716692930e+00 -4.553836908021401467e-03 3.789483723160020755e-04 1.989632082992762098e-06 1.985756847742885230e-07
6.400000000000000000e+01 2.604867500576912853e+00 -4.962805452787419358e-03 3.846584849690268672e-04 1.990192565031884910e-06 1.975536736396954829e-07
6.500000000000000000e+01 2.559930409062720624e+00 -5.363369972646380747e-03 3.902394527547167085e-04 1.990733007274883620e-06 1.965238226102891538e-07
6.600000000000000000e+01 2.516641964811753063e+00 -5.754795453917156516e-03 3.956839873317586406e-04 1.991255120482989341e-06 1.954870595283011835e-07
6.700000000000000000e+01 2.474885753219519646e+00 -6.136527179648122894e-03 4.009900961008538317e-04 1.991760621128785343e-06 1.944444255942031652e-07
6.800000000000000000e+01 2.434579165685835989e+00 -6.508346777912385472e-03 4.061525821958025372e-04 1.992251221270507963e-06 1.933968210420590575e-07
6.900000000000000000e+01 2.395730868242090583e+00 -6.871051183581536673e-03 4.111669759140474637e-04 1.992728620887348805e-06 1.923447884343501224e-07
7.000000000000000000e+01 2.358386986094878068e+00 -7.225840997562732806e-03 4.160298420168482246e-04 1.993194498037148305e-06 1.912887758452552278e-07
7.100000000000000000e+01 2.322557704048639593e+00 -7.573850456999899755e-03 4.207412143254811118e-04 1.993650504028535789e-06 1.902292541722580701e-07
7.200000000000000000e+01 2.288266414878037835e+00 -7.916080918936852645e-03 4.253005816363265423e-04 1.994098255231367280e-06 1.891666947341181523e-07
7.300000000000000000e+01 2.255496056441075758e+00 -8.253181337498463263e-03 4.297060973254629239e-04 1.994539327933125970e-06 1.881015693662530733e-07
7.400000000000000000e+01 2.224110324763835855e+00 -8.584532941207371343e-03 4.339497135261510753e-04 1.994975253032038465e-06 1.870343939219530134e-07
7.500000000000000000e+01 2.193958688451956185e+00 -8.909080201624458226e-03 4.380247336517563905e-04 1.995407511948411590e-06 1.859655447451820786e-07
7.600000000000000000e+01 2.164820513386087164e+00 -9.225510623408407496e-03 4.419269860252185433e-04 1.995837533295257588e-06 1.848956633941115249e-07
7.700000000000000000e+01 2.136525646913825405e+00 -9.532678481492395592e-03 4.456571204916806713e-04 1.996266689632871282e-06 1.838253376369429930e-07
7.800000000000000000e+01 2.109063107502431755e+00 -9.830857536939317798e-03 4.492145437384113100e-04 1.996696295951834308e-06 1.827550489314055680e-07
7.900000000000000000e+01 2.082480491078415596e+00 -1.012060716825229252e-02 4.525997882318592673e-04 1.997127607938862110e-06 1.816854288752550720e-07
8.000000000000000000e+01 2.056797543225419744e+00 -1.040259221204120794e-02 4.558136548623895295e-04 1.997561821967349361e-06 1.806170451283602064e-07
8.100000000000000000e+01 2.032016439434654487e+00 -1.067707652567768777e-02 4.588571786764400863e-04 1.998000075025672435e-06 1.795504241184551415e-07
8.200000000000000000e+01 2.008071661624935444e+00 -1.094370398453261076e-02 4.617322386802491388e-04 1.998443445090111755e-06 1.784861319887915604e-07
8.300000000000000000e+01 1.984892758654386746e+00 -1.120246801642366119e-02 4.644366351812607616e-04 1.998892953049688428e-06 1.774244303423329573e-07
8.400000000000000000e+01 1.962443206728954781e+00 -1.145318830425881909e-02 4.669686166290882906e-04 1.999349564392661472e-06 1.763654336207284155e-07
8.500000000000000000e+01 1.940682238009178384e+00 -1.169603347062611251e-02 4.693262374302379042e-04 1.999814191634128060e-06 1.753094629769212212e-07
8.600000000000000000e+01 1.919577902404727698e+00 -1.193085764019872173e-02 4.715098802443589039e-04 2.000287697178706466e-06 1.742565938674488790e-07
8.700000000000000000e+01 1.899087883055766257e+00 -1.215772344768328503e-02 4.735177290984678112e-04 2.000770896753228981e-06 1.732071070812444504e-07
8.800000000000000000e+01 1.879184580219097844e+00 -1.237670020302510457e-02 4.753489951793354266e-04 2.001264563160337510e-06 1.721611618716152766e-07
8.900000000000000000e+01 1.859865235594458710e+00 -1.258792126416966549e-02 4.770032245966378780e-04 2.001769429761521164e-06 1.711189989520885424e-07
9.000000000000000000e+01 1.841117470315285498e+00 -1.279160276743106402e-02 4.784771377724675269e-04 2.002286195139807744e-06 1.700808162112576076e-07
9.100000000000000000e+01 1.822921786923828780e+00 -1.298766443215403250e-02 4.797719316591693385e-04 2.002815527426825206e-06 1.690467806827113490e-07
9.200000000000000000e+01 1.805250945280107988e+00 -1.317623195772436862e-02 4.808875990858812641e-04 2.003358068290709430e-06 1.680170968683263157e-07
9.300000000000000000e+01 1.788089944493149508e+00 -1.335721726607428869e-02 4.818243808593441167e-04 2.003914438142479472e-06 1.669919501095545744e-07
9.400000000000000000e+01 1.771408662484700081e+00 -1.353075885402526581e-02 4.825843077011150077e-04 2.004485240041857261e-06 1.659715846538086899e-07
9.500000000000000000e+01 1.755194170371635387e+00 -1.369678896796057248e-02 4.831674308940271147e-04 2.005071064549122290e-06 1.649561286339141102e-07
9.600000000000000000e+01 1.739418951377013078e+00 -1.385530518129425570e-02 4.835750293460724242e-04 2.005672493928684147e-06 1.639458463571596759e-07
9.700000000000000000e+01 1.724062056236540297e+00 -1.400631477326673251e-02 4.838080112695413576e-04 2.006290106396110367e-06 1.629409250013630305e-07
9.800000000000000000e+01 1.709109239458604934e+00 -1.414984372874566326e-02 4.838668938218788755e-04 2.006924479897207125e-06 1.619415244684576089e-07
9.900000000000000000e+01 1.694530942958559994e+00 -1.428591703200857328e-02 4.837530924818537873e-04 2.007576196072215170e-06 1.609477119628046728e-07
1.000000000000000000e+02 1.680323289677871035e+00 -1.441457618523255858e-02 4.834694522852470036e-04 2.008245843445667293e-06 1.599595457823801680e-07
1.010000000000000000e+02 1.666468679088368710e+00 -1.453586814912583708e-02 4.830169855441032614e-04 2.008934020598821484e-06 1.589770471181268375e-07
1.020000000000000000e+02 1.652954897191428518e+00 -1.464997801259987006e-02 4.823923788396406462e-04 2.009641338899049688e-06 1.580002196343856557e-07
1.030000000000000000e+02 1.639761559956737447e+00 -1.475677991069963314e-02 4.816058356524861948e-04 2.010368424684256583e-06 1.570291968997022424e-07
1.040000000000000000e+02 1.626878010321327395e+00 -1.485642194086381901e-02 4.806498760841391928e-04 2.011115921208509599e-06 1.560639465150318750e-07
1.050000000000000000e+02 1.614289856604760098e+00 -1.494892312947790868e-02 4.795303413082209823e-04 2.011884489985505170e-06 1.551045290380667958e-07
1.060000000000000000e+02 1.601983455389958788e+00 -1.503426753708360722e-02 4.782487013284182110e-04 2.012674811908186202e-06 1.541509870426379917e-07
1.070000000000000000e+02 1.589945867087210196e+00 -1.511256902081109868e-02 4.768105274471281119e-04 2.013487587577772867e-06 1.532033635865555909e-07
1.080000000000000000e+02 1.578160849678476252e+00 -1.518386111433737799e-02 4.752132190907204382e-04 2.014323537446000612e-06 1.522617200276314395e-07
1.090000000000000000e+02 1.566624751344300570e+00 -1.524814306838680016e-02 4.734623082962629366e-04 2.015183401423583414e-06 1.513261354874635449e-07
1.100000000000000000e+02 1.555322467286669674e+00 -1.530553578860666120e-02 4.715554409882071266e-04 2.016067937798828415e-06 1.503965830747557558e-07
1.110000000000000000e+02 1.544243485424616757e+00 -1.535612080294530141e-02 4.694980894764318484e-04 2.016977922032746378e-06 1.494731780774471224e-07
1.120000000000000000e+02 1.533381503789198907e+00 -1.539986979886325165e-02 4.672954878333426820e-04 2.017914144994247531e-06 1.485559301874966269e-07
1.130000000000000000e+02 1.522726831158233818e+00 -1.543694398654445361e-02 4.649453979506308642e-04 2.018877410612051461e-06 1.476449022806713665e-07
1.140000000000000000e+02 1.512270251520594799e+00 -1.546735724827478196e-02 4.624494317866598972e-04 2.019868533421327336e-06 1.467401572796585315e-07
1.150000000000000000e+02 1.502002972892896526e+00 -1.549119750509116156e-02 4.598162221997399886e-04 2.020888335464324967e-06 1.458417313794026472e-07
1.160000000000000000e+02 1.491919970706474086e+00 -1.550854858239530953e-02 4.570470663981975176e-04 2.021937643062588467e-06 1.449496564578862454e-07
1.170000000000000000e+02 1.482012991571362459e+00 -1.551945957973135080e-02 4.541399140141833468e-04 2.023017283198844012e-06 1.440638868426307802e-07
1.180000000000000000e+02 1.472270855251024191e+00 -1.552398187763794415e-02 4.511029414347309994e-04 2.024128079641709752e-06 1.431843949396567082e-07
1.190000000000000000e+02 1.462689515531463647e+00 -1.552223424869603012e-02 4.479373600993296180e-04 2.025270848698313902e-06 1.423112541300995535e-07
1.200000000000000000e+02 1.453261842718998498e+00 -1.551426863998873681e-02 4.446476241655514922e-04 2.026446395142307507e-06 1.414444036024983589e-07
1.210000000000000000e+02 1.443981043632887040e+00 -1.550013872506850361e-02 4.412348395625888134e-04 2.027655507586927916e-06 1.405838501493388390e-07
1.220000000000000000e+02 1.434837533439514923e+00 -1.547996190147628813e-02 4.377032509226152666e-04 2.028898954022300664e-06 1.397296334064164534e-07
1.230000000000000000e+02 1.425828350233899977e+00 -1.545379167490208705e-02 4.340569268208064550e-04 2.030177477156037436e-06 1.388816945599929243e-07
1.240000000000000000e+02 1.416947603991698390e+00 -1.542168284347181922e-02 4.302967571552945587e-04 2.031491789808070404e-06 1.380400897735403346e-07
1.250000000000000000e+02 1.408186712764472714e+00 -1.538375059565693682e-02 4.264295904626568294e-04 2.032842570287174122e-06 1.372047775359081919e-07
1.260000000000000000e+02 1.399543372277569864e+00 -1.534007818457173641e-02 4.224560966301461949e-04 2.034230457810071594e-06 1.363757495574839647e-07
1.270000000000000000e+02 1.391009591427700531e+00 -1.529071928133805998e-02 4.183827258210433709e-04 2.035656048182242172e-06 1.355530616197468024e-07
1.280000000000000000e+02 1.382580615930320445e+00 -1.523578496710988051e-02 4.142099529384957635e-04 2.037119889331848438e-06 1.347366735531030143e-07
1.290000000000000000e+02 1.374254688923708168e+00 -1.517535575795222157e-02 4.099438622044424062e-04 2.038622477413523138e-06 1.339265935390232710e-07
1.300000000000000000e+02 1.366024605777928835e+00 -1.510948380759205047e-02 4.055847556771944424e-04 2.040164252824367925e-06 1.331228298178421359e-07
1.310000000000000000e+02 1.357883527200924867e+00 -1.503827593740207982e-02 4.011383808241624003e-04 2.041745596649161486e-06 1.323253751527227130e-07
1.320000000000000000e+02 1.349832981193265224e+00 -1.496181008605646998e-02 3.966102051616010723e-04 2.043366827183166048e-06 1.315342318868002269e-07
1.330000000000000000e+02 1.341864048560507339e+00 -1.488019083476934887e-02 3.920001975370251360e-04 2.045028197182240422e-06 1.307493772680144522e-07
1.340000000000000000e+02 1.333976063364039621e+00 -1.479346884922732273e-02 3.873187052838771927e-04 2.046729890956690715e-06 1.299707975913772257e-07
1.350000000000000000e+02 1.326163261667386628e+00 -1.470179689840634719e-02 3.825628103263836038e-04 2.048472022207993494e-06 1.291984029879473789e-07
1.360000000000000000e+02 1.318425174548710332e+00 -1.460519689454119717e-02 3.777398315718688560e-04 2.050254632052495978e-06 1.284322106918938228e-07
1.370000000000000000e+02 1.310756375667587292e+00 -1.450376671156488988e-02 3.728517738002075561e-04 2.052077687486096396e-06 1.276721619446038984e-07
1.380000000000000000e+02 1.303154138072782464e+00 -1.439762603303634467e-02 3.679054351136456028e-04 2.053941080244304082e-06 1.269182136674767628e-07
1.390000000000000000e+02 1.295613450137666600e+00 -1.428686672453996498e-02 3.629024686801239153e-04 2.055844626117855069e-06 1.261703824960896281e-07
1.400000000000000000e+02 1.288136638101780473e+00 -1.417157832921389637e-02 3.578468339570587266e-04 2.057788064669104277e-06 1.254285956506615314e-07
1.410000000000000000e+02 1.280716536531123495e+00 -1.405187145038143230e-02 3.527469636998371350e-04 2.059771059282931772e-06 1.246928254089707647e-07
1.420000000000000000e+02 1.273350940933759778e+00 -1.392780723470065513e-02 3.476016560902464299e-04 2.061793197679342121e-06 1.239630441062412089e-07
1.430000000000000000e+02 1.266040003658065016e+00 -1.379951402852364062e-02 3.424166017224489493e-04 2.063853992983051851e-06 1.232392241348194296e-07
1.440000000000000000e+02 1.258777132179378144e+00 -1.366707091792188425e-02 3.371972033748533255e-04 2.065952884763456180e-06 1.225213235389347938e-07
1.450000000000000000e+02 1.251562679223862773e+00 -1.353053302808892092e-02 3.319441808780678187e-04 2.068089240923421430e-06 1.218093150712528683e-07
1.460000000000000000e+02 1.244388253479168149e+00 -1.339004181486421613e-02 3.266647581648203687e-04 2.070262359622601236e-06 1.211032000184155088e-07
1.470000000000000000e+02 1.237252327384469108e+00 -1.324562610115715723e-02 3.213636417883925780e-04 2.072471471689513212e-06 1.204028941116447481e-07
1.480000000000000000e+02 1.230151317987027815e+00 -1.309739999507105249e-02 3.160431832704439694e-04 2.074715743268170051e-06 1.197084270634146993e-07
1.490000000000000000e+02 1.223081714809486131e+00 -1.294543101051598942e-02 3.107077023856652737e-04 2.076994278781824512e-06 1.190196968360793277e-07
1.500000000000000000e+02 1.216039785608885593e+00 -1.278978169244026145e-02 3.053612760646317453e-04 2.079306124049316294e-06 1.183367102397330381e-07
1.510000000000000000e+02 1.209019849253129442e+00 -1.263055309349693164e-02 3.000077682869804513e-04 2.081650269855106685e-06 1.176593853036803056e-07
1.520000000000000000e+02 1.202024536066505611e+00 -1.246784289892113352e-02 2.946508462741797814e-04 2.084025655474612752e-06 1.169876407432931225e-07
1.530000000000000000e+02 1.195050386717149138e+00 -1.230174555891903367e-02 2.892959708210372902e-04 2.086431172453082204e-06 1.163214780694183469e-07
1.540000000000000000e+02 1.188098019525664517e+00 -1.213239152160664955e-02 2.839483221256323877e-04 2.088865668549967056e-06 1.156607751200595983e-07
1.550000000000000000e+02 1.181166081139238155e+00 -1.195984833379170990e-02 2.786089526843518846e-04 2.091327951612208791e-06 1.150055331249748849e-07
1.560000000000000000e+02 1.174257088603393173e+00 -1.178423888066895339e-02 2.732845742748668040e-04 2.093816793870053190e-06 1.143556713955467503e-07
1.570000000000000000e+02 1.167365896172868123e+00 -1.160564375097180613e-02 2.679759095783447670e-04 2.096330935737977702e-06 1.137111366666216481e-07
1.580000000000000000e+02 1.160495038268484880e+00 -1.142415953522467505e-02 2.626910686261026400e-04 2.098869089988154490e-06 1.130718491013839441e-07
1.590000000000000000e+02 1.153641410874333362e+00 -1.123987941517129094e-02 2.574304092041227419e-04 2.101429945763423599e-06 1.124378221562132773e-07
1.600000000000000000e+02 1.146803867218763928e+00 -1.105291141865328598e-02 2.521996950802178183e-04 2.104012172529790517e-06 1.118089230684045320e-07
1.610000000000000000e+02 1.139977730805452838e+00 -1.086332374624370857e-02 2.470026039802771596e-04 2.106614423847346977e-06 1.111851256005370450e-07
1.620000000000000000e+02 1.133162082957987371e+00 -1.067123550935688593e-02 2.418426186900234272e-04 2.109235341157294700e-06 1.105664029766324835e-07
1.630000000000000000e+02 1.126356045172322462e+00 -1.047669135533404322e-02 2.367265281107248660e-04 2.111873557246741713e-06 1.099526502049987480e-07
1.640000000000000000e+02 1.119555327676313716e+00 -1.027982112587607667e-02 2.316538753274835234e-04 2.114527699552973218e-06 1.093438407383880197e-07
1.650000000000000000e+02 1.112760955737848612e+00 -1.008068132795128004e-02 2.266293173881158991e-04 2.117196393428755132e-06 1.087399218890155373e-07
1.660000000000000000e+02 1.105970589995870279e+00 -9.879378106094202291e-03 2.216572785199295544e-04 2.119878264992507207e-06 1.081408460823539819e-07
1.670000000000000000e+02 1.099183875954467871e+00 -9.676000136549399097e-03 2.167419904519425253e-04 2.122571943749337637e-06 1.075465734011432395e-07
1.680000000000000000e+02 1.092400526909755643e+00 -9.470682937248906322e-03 2.118874711611979061e-04 2.125276065055000922e-06 1.069570819065932854e-07
1.690000000000000000e+02 1.085620268345149908e+00 -9.263507784267852735e-03 2.070975247424982322e-04 2.127989272219516891e-06 1.063723747519376978e-07
1.700000000000000000e+02 1.078842837380928010e+00 -9.054569012541858336e-03 2.023741455430115728e-04 2.130710218377575308e-06 1.057923797927041716e-07
1.710000000000000000e+02 1.072066395358242108e+00 -8.843957331840035865e-03 1.977223814274920507e-04 2.133437568042818035e-06 1.052171003743780018e-07
1.720000000000000000e+02 1.065293893260921054e+00 -8.631775657781910055e-03 1.931454502468616665e-04 2.136169998386386138e-06 1.046465270016949944e-07
1.730000000000000000e+02 1.058521944014316096e+00 -8.418107339109484610e-03 1.886463921324771473e-04 2.138906200243278887e-06 1.040806008829668598e-07
1.740000000000000000e+02 1.051750379485026032e+00 -8.203047863542535859e-03 1.842280774956922757e-04 2.141644878799222932e-06 1.035193250404493468e-07
1.750000000000000000e+02 1.044980554383817539e+00 -7.986719267115059001e-03 1.798962454154491390e-04 2.144384754040470522e-06 1.029626898639681968e-07
1.760000000000000000e+02 1.038210765547245451e+00 -7.769193659483639332e-03 1.756518483987921399e-04 2.147124560891017565e-06 1.024106493012339669e-07
1.770000000000000000e+02 1.031440867120502203e+00 -7.550555207574116343e-03 1.715002061428511017e-04 2.149863049131825913e-06 1.018631578402764739e-07
1.780000000000000000e+02 1.024669254872813129e+00 -7.330899416076579536e-03 1.674434365698032330e-04 2.152598983033782383e-06 1.013202421612865489e-07
1.790000000000000000e+02 1.017897293082099308e+00 -7.110303472783895476e-03 1.634835275524086520e-04 2.155331140808762116e-06 1.007818566722327457e-07
1.800000000000000000e+02 1.011124853745623664e+00 -6.888870178905704550e-03 1.596252079382082820e-04 2.158058313825464111e-06 1.002479563084825946e-07
1.810000000000000000e+02 1.004350397742882040e+00 -6.666698157304814555e-03 1.558715451707505019e-04 2.160779305526523221e-06 9.971856706500327910e-08
1.820000000000000000e+02 9.975752561041776323e-01 -6.443868004807931128e-03 1.522254345635691574e-04 2.163492930469734502e-06 9.919362040753570749e-08
1.830000000000000000e+02 9.907993382849773489e-01 -6.220470677339056884e-03 1.486882138428613975e-04 2.166198012906116986e-06 9.867311473592410464e-08
1.840000000000000000e+02 9.840212727074642007e-01 -5.996606116775802381e-03 1.452638387687267508e-04 2.168893385386397940e-06 9.815702090258391218e-08
1.850000000000000000e+02 9.772424811126257937e-01 -5.772315651219224464e-03 1.419560488253089972e-04 2.171577887246231239e-06 9.764527112543017629e-08
1.860000000000000000e+02 9.704616413835752686e-01 -5.547719510095943350e-03 1.387656993102642409e-04 2.174250363011223316e-06 9.713780958298988258e-08
1.870000000000000000e+02 9.636801431693573505e-01 -5.322879841367109642e-03 1.356950282063816961e-04 2.176909660770232219e-06 9.663462630337405954e-08
1.880000000000000000e+02 9.568980044623109915e-01 -5.097895666004391250e-03 1.327478452293063399e-04 2.179554630504374469e-06 9.613563126257832723e-08
1.890000000000000000e+02 9.501139430355243221e-01 -4.872835914928427131e-03 1.299261984803169690e-04 2.182184122417956384e-06 9.564082564291709471e-08
1.900000000000000000e+02 9.433293029213423164e-01 -4.647792394368301452e-03 1.272325223635321402e-04 2.184796985311328440e-06 9.515014238292470989e-08
1.910000000000000000e+02 9.365441001461146664e-01 -4.422853101454750878e-03 1.246687254120792347e-04 2.187392065034489833e-06 9.466351490482083414e-08
