# ells, tt, te, ee, bb
2.100000000000000000e+01 2.578557340637870326e-03 0.000000000000000000e+00 1.083084614772370080e-07 2.443740866027702433e-06
2.200000000000000000e+01 2.360024963119698206e-03 0.000000000000000000e+00 1.083084659189209764e-07 2.443744008827699391e-06
2.300000000000000000e+01 2.168572441783647546e-03 0.000000000000000000e+00 1.083084705671951160e-07 2.443747297808769019e-06
2.400000000000000000e+01 1.999886379635545854e-03 0.000000000000000000e+00 1.083084754220594135e-07 2.443750732971500849e-06
2.500000000000000000e+01 1.850480663645173371e-03 0.000000000000000000e+00 1.083084804835138822e-07 2.443754314316511523e-06
2.600000000000000000e+01 1.717511742939089063e-03 0.000000000000000000e+00 1.083084857515586412e-07 2.443758041844443515e-06
2.700000000000000000e+01 1.598643926753812866e-03 0.000000000000000000e+00 1.083084912261936242e-07 2.443761915555965982e-06
2.800000000000000000e+01 1.491941597843260891e-03 0.000000000000000000e+00 1.083084969074188976e-07 2.443765935451774759e-06
2.900000000000000000e+01 1.395792067257476581e-03 0.000000000000000000e+00 1.083085027952345009e-07 2.443770101532589403e-06
3.000000000000000000e+01 1.308840668889440064e-03 0.000000000000000000e+00 1.083085088896404475e-07 2.443774413799159537e-06
3.100000000000000000e+01 1.229944572561479741e-03 0.000000000000000000e+00 1.083085151906367769e-07 2.443778872252258502e-06
3.200000000000000000e+01 1.158133470608391224e-03 0.000000000000000000e+00 1.083085216982235952e-07 2.443783476892685051e-06
3.300000000000000000e+01 1.092578496254935881e-03 0.000000000000000000e+00 1.083085284124008229e-07 2.443788227721267158e-06
3.400000000000000000e+01 1.032569683382855404e-03 0.000000000000000000e+00 1.083085353331685791e-07 2.443793124738856514e-06
3.500000000000000000e+01 9.774944082718793874e-04 0.000000000000000000e+00 1.083085424605268902e-07 2.443798167946331917e-06
3.600000000000000000e+01 9.268231462961495784e-04 0.000000000000000000e+00 1.083085497944757696e-07 2.443803357344598845e-06
3.700000000000000000e+01 8.800957417889891839e-04 0.000000000000000000e+00 1.083085573350152833e-07 2.443808692934589033e-06
3.800000000000000000e+01 8.369102270837331737e-04 0.000000000000000000e+00 1.083085650821454447e-07 2.443814174717258359e-06
3.900000000000000000e+01 7.969153751104012190e-04 0.000000000000000000e+00 1.083085730358663464e-07 2.443819802693591074e-06
4.000000000000000000e+01 7.598019247562686840e-04 0.000000000000000000e+00 1.083085811961779883e-07 2.443825576864598537e-06
4.100000000000000000e+01 7.252979091994160230e-04 0.000000000000000000e+00 1.083085895630804498e-07 2.443831497231314974e-06
4.200000000000000000e+01 6.931622141189626744e-04 0.000000000000000000e+00 1.083085981365737576e-07 2.443837563794804683e-06
4.300000000000000000e+01 6.631814446570954242e-04 0.000000000000000000e+00 1.083086069166579776e-07 2.443843776556155676e-06
4.400000000000000000e+01 6.351657866876729390e-04 0.000000000000000000e+00 1.083086159033331761e-07 2.443850135516481803e-06
4.500000000000000000e+01 6.089455568586585278e-04 0.000000000000000000e+00 1.083086250965993267e-07 2.443856640676925711e-06
4.600000000000000000e+01 5.843695456767473333e-04 0.000000000000000000e+00 1.083086344964565749e-07 2.443863292038653764e-06
4.700000000000000000e+01 5.613017118721437505e-04 0.000000000000000000e+00 1.083086441029049471e-07 2.443870089602859856e-06
4.800000000000000000e+01 5.396202998210787583e-04 0.000000000000000000e+00 1.083086539159444302e-07 2.443877033370764560e-06
4.900000000000000000e+01 5.192152044585957331e-04 0.000000000000000000e+00 1.083086639355751962e-07 2.443884123343612591e-06
5.000000000000000000e+01 4.999873830575590023e-04 0.000000000000000000e+00 1.083086741617972053e-07 2.443891359522678311e-06
5.100000000000000000e+01 4.818472592680581772e-04 0.000000000000000000e+00 1.083086845946105636e-07 2.443898741909258528e-06
5.200000000000000000e+01 4.647133545038416541e-04 0.000000000000000000e+00 1.083086952340153106e-07 2.443906270504678847e-06
5.300000000000000000e+01 4.485120794972804808e-04 0.000000000000000000e+00 1.083087060800115390e-07 2.443913945310290286e-06
5.400000000000000000e+01 4.331761179659391692e-04 0.000000000000000000e+00 1.083087171325992754e-07 2.443921766327470121e-06
5.500000000000000000e+01 4.186444924034948487e-04 0.000000000000000000e+00 1.083087283917785858e-07 2.443929733557622308e-06
5.600000000000000000e+01 4.048611831807845179e-04 0.000000000000000000e+00 1.083087398575495629e-07 2.443937847002175370e-06
5.700000000000000000e+01 3.917752296797867139e-04 0.000000000000000000e+00 1.083087515299122596e-07 2.443946106662586626e-06
5.800000000000000000e+01 3.793399556086386282e-04 0.000000000000000000e+00 1.083087634088667289e-07 2.443954512540337960e-06
5.900000000000000000e+01 3.675123162165030294e-04 0.000000000000000000e+00 1.083087754944130370e-07 2.443963064636938362e-06
6.000000000000000000e+01 3.562530726043115119e-04 0.000000000000000000e+00 1.083087877865512633e-07 2.443971762953921384e-06
6.100000000000000000e+01 3.455258359483833332e-04 0.000000000000000000e+00 1.083088002852814871e-07 2.443980607492849379e-06
6.200000000000000000e+01 3.352973663481149014e-04 0.000000000000000000e+00 1.083088129906037615e-07 2.443989598255308840e-06
6.300000000000000000e+01 3.255367305478985103e-04 0.000000000000000000e+00 1.083088259025182055e-07 2.443998735242913787e-06
6.400000000000000000e+01 3.162155580095924790e-04 0.000000000000000000e+00 1.083088390210248191e-07 2.444008018457303654e-06
6.500000000000000000e+01 3.073076095158337913e-04 0.000000000000000000e+00 1.083088523461237082e-07 2.444017447900144130e-06
6.600000000000000000e+01 2.987884011996135968e-04 0.000000000000000000e+00 1.083088658778149920e-07 2.444027023573128435e-06
6.700000000000000000e+01 2.906354806970876830e-04 0.000000000000000000e+00 1.083088796160986969e-07 2.444036745477975198e-06
6.800000000000000000e+01 2.828277717326053726e-04 0.000000000000000000e+00 1.083088935609749287e-07 2.444046613616426765e-06
6.900000000000000000e+01 2.753459223943106448e-04 0.000000000000000000e+00 1.083089077124437140e-07 2.444056627990256825e-06
7.000000000000000000e+01 2.681717110094657586e-04 0.000000000000000000e+00 1.083089220705052115e-07 2.444066788601261933e-06
7.100000000000000000e+01 2.612883378712545571e-04 0.000000000000000000e+00 1.083089366351594478e-07 2.444077095451264482e-06
7.200000000000000000e+01 2.546801391222168064e-04 0.000000000000000000e+00 1.083089514064065552e-07 2.444087548542115237e-06
7.300000000000000000e+01 2.483323491662090552e-04 0.000000000000000000e+00 1.083089663842465469e-07 2.444098147875690378e-06
7.400000000000000000e+01 2.422313794872638299e-04 0.000000000000000000e+00 1.083089815686795817e-07 2.444108893453891493e-06
7.500000000000000000e+01 2.363643287303345410e-04 0.000000000000000000e+00 1.083089969597056861e-07 2.444119785278647276e-06
7.600000000000000000e+01 2.307193196728399818e-04 0.000000000000000000e+00 1.083090125573249793e-07 2.444130823351913103e-06
7.700000000000000000e+01 2.252850459276838926e-04 0.000000000000000000e+00 1.083090283615375538e-07 2.444142007675668913e-06
7.800000000000000000e+01 2.200510449880348066e-04 0.000000000000000000e+00 1.083090443723435155e-07 2.444153338251923021e-06
7.900000000000000000e+01 2.150075005945544123e-04 0.000000000000000000e+00 1.083090605897429174e-07 2.444164815082707884e-06
8.000000000000000000e+01 2.101450726970552861e-04 0.000000000000000000e+00 1.083090770137358654e-07 2.444176438170084331e-06
8.100000000000000000e+01 2.054551500389676364e-04 0.000000000000000000e+00 1.083090936443224919e-07 2.444188207516138182e-06
8.200000000000000000e+01 2.009294760177549174e-04 0.000000000000000000e+00 1.083091104815027967e-07 2.444200123122980666e-06
8.300000000000000000e+01 1.965603984782619178e-04 0.000000000000000000e+00 1.083091275252769784e-07 2.444212184992751812e-06
8.400000000000000000e+01 1.923407135247079782e-04 0.000000000000000000e+00 1.083091447756450768e-07 2.444224393127615366e-06
8.500000000000000000e+01 1.882635179382428415e-04 0.000000000000000000e+00 1.083091622326072242e-07 2.444236747529762602e-06
8.600000000000000000e+01 1.843224515122757570e-04 0.000000000000000000e+00 1.083091798961634735e-07 2.444249248201411476e-06
8.700000000000000000e+01 1.805113668432453493e-04 0.000000000000000000e+00 1.083091977663139703e-07 2.444261895144804507e-06
8.800000000000000000e+01 1.768246029552498154e-04 0.000000000000000000e+00 1.083092158430588337e-07 2.444274688362211321e-06
8.900000000000000000e+01 1.732566719501129791e-04 0.000000000000000000e+00 1.083092341263980903e-07 2.444287627855930764e-06
9.000000000000000000e+01 1.698024892576095355e-04 0.000000000000000000e+00 1.083092526163318987e-07 2.444300713628282013e-06
9.100000000000000000e+01 1.664572415457586641e-04 0.000000000000000000e+00 1.083092713128603517e-07 2.444313945681614737e-06
9.200000000000000000e+01 1.632162801799883314e-04 0.000000000000000000e+00 1.083092902159835949e-07 2.444327324018304440e-06
9.300000000000000000e+01 1.600753271364298172e-04 0.000000000000000000e+00 1.083093093257016944e-07 2.444340848640751190e-06
9.400000000000000000e+01 1.570302071794074791e-04 0.000000000000000000e+00 1.083093286420147295e-07 2.444354519551383855e-06
9.500000000000000000e+01 1.540770816139225654e-04 0.000000000000000000e+00 1.083093481649228725e-07 2.444368336752654593e-06
9.600000000000000000e+01 1.512121937099750776e-04 0.000000000000000000e+00 1.083093678944262159e-07 2.444382300247043942e-06
9.700000000000000000e+01 1.484320638080100006e-04 0.000000000000000000e+00 1.083093878305248921e-07 2.444396410037058272e-06
9.800000000000000000e+01 1.457333905607341126e-04 0.000000000000000000e+00 1.083094079732189407e-07 2.444410666125230635e-06
9.900000000000000000e+01 1.431129534577306635e-04 0.000000000000000000e+00 1.083094283225085339e-07 2.444425068514118646e-06
1.000000000000000000e+02 1.405678036934435539e-04 0.000000000000000000e+00 1.083094488783938039e-07 2.444439617206307875e-06
1.010000000000000000e+02 1.380950302246461891e-04 0.000000000000000000e+00 1.083094696408748170e-07 2.444454312204409299e-06
1.020000000000000000e+02 1.356919715549776491e-04 0.000000000000000000e+00 1.083094906099517585e-07 2.444469153511060157e-06
1.030000000000000000e+02 1.333559923471927945e-04 0.000000000000000000e+00 1.083095117856246944e-07 2.444484141128926060e-06
1.040000000000000000e+02 1.310846616966158289e-04 0.000000000000000000e+00 1.083095331678937705e-07 2.444499275060695068e-06
1.050000000000000000e+02 1.288756658580567365e-04 0.000000000000000000e+00 1.083095547567590926e-07 2.444514555309084039e-06
1.060000000000000000e+02 1.267267289057947644e-04 0.000000000000000000e+00 1.083095765522207929e-07 2.444529981876836090e-06
1.070000000000000000e+02 1.246357789128695081e-04 0.000000000000000000e+00 1.083095985542790040e-07 2.444545554766720593e-06
1.080000000000000000e+02 1.226007487709032163e-04 0.000000000000000000e+00 1.083096207629338183e-07 2.444561273981531065e-06
1.090000000000000000e+02 1.206197615379006160e-04 0.000000000000000000e+00 1.083096431781853948e-07 2.444577139524090666e-06
1.100000000000000000e+02 1.186909369789459324e-04 0.000000000000000000e+00 1.083096658000338526e-07 2.444593151397246273e-06
1.110000000000000000e+02 1.168125500660196353e-04 0.000000000000000000e+00 1.083096886284793637e-07 2.444609309603872293e-06
1.120000000000000000e+02 1.149829549841705232e-04 0.000000000000000000e+00 1.083097116635219942e-07 2.444625614146868544e-06
1.130000000000000000e+02 1.132005190210755080e-04 0.000000000000000000e+00 1.083097349051619031e-07 2.444642065029161947e-06
1.140000000000000000e+02 1.114637677026945195e-04 0.000000000000000000e+00 1.083097583533992226e-07 2.444658662253706106e-06
1.150000000000000000e+02 1.097712108745524422e-04 0.000000000000000000e+00 1.083097820082340586e-07 2.444675405823478343e-06
1.160000000000000000e+02 1.081215077104737642e-04 0.000000000000000000e+00 1.083098058696666097e-07 2.444692295741485200e-06
1.170000000000000000e+02 1.065132983023172431e-04 0.000000000000000000e+00 1.083098299376969553e-07 2.444709332010758209e-06
1.180000000000000000e+02 1.049453423080482455e-04 0.000000000000000000e+00 1.083098542123252276e-07 2.444726514634355582e-06
1.190000000000000000e+02 1.034164535000679704e-04 0.000000000000000000e+00 1.083098786935516121e-07 2.444743843615362637e-06
1.200000000000000000e+02 1.019254422952422850e-04 0.000000000000000000e+00 1.083099033813762410e-07 2.444761318956887561e-06
1.210000000000000000e+02 1.004712436014975561e-04 0.000000000000000000e+00 1.083099282757992334e-07 2.444778940662068187e-06
1.220000000000000000e+02 9.905276613845095219e-05 0.000000000000000000e+00 1.083099533768207483e-07 2.444796708734068184e-06
1.230000000000000000e+02 9.766901780309964138e-05 0.000000000000000000e+00 1.083099786844409179e-07 2.444814623176077054e-06
1.240000000000000000e+02 9.631904843921876552e-05 0.000000000000000000e+00 1.083100041986599010e-07 2.444832683991309711e-06
1.250000000000000000e+02 9.500189393406368872e-05 0.000000000000000000e+00 1.083100299194778168e-07 2.444850891183008173e-06
1.260000000000000000e+02 9.371669765629308277e-05 0.000000000000000000e+00 1.083100558468948373e-07 2.444869244754441564e-06
1.270000000000000000e+02 9.246256885791216099e-05 0.000000000000000000e+00 1.083100819809111213e-07 2.444887744708904419e-06
1.280000000000000000e+02 9.123871769190977708e-05 0.000000000000000000e+00 1.083101083215267615e-07 2.444906391049717106e-06
1.290000000000000000e+02 9.004431738911291010e-05 0.000000000000000000e+00 1.083101348687419961e-07 2.444925183780226254e-06
1.300000000000000000e+02 8.887863677293510634e-05 0.000000000000000000e+00 1.083101616225568781e-07 2.444944122903806017e-06
1.310000000000000000e+02 8.774090549476507603e-05 0.000000000000000000e+00 1.083101885829716060e-07 2.444963208423856386e-06
1.320000000000000000e+02 8.663042668255285827e-05 0.000000000000000000e+00 1.083102157499864047e-07 2.444982440343803610e-06
1.330000000000000000e+02 8.554652493314253751e-05 0.000000000000000000e+00 1.083102431236013139e-07 2.445001818667099347e-06
1.340000000000000000e+02 8.448850139167421338e-05 0.000000000000000000e+00 1.083102707038165323e-07 2.445021343397222361e-06
1.350000000000000000e+02 8.345573631408536631e-05 0.000000000000000000e+00 1.083102984906322450e-07 2.445041014537678100e-06
1.360000000000000000e+02 8.244756985250806833e-05 0.000000000000000000e+00 1.083103264840486109e-07 2.445060832091997842e-06
1.370000000000000000e+02 8.146340172359266686e-05 0.000000000000000000e+00 1.083103546840657624e-07 2.445080796063737856e-06
1.380000000000000000e+02 8.050264833355338413e-05 0.000000000000000000e+00 1.083103830906838450e-07 2.445100906456483209e-06
1.390000000000000000e+02 7.956469546367438736e-05 0.000000000000000000e+00 1.083104117039030441e-07 2.445121163273844379e-06
1.400000000000000000e+02 7.864900018602472400e-05 0.000000000000000000e+00 1.083104405237235448e-07 2.445141566519456831e-06
1.410000000000000000e+02 7.775497547137866835e-05 0.000000000000000000e+00 1.083104695501454399e-07 2.445162116196983983e-06
1.420000000000000000e+02 7.688209972555481346e-05 0.000000000000000000e+00 1.083104987831690337e-07 2.445182812310115509e-06
1.430000000000000000e+02 7.602980786175073515e-05 0.000000000000000000e+00 1.083105282227943528e-07 2.445203654862565227e-06
1.440000000000000000e+02 7.519758492949888513e-05 0.000000000000000000e+00 1.083105578690216353e-07 2.445224643858075751e-06
1.450000000000000000e+02 7.438492300694184449e-05 0.000000000000000000e+00 1.083105877218510136e-07 2.445245779300415107e-06
1.460000000000000000e+02 7.359128546106237479e-05 0.000000000000000000e+00 1.083106177812827260e-07 2.445267061193378003e-06
1.470000000000000000e+02 7.281619331219187194e-05 0.000000000000000000e+00 1.083106480473168385e-07 2.445288489540784135e-06
1.480000000000000000e+02 7.205912501516289028e-05 0.000000000000000000e+00 1.083106785199536160e-07 2.445310064346481995e-06
1.490000000000000000e+02 7.131961575138595470e-05 0.000000000000000000e+00 1.083107091991932569e-07 2.445331785614343372e-06
1.500000000000000000e+02 7.059715925734037648e-05 0.000000000000000000e+00 1.083107400850358273e-07 2.445353653348268005e-06
1.510000000000000000e+02 6.989129164383004291e-05 0.000000000000000000e+00 1.083107711774815524e-07 2.445375667552182740e-06
1.520000000000000000e+02 6.920155585479554532e-05 0.000000000000000000e+00 1.083108024765306438e-07 2.445397828230038984e-06
1.530000000000000000e+02 6.852746626657755635e-05 0.000000000000000000e+00 1.083108339821831942e-07 2.445420135385816099e-06
1.540000000000000000e+02 6.786859058193599745e-05 0.000000000000000000e+00 1.083108656944395080e-07 2.445442589023517586e-06
1.550000000000000000e+02 6.722445763006060151e-05 0.000000000000000000e+00 1.083108976132996514e-07 2.445465189147176592e-06
1.560000000000000000e+02 6.659464826965607513e-05 0.000000000000000000e+00 1.083109297387638758e-07 2.445487935760848711e-06
1.570000000000000000e+02 6.597870613916009537e-05 0.000000000000000000e+00 1.083109620708323533e-07 2.445510828868619607e-06
1.580000000000000000e+02 6.537621607427699310e-05 0.000000000000000000e+00 1.083109946095052957e-07 2.445533868474597812e-06
1.590000000000000000e+02 6.478676959748072681e-05 0.000000000000000000e+00 1.083110273547828088e-07 2.445557054582920660e-06
1.600000000000000000e+02 6.420993466488388176e-05 0.000000000000000000e+00 1.083110603066651440e-07 2.445580387197750893e-06
1.610000000000000000e+02 6.364532957138966068e-05 0.000000000000000000e+00 1.083110934651524338e-07 2.445603866323277936e-06
1.620000000000000000e+02 6.309253976683865909e-05 0.000000000000000000e+00 1.083111268302449428e-07 2.445627491963716203e-06
1.630000000000000000e+02 6.255120082285090715e-05 0.000000000000000000e+00 1.083111604019428299e-07 2.445651264123309751e-06
1.640000000000000000e+02 6.202091638589979957e-05 0.000000000000000000e+00 1.083111941802462804e-07 2.445675182806323815e-06
1.650000000000000000e+02 6.150133022510728860e-05 0.000000000000000000e+00 1.083112281651554927e-07 2.445699248017055394e-06
1.660000000000000000e+02 6.099211451101374380e-05 0.000000000000000000e+00 1.083112623566706256e-07 2.445723459759824354e-06
1.670000000000000000e+02 6.049289255003314618e-05 0.000000000000000000e+00 1.083112967547919308e-07 2.445747818038977246e-06
1.680000000000000000e+02 6.000323228303549276e-05 0.000000000000000000e+00 1.083113313595195801e-07 2.445772322858888571e-06
1.690000000000000000e+02 5.952299822398974529e-05 0.000000000000000000e+00 1.083113661708537721e-07 2.445796974223957819e-06
1.700000000000000000e+02 5.905177786824223187e-05 0.000000000000000000e+00 1.083114011887947187e-07 2.445821772138611584e-06
1.710000000000000000e+02 5.858917336548449562e-05 0.000000000000000000e+00 1.083114364133426182e-07 2.445846716607301023e-06
1.720000000000000000e+02 5.813507434473456329e-05 0.000000000000000000e+00 1.083114718444976428e-07 2.445871807634506942e-06
1.730000000000000000e+02 5.768910243882102587e-05 0.000000000000000000e+00 1.083115074822600174e-07 2.445897045224733861e-06
1.740000000000000000e+02 5.725098387613905733e-05 0.000000000000000000e+00 1.083115433266299274e-07 2.445922429382512136e-06
1.750000000000000000e+02 5.682036687518871135e-05 0.000000000000000000e+00 1.083115793776076374e-07 2.445947960112401345e-06
1.760000000000000000e+02 5.639717408383412194e-05 0.000000000000000000e+00 1.083116156351932799e-07 2.445973637418985207e-06
1.770000000000000000e+02 5.598107395848941632e-05 0.000000000000000000e+00 1.083116520993871061e-07 2.445999461306874123e-06
1.780000000000000000e+02 5.557183304180219984e-05 0.000000000000000000e+00 1.083116887701892750e-07 2.446025431780705598e-06
1.790000000000000000e+02 5.516914409500029521e-05 0.000000000000000000e+00 1.083117256476000910e-07 2.446051548845141278e-06
1.800000000000000000e+02 5.477296241054781809e-05 0.000000000000000000e+00 1.083117627316196468e-07 2.446077812504872454e-06
1.810000000000000000e+02 5.438299915737690031e-05 0.000000000000000000e+00 1.083118000222482731e-07 2.446104222764616253e-06
1.820000000000000000e+02 5.399905933564816635e-05 0.000000000000000000e+00 1.083118375194861023e-07 2.446130779629112672e-06
1.830000000000000000e+02 5.362087687597414661e-05 0.000000000000000000e+00 1.083118752233333860e-07 2.446157483103132201e-06
1.840000000000000000e+02 5.324843586514566165e-05 0.000000000000000000e+00 1.083119131337902960e-07 2.446184333191468621e-06
1.850000000000000000e+02 5.288148648477554995e-05 0.000000000000000000e+00 1.083119512508570973e-07 2.446211329898944515e-06
1.860000000000000000e+02 5.251986727577784904e-05 0.000000000000000000e+00 1.083119895745339750e-07 2.446238473230407030e-06
1.870000000000000000e+02 5.216334867974877886e-05 0.000000000000000000e+00 1.083120281048211541e-07 2.446265763190730839e-06
1.880000000000000000e+02 5.181193922864841709e-05 0.000000000000000000e+00 1.083120668417189258e-07 2.446293199784816452e-06
1.890000000000000000e+02 5.146542238537978801e-05 0.000000000000000000e+00 1.083121057852273960e-07 2.446320783017590213e-06
1.900000000000000000e+02 5.112366606036395218e-05 0.000000000000000000e+00 1.083121449353468558e-07 2.446348512894007265e-06
1.910000000000000000e+02 5.078647078387885880e-05 0.000000000000000000e+00 1.083121842920775303e-07 2.446376389419043925e-06
1.920000000000000000e+02 5.045386496861584277e-05 0.000000000000000000e+00 1.083122238554196180e-07 2.446404412597710393e-06
1.930000000000000000e+02 5.012566015504460112e-05 0.000000000000000000e+00 1.083122636253733438e-07 2.446432582435035506e-06
1.940000000000000000e+02 4.980174756534879637e-05 0.000000000000000000e+00 1.083123036019389592e-07 2.446460898936080706e-06
1.950000000000000000e+02 4.948195315511350783e-05 0.000000000000000000e+00 1.083123437851166760e-07 2.446489362105929464e-06
1.960000000000000000e+02 4.916632021038846111e-05 0.000000000000000000e+00 1.083123841749067324e-07 2.446517971949694470e-06
1.970000000000000000e+02 4.885468294063900118e-05 0.000000000000000000e+00 1.083124247713093666e-07 2.446546728472513825e-06
1.980000000000000000e+02 4.854695138214628724e-05 0.000000000000000000e+00 1.083124655743247905e-07 2.446575631679550196e-06
1.990000000000000000e+02 4.824297152160019137e-05 0.000000000000000000e+00 1.083125065839532421e-07 2.446604681575995471e-06
2.000000000000000000e+02 4.794279749979043148e-05 0.000000000000000000e+00 1.083125478001949995e-07 2.446633878167067796e-06
2.010000000000000000e+02 4.764628176464086616e-05 0.000000000000000000e+00 1.083125892230502347e-07 2.446663221458008189e-06
2.020000000000000000e+02 4.735334862602642262e-05 0.000000000000000000e+00 1.083126308525192257e-07 2.446692711454088157e-06
2.030000000000000000e+02 4.706386048154788572e-05 0.000000000000000000e+00 1.083126726886021841e-07 2.446722348160603775e-06
2.040000000000000000e+02 4.677787848608560954e-05 0.000000000000000000e+00 1.083127147312993483e-07 2.446752131582878222e-06
2.050000000000000000e+02 4.649526986047245011e-05 0.000000000000000000e+00 1.083127569806110093e-07 2.446782061726258816e-06
2.060000000000000000e+02 4.621590655168781415e-05 0.000000000000000000e+00 1.083127994365373526e-07 2.446812138596122946e-06
2.070000000000000000e+02 4.593985376278276279e-05 0.000000000000000000e+00 1.083128420990786294e-07 2.446842362197872141e-06
2.080000000000000000e+02 4.566698737028386756e-05 0.000000000000000000e+00 1.083128849682351179e-07 2.446872732536933342e-06
2.090000000000000000e+02 4.539724939856469262e-05 0.000000000000000000e+00 1.083129280440070297e-07 2.446903249618761863e-06
2.100000000000000000e+02 4.513052279192248105e-05 0.000000000000000000e+00 1.083129713263946163e-07 2.446933913448839703e-06
2.110000000000000000e+02 4.486687605712954999e-05 0.000000000000000000e+00 1.083130148153981424e-07 2.446964724032673422e-06
2.120000000000000000e+02 4.460619482301397636e-05 0.000000000000000000e+00 1.083130585110178594e-07 2.446995681375796263e-06
2.130000000000000000e+02 4.434842829228197999e-05 0.000000000000000000e+00 1.083131024132539527e-07 2.447026785483769844e-06
2.140000000000000000e+02 4.409346818177739015e-05 0.000000000000000000e+00 1.083131465221067796e-07 2.447058036362179925e-06
2.150000000000000000e+02 4.384138447391355804e-05 0.000000000000000000e+00 1.083131908375765386e-07 2.447089434016639792e-06
2.160000000000000000e+02 4.359207101583135709e-05 0.000000000000000000e+00 1.083132353596634282e-07 2.447120978452789839e-06
2.170000000000000000e+02 4.334548269220625907e-05 0.000000000000000000e+00 1.083132800883678058e-07 2.447152669676293750e-06
2.180000000000000000e+02 4.310151850701300711e-05 0.000000000000000000e+00 1.083133250236898435e-07 2.447184507692846128e-06
2.190000000000000000e+02 4.286024903335164523e-05 0.000000000000000000e+00 1.083133701656298720e-07 2.447216492508163599e-06
2.200000000000000000e+02 4.262157517449392043e-05 0.000000000000000000e+00 1.083134155141880900e-07 2.447248624127994128e-06
2.210000000000000000e+02 4.238545593481212310e-05 0.000000000000000000e+00 1.083134610693647753e-07 2.447280902558106433e-06
2.220000000000000000e+02 4.215179667820423171e-05 0.000000000000000000e+00 1.083135068311602059e-07 2.447313327804300572e-06
2.230000000000000000e+02 4.192066819646330777e-05 0.000000000000000000e+00 1.083135527995746201e-07 2.447345899872398627e-06
2.240000000000000000e+02 4.169197706886103121e-05 0.000000000000000000e+00 1.083135989746083089e-07 2.447378618768254441e-06
2.250000000000000000e+02 4.146568590560918282e-05 0.000000000000000000e+00 1.083136453562614577e-07 2.447411484497743036e-06
2.260000000000000000e+02 4.124170557901121325e-05 0.000000000000000000e+00 1.083136919445344503e-07 2.447444497066769077e-06
2.270000000000000000e+02 4.102010615528224076e-05 0.000000000000000000e+00 1.083137387394274720e-07 2.447477656481261797e-06
2.280000000000000000e+02 4.080079935899800250e-05 0.000000000000000000e+00 1.083137857409408668e-07 2.447510962747178800e-06
2.290000000000000000e+02 4.058375105926569109e-05 0.000000000000000000e+00 1.083138329490747672e-07 2.447544415870502681e-06
2.300000000000000000e+02 4.036887699491268228e-05 0.000000000000000000e+00 1.083138803638295966e-07 2.447578015857242715e-06
2.310000000000000000e+02 4.015624617379852238e-05 0.000000000000000000e+00 1.083139279852055272e-07 2.447611762713434435e-06
