# ells, tt, te, ee, bb
2.100000000000000000e+01 7.789215056116529333e-03 0.000000000000000000e+00 8.292372937761252053e-08 2.443788227721267158e-06
2.200000000000000000e+01 7.233186680926478353e-03 0.000000000000000000e+00 8.292373897565510986e-08 2.443795988670840417e-06
2.300000000000000000e+01 6.740137065024296055e-03 0.000000000000000000e+00 8.292374902011947896e-08 2.443804110621204314e-06
2.400000000000000000e+01 6.300518557725573801e-03 0.000000000000000000e+00 8.292375951100581311e-08 2.443812593575960858e-06
2.500000000000000000e+01 5.906558562231180136e-03 0.000000000000000000e+00 8.292377044831423143e-08 2.443821437538867909e-06
2.600000000000000000e+01 5.551874121102344344e-03 0.000000000000000000e+00 8.292378183204494569e-08 2.443830642513844265e-06
2.700000000000000000e+01 5.231181240743060581e-03 0.000000000000000000e+00 8.292379366219812792e-08 2.443840208504968814e-06
2.800000000000000000e+01 4.940073154051301783e-03 0.000000000000000000e+00 8.292380593877398990e-08 2.443850135516481803e-06
2.900000000000000000e+01 4.674849382704857406e-03 0.000000000000000000e+00 8.292381866177267720e-08 2.443860423552781874e-06
3.000000000000000000e+01 4.432382671256050212e-03 0.000000000000000000e+00 8.292383183119444128e-08 2.443871072618428181e-06
3.100000000000000000e+01 4.210014461401241637e-03 0.000000000000000000e+00 8.292384544703948068e-08 2.443882082718139122e-06
3.200000000000000000e+01 4.005472090866105811e-03 0.000000000000000000e+00 8.292385950930800715e-08 2.443893453856795301e-06
3.300000000000000000e+01 3.816802684204569085e-03 0.000000000000000000e+00 8.292387401800028538e-08 2.443905186039434868e-06
3.400000000000000000e+01 3.642319981138195193e-03 0.000000000000000000e+00 8.292388897311648744e-08 2.443917279271257337e-06
3.500000000000000000e+01 3.480561274810362905e-03 0.000000000000000000e+00 8.292390437465690448e-08 2.443929733557622308e-06
3.600000000000000000e+01 3.330252311165924749e-03 0.000000000000000000e+00 8.292392022262173503e-08 2.443942548904047354e-06
3.700000000000000000e+01 3.190278502749631807e-03 0.000000000000000000e+00 8.292393651701132320e-08 2.443955725316213525e-06
3.800000000000000000e+01 3.059661184963317210e-03 0.000000000000000000e+00 8.292395325782584105e-08 2.443969262799959842e-06
3.900000000000000000e+01 2.937537924934388242e-03 0.000000000000000000e+00 8.292397044506560620e-08 2.443983161361284569e-06
4.000000000000000000e+01 2.823146107248584048e-03 0.000000000000000000e+00 8.292398807873090983e-08 2.443997421006348601e-06
4.100000000000000000e+01 2.715809184530432185e-03 0.000000000000000000e+00 8.292400615882195046e-08 2.444012041741469532e-06
4.200000000000000000e+01 2.614925106973693507e-03 0.000000000000000000e+00 8.292402468533916484e-08 2.444027023573128435e-06
4.300000000000000000e+01 2.519956542739221900e-03 0.000000000000000000e+00 8.292404365828269855e-08 2.444042366507963931e-06
4.400000000000000000e+01 2.430422577495668264e-03 0.000000000000000000e+00 8.292406307765297512e-08 2.444058070552776001e-06
4.500000000000000000e+01 2.345891641355848760e-03 0.000000000000000000e+00 8.292408294345023277e-08 2.444074135714523443e-06
4.600000000000000000e+01 2.265975458850059011e-03 0.000000000000000000e+00 8.292410325567480237e-08 2.444090562000327263e-06
4.700000000000000000e+01 2.190323855229944251e-03 0.000000000000000000e+00 8.292412401432709420e-08 2.444107349417465593e-06
4.800000000000000000e+01 2.118620282473237821e-03 0.000000000000000000e+00 8.292414521940735973e-08 2.444124497973380040e-06
4.900000000000000000e+01 2.050577952507918935e-03 0.000000000000000000e+00 8.292416687091592983e-08 2.444142007675668913e-06
5.000000000000000000e+01 1.985936484657435490e-03 0.000000000000000000e+00 8.292418896885322802e-08 2.444159878532093575e-06
5.100000000000000000e+01 1.924458990101395820e-03 0.000000000000000000e+00 8.292421151321953222e-08 2.444178110550573361e-06
5.200000000000000000e+01 1.865929529004859777e-03 0.000000000000000000e+00 8.292423450401526596e-08 2.444196703739188541e-06
5.300000000000000000e+01 1.810150886484138003e-03 0.000000000000000000e+00 8.292425794124076010e-08 2.444215658106179052e-06
5.400000000000000000e+01 1.756942622210506261e-03 0.000000000000000000e+00 8.292428182489645140e-08 2.444234973659946614e-06
5.500000000000000000e+01 1.706139355570084623e-03 0.000000000000000000e+00 8.292430615498265750e-08 2.444254650409050494e-06
5.600000000000000000e+01 1.657589254187106804e-03 0.000000000000000000e+00 8.292433093149977544e-08 2.444274688362211321e-06
5.700000000000000000e+01 1.611152698508476998e-03 0.000000000000000000e+00 8.292435615444826844e-08 2.444295087528311505e-06
5.800000000000000000e+01 1.566701099223514375e-03 0.000000000000000000e+00 8.292438182382850708e-08 2.444315847916390582e-06
5.900000000000000000e+01 1.524115847701255260e-03 0.000000000000000000e+00 8.292440793964087517e-08 2.444336969535650294e-06
6.000000000000000000e+01 1.483287382487274509e-03 0.000000000000000000e+00 8.292443450188582271e-08 2.444358452395451203e-06
6.100000000000000000e+01 1.444114357308692214e-03 0.000000000000000000e+00 8.292446151056382613e-08 2.444380296505315230e-06
6.200000000000000000e+01 1.406502898067656495e-03 0.000000000000000000e+00 8.292448896567524280e-08 2.444402501874923536e-06
6.300000000000000000e+01 1.370365938023677304e-03 0.000000000000000000e+00 8.292451686722054915e-08 2.444425068514118646e-06
6.400000000000000000e+01 1.335622621825659825e-03 0.000000000000000000e+00 8.292454521520019518e-08 2.444447996432901901e-06
6.500000000000000000e+01 1.302197770297848674e-03 0.000000000000000000e+00 8.292457400961461765e-08 2.444471285641435155e-06
6.600000000000000000e+01 1.270021398945321740e-03 0.000000000000000000e+00 8.292460325046434594e-08 2.444494936150041199e-06
6.700000000000000000e+01 1.239028284053059160e-03 0.000000000000000000e+00 8.292463293774979033e-08 2.444518947969202488e-06
6.800000000000000000e+01 1.209157571031973209e-03 0.000000000000000000e+00 8.292466307147145376e-08 2.444543321109561992e-06
6.900000000000000000e+01 1.180352420335553654e-03 0.000000000000000000e+00 8.292469365162977297e-08 2.444568055581922769e-06
7.000000000000000000e+01 1.152559686848595192e-03 0.000000000000000000e+00 8.292472467822534354e-08 2.444593151397246273e-06
7.100000000000000000e+01 1.125729629148684548e-03 0.000000000000000000e+00 8.292475615125860222e-08 2.444618608566658281e-06
7.200000000000000000e+01 1.099815645473375351e-03 0.000000000000000000e+00 8.292478807073006515e-08 2.444644427101441272e-06
7.300000000000000000e+01 1.074774033601100546e-03 0.000000000000000000e+00 8.292482043664023529e-08 2.444670607013039084e-06
7.400000000000000000e+01 1.050563772179999647e-03 0.000000000000000000e+00 8.292485324898962877e-08 2.444697148313055646e-06
7.500000000000000000e+01 1.027146321323032683e-03 0.000000000000000000e+00 8.292488650777882794e-08 2.444724051013257092e-06
7.600000000000000000e+01 1.004485440535830528e-03 0.000000000000000000e+00 8.292492021300830926e-08 2.444751315125565411e-06
7.700000000000000000e+01 9.825470222607141698e-04 0.000000000000000000e+00 8.292495436467866829e-08 2.444778940662068187e-06
7.800000000000000000e+01 9.612989395104611524e-04 0.000000000000000000e+00 8.292498896279042120e-08 2.444806927635009281e-06
7.900000000000000000e+01 9.407109062323082546e-04 0.000000000000000000e+00 8.292502400734413708e-08 2.444835276056794760e-06
8.000000000000000000e+01 9.207543491894585718e-04 0.000000000000000000e+00 8.292505949834035856e-08 2.444863985939989936e-06
8.100000000000000000e+01 9.014022902766710135e-04 0.000000000000000000e+00 8.292509543577974740e-08 2.444893057297321901e-06
8.200000000000000000e+01 8.826292383005768715e-04 0.000000000000000000e+00 8.292513181966275357e-08 2.444922490141676992e-06
8.300000000000000000e+01 8.644110893562235260e-04 0.000000000000000000e+00 8.292516864999006530e-08 2.444952284486101633e-06
8.400000000000000000e+01 8.467250350205757356e-04 0.000000000000000000e+00 8.292520592676222520e-08 2.444982440343803610e-06
8.500000000000000000e+01 8.295494776628396837e-04 0.000000000000000000e+00 8.292524364997989503e-08 2.445012957728149948e-06
8.600000000000000000e+01 8.128639522417268086e-04 0.000000000000000000e+00 8.292528181964361742e-08 2.445043836652669459e-06
8.700000000000000000e+01 7.966490540222447621e-04 0.000000000000000000e+00 8.292532043575400116e-08 2.445075077131050195e-06
8.800000000000000000e+01 7.808863717002228512e-04 0.000000000000000000e+00 8.292535949831173448e-08 2.445106679177140721e-06
8.900000000000000000e+01 7.655584254723829703e-04 0.000000000000000000e+00 8.292539900731743942e-08 2.445138642804950114e-06
9.000000000000000000e+01 7.506486096340536608e-04 0.000000000000000000e+00 8.292543896277167184e-08 2.445170968028647543e-06
9.100000000000000000e+01 7.361411393262243296e-04 0.000000000000000000e+00 8.292547936467517289e-08 2.445203654862565227e-06
9.200000000000000000e+01 7.220210010890847595e-04 0.000000000000000000e+00 8.292552021302855138e-08 2.445236703321191243e-06
9.300000000000000000e+01 7.082739069109753949e-04 0.000000000000000000e+00 8.292556150783249553e-08 2.445270113419176295e-06
9.400000000000000000e+01 6.948862514901939322e-04 0.000000000000000000e+00 8.292560324908760089e-08 2.445303885171334142e-06
9.500000000000000000e+01 6.818450724527338504e-04 0.000000000000000000e+00 8.292564543679462187e-08 2.445338018592633975e-06
9.600000000000000000e+01 6.691380132920873771e-04 0.000000000000000000e+00 8.292568807095424668e-08 2.445372513698209308e-06
9.700000000000000000e+01 6.567532888180156649e-04 0.000000000000000000e+00 8.292573115156705765e-08 2.445407370503352896e-06
9.800000000000000000e+01 6.446796529199152895e-04 0.000000000000000000e+00 8.292577467863384887e-08 2.445442589023517586e-06
9.900000000000000000e+01 6.329063684673202688e-04 0.000000000000000000e+00 8.292581865215532180e-08 2.445478169274318430e-06
1.000000000000000000e+02 6.214231791853548842e-04 0.000000000000000000e+00 8.292586307213215141e-08 2.445514111271527604e-06
1.010000000000000000e+02 6.102202833567778968e-04 0.000000000000000000e+00 8.292590793856502592e-08 2.445550415031081611e-06
1.020000000000000000e+02 5.992883092147787945e-04 0.000000000000000000e+00 8.292595325145473942e-08 2.445587080569074923e-06
1.030000000000000000e+02 5.886182919020325555e-04 0.000000000000000000e+00 8.292599901080196689e-08 2.445624107901764220e-06
1.040000000000000000e+02 5.782016518818237786e-04 0.000000000000000000e+00 8.292604521660748919e-08 2.445661497045565000e-06
1.050000000000000000e+02 5.680301746964030356e-04 0.000000000000000000e+00 8.292609186887203423e-08 2.445699248017055394e-06
1.060000000000000000e+02 5.580959919762464678e-04 0.000000000000000000e+00 8.292613896759635642e-08 2.445737360832972347e-06
1.070000000000000000e+02 5.483915636116349713e-04 0.000000000000000000e+00 8.292618651278117042e-08 2.445775835510215014e-06
1.080000000000000000e+02 5.389096610050145720e-04 0.000000000000000000e+00 8.292623450442736299e-08 2.445814672065840945e-06
1.090000000000000000e+02 5.296433513290399681e-04 0.000000000000000000e+00 8.292628294253558262e-08 2.445853870517070320e-06
1.100000000000000000e+02 5.205859827210644131e-04 0.000000000000000000e+00 8.292633182710670282e-08 2.445893430881283831e-06
1.110000000000000000e+02 5.117311703502030974e-04 0.000000000000000000e+00 8.292638115814146475e-08 2.445933353176021836e-06
1.120000000000000000e+02 5.030727832979963680e-04 0.000000000000000000e+00 8.292643093564066249e-08 2.445973637418985207e-06
1.130000000000000000e+02 4.946049321981845805e-04 0.000000000000000000e+00 8.292648115960510338e-08 2.446014283628036598e-06
1.140000000000000000e+02 4.863219575852106239e-04 0.000000000000000000e+00 8.292653183003563445e-08 2.446055291821199599e-06
1.150000000000000000e+02 4.782184189048276904e-04 0.000000000000000000e+00 8.292658294693303656e-08 2.446096662016657467e-06
1.160000000000000000e+02 4.702890841436455386e-04 0.000000000000000000e+00 8.292663451029814350e-08 2.446138394232753546e-06
1.170000000000000000e+02 4.625289200376101980e-04 0.000000000000000000e+00 8.292668652013181555e-08 2.446180488487993814e-06
1.180000000000000000e+02 4.549330828223282900e-04 0.000000000000000000e+00 8.292673897643483356e-08 2.446222944801044335e-06
1.190000000000000000e+02 4.474969094908188920e-04 0.000000000000000000e+00 8.292679187920809750e-08 2.446265763190730839e-06
1.200000000000000000e+02 4.402159095267351623e-04 0.000000000000000000e+00 8.292684522845244118e-08 2.446308943676040841e-06
1.210000000000000000e+02 4.330857570833695656e-04 0.000000000000000000e+00 8.292689902416872486e-08 2.446352486276122792e-06
1.220000000000000000e+02 4.261022835808401057e-04 0.000000000000000000e+00 8.292695326635784851e-08 2.446396391010285230e-06
1.230000000000000000e+02 4.192614706957787231e-04 0.000000000000000000e+00 8.292700795502064593e-08 2.446440657897998055e-06
1.240000000000000000e+02 4.125594437196233866e-04 0.000000000000000000e+00 8.292706309015800386e-08 2.446485286958892527e-06
1.250000000000000000e+02 4.059924652632502747e-04 0.000000000000000000e+00 8.292711867177080903e-08 2.446530278212759145e-06
1.260000000000000000e+02 3.995569292872001095e-04 0.000000000000000000e+00 8.292717469986000113e-08 2.446575631679550196e-06
1.270000000000000000e+02 3.932493554381507835e-04 0.000000000000000000e+00 8.292723117442648013e-08 2.446621347379378900e-06
1.280000000000000000e+02 3.870663836735876214e-04 0.000000000000000000e+00 8.292728809547109305e-08 2.446667425332520261e-06
1.290000000000000000e+02 3.810047691578135037e-04 0.000000000000000000e+00 8.292734546299483252e-08 2.446713865559408101e-06
1.300000000000000000e+02 3.750613774135653990e-04 0.000000000000000000e+00 8.292740327699858527e-08 2.446760668080639298e-06
1.310000000000000000e+02 3.692331797145154658e-04 0.000000000000000000e+00 8.292746153748330422e-08 2.446807832916970394e-06
1.320000000000000000e+02 3.635172487049071963e-04 0.000000000000000000e+00 8.292752024444988934e-08 2.446855360089318021e-06
1.330000000000000000e+02 3.579107542334494254e-04 0.000000000000000000e+00 8.292757939789935971e-08 2.446903249618761863e-06
1.340000000000000000e+02 3.524109593894209839e-04 0.000000000000000000e+00 8.292763899783260207e-08 2.446951501526542543e-06
1.350000000000000000e+02 3.470152167296998305e-04 0.000000000000000000e+00 8.292769904425063551e-08 2.447000115834059501e-06
1.360000000000000000e+02 3.417209646861418424e-04 0.000000000000000000e+00 8.292775953715441294e-08 2.447049092562875231e-06
1.370000000000000000e+02 3.365257241433942904e-04 0.000000000000000000e+00 8.292782047654486081e-08 2.447098431734711893e-06
1.380000000000000000e+02 3.314270951778443622e-04 0.000000000000000000e+00 8.292788186242303789e-08 2.447148133371454278e-06
1.390000000000000000e+02 3.264227539489751779e-04 0.000000000000000000e+00 8.292794369478987065e-08 2.447198197495145571e-06
1.400000000000000000e+02 3.215104497349353311e-04 0.000000000000000000e+00 8.292800597364641786e-08 2.447248624127994128e-06
1.410000000000000000e+02 3.166880021046236866e-04 0.000000000000000000e+00 8.292806869899363244e-08 2.447299413292364584e-06
1.420000000000000000e+02 3.119532982190576973e-04 0.000000000000000000e+00 8.292813187083255995e-08 2.447350565010787169e-06
1.430000000000000000e+02 3.073042902552214394e-04 0.000000000000000000e+00 8.292819548916420623e-08 2.447402079305950083e-06
1.440000000000000000e+02 3.027389929459984143e-04 0.000000000000000000e+00 8.292825955398963009e-08 2.447453956200703735e-06
1.450000000000000000e+02 2.982554812301671889e-04 0.000000000000000000e+00 8.292832406530982413e-08 2.447506195718060315e-06
1.460000000000000000e+02 2.938518880067917728e-04 0.000000000000000000e+00 8.292838902312586038e-08 2.447558797881192950e-06
1.470000000000000000e+02 2.895264019886693136e-04 0.000000000000000000e+00 8.292845442743874469e-08 2.447611762713434435e-06
1.480000000000000000e+02 2.852772656498041965e-04 0.000000000000000000e+00 8.292852027824958880e-08 2.447665090238281039e-06
1.490000000000000000e+02 2.811027732621662460e-04 0.000000000000000000e+00 8.292858657555943825e-08 2.447718780479389121e-06
1.500000000000000000e+02 2.770012690172608057e-04 0.000000000000000000e+00 8.292865331936933862e-08 2.447772833460575555e-06
1.510000000000000000e+02 2.729711452282928240e-04 0.000000000000000000e+00 8.292872050968038838e-08 2.447827249205820267e-06
1.520000000000000000e+02 2.690108406089412071e-04 0.000000000000000000e+00 8.292878814649368605e-08 2.447882027739263272e-06
1.530000000000000000e+02 2.651188386249858663e-04 0.000000000000000000e+00 8.292885622981027716e-08 2.447937169085205945e-06
1.540000000000000000e+02 2.612936659152316011e-04 0.000000000000000000e+00 8.292892475963131317e-08 2.447992673268111445e-06
1.550000000000000000e+02 2.575338907783785792e-04 0.000000000000000000e+00 8.292899373595787933e-08 2.448048540312603444e-06
1.560000000000000000e+02 2.538381217226617264e-04 0.000000000000000000e+00 8.292906315879108737e-08 2.448104770243467818e-06
1.570000000000000000e+02 2.502050060752623439e-04 0.000000000000000000e+00 8.292913302813204903e-08 2.448161363085652654e-06
1.580000000000000000e+02 2.466332286486523206e-04 0.000000000000000000e+00 8.292920334398191573e-08 2.448218318864264008e-06
1.590000000000000000e+02 2.431215104611854523e-04 0.000000000000000000e+00 8.292927410634183891e-08 2.448275637604573954e-06
1.600000000000000000e+02 2.396686075093932514e-04 0.000000000000000000e+00 8.292934531521289060e-08 2.448333319332012116e-06
1.610000000000000000e+02 2.362733095895770707e-04 0.000000000000000000e+00 8.292941697059628841e-08 2.448391364072171595e-06
1.620000000000000000e+02 2.329344391664153269e-04 0.000000000000000000e+00 8.292948907249318378e-08 2.448449771850807697e-06
1.630000000000000000e+02 2.296508502864237611e-04 0.000000000000000000e+00 8.292956162090471490e-08 2.448508542693834126e-06
1.640000000000000000e+02 2.264214275342191880e-04 0.000000000000000000e+00 8.292963461583204645e-08 2.448567676627328908e-06
1.650000000000000000e+02 2.232450850296423793e-04 0.000000000000000000e+00 8.292970805727636956e-08 2.448627173677530582e-06
1.660000000000000000e+02 2.201207654638968577e-04 0.000000000000000000e+00 8.292978194523888861e-08 2.448687033870839896e-06
1.670000000000000000e+02 2.170474391729531011e-04 0.000000000000000000e+00 8.292985627972079474e-08 2.448747257233817684e-06
1.680000000000000000e+02 2.140241032465569433e-04 0.000000000000000000e+00 8.292993106072326586e-08 2.448807843793188260e-06
1.690000000000000000e+02 2.110497806712647120e-04 0.000000000000000000e+00 8.293000628824753281e-08 2.448868793575835603e-06
1.700000000000000000e+02 2.081235195060066262e-04 0.000000000000000000e+00 8.293008196229477349e-08 2.448930106608806321e-06
1.710000000000000000e+02 2.052443920887544917e-04 0.000000000000000000e+00 8.293015808286624523e-08 2.448991782919309653e-06
1.720000000000000000e+02 2.024114942729400384e-04 0.000000000000000000e+00 8.293023464996317886e-08 2.449053822534714083e-06
1.730000000000000000e+02 1.996239446923379294e-04 0.000000000000000000e+00 8.293031166358677876e-08 2.449116225482552414e-06
1.740000000000000000e+02 1.968808840531878859e-04 0.000000000000000000e+00 8.293038912373832871e-08 2.449178991790517967e-06
1.750000000000000000e+02 1.941814744523934189e-04 0.000000000000000000e+00 8.293046703041905956e-08 2.449242121486464996e-06
1.760000000000000000e+02 1.915248987206877318e-04 0.000000000000000000e+00 8.293054538363022862e-08 2.449305614598410386e-06
1.770000000000000000e+02 1.889103597897124330e-04 0.000000000000000000e+00 8.293062418337309322e-08 2.449369471154532805e-06
1.780000000000000000e+02 1.863370800820046821e-04 0.000000000000000000e+00 8.293070342964893712e-08 2.449433691183173131e-06
1.790000000000000000e+02 1.838043009229359606e-04 0.000000000000000000e+00 8.293078312245904412e-08 2.449498274712831902e-06
1.800000000000000000e+02 1.813112819736904628e-04 0.000000000000000000e+00 8.293086326180472448e-08 2.449563221772174832e-06
1.810000000000000000e+02 1.788573006844156380e-04 0.000000000000000000e+00 8.293094384768719579e-08 2.449628532390026876e-06
1.820000000000000000e+02 1.764416517667151971e-04 0.000000000000000000e+00 8.293102488010786096e-08 2.449694206595375619e-06
1.830000000000000000e+02 1.740636466846963968e-04 0.000000000000000000e+00 8.293110635906793760e-08 2.449760244417370852e-06
1.840000000000000000e+02 1.717226131638169956e-04 0.000000000000000000e+00 8.293118828456880214e-08 2.449826645885322880e-06
1.850000000000000000e+02 1.694178947168144386e-04 0.000000000000000000e+00 8.293127065661175159e-08 2.449893411028707602e-06
1.860000000000000000e+02 1.671488501860309440e-04 0.000000000000000000e+00 8.293135347519810945e-08 2.449960539877158891e-06
1.870000000000000000e+02 1.649148533014799852e-04 0.000000000000000000e+00 8.293143674032923891e-08 2.450028032460473670e-06
1.880000000000000000e+02 1.627152922540291266e-04 0.000000000000000000e+00 8.293152045200647669e-08 2.450095888808611495e-06
1.890000000000000000e+02 1.605495692831019521e-04 0.000000000000000000e+00 8.293160461023114628e-08 2.450164108951694976e-06
1.900000000000000000e+02 1.584171002783297188e-04 0.000000000000000000e+00 8.293168921500465059e-08 2.450232692920006810e-06
1.910000000000000000e+02 1.563173143946066225e-04 0.000000000000000000e+00 8.293177426632833956e-08 2.450301640743991903e-06
1.920000000000000000e+02 1.542496536800287460e-04 0.000000000000000000e+00 8.293185976420356316e-08 2.450370952454258214e-06
1.930000000000000000e+02 1.522135727162184451e-04 0.000000000000000000e+00 8.293194570863172429e-08 2.450440628081576756e-06
1.940000000000000000e+02 1.502085382705576927e-04 0.000000000000000000e+00 8.293203209961422584e-08 2.450510667656876938e-06
1.950000000000000000e+02 1.482340289598759104e-04 0.000000000000000000e+00 8.293211893715244424e-08 2.450581071211254184e-06
1.960000000000000000e+02 1.462895349251552184e-04 0.000000000000000000e+00 8.293220622124776916e-08 2.450651838775965706e-06
1.970000000000000000e+02 1.443745575168378550e-04 0.000000000000000000e+00 8.293229395190162996e-08 2.450722970382427532e-06
1.980000000000000000e+02 1.424886089903350435e-04 0.000000000000000000e+00 8.293238212911545602e-08 2.450794466062222979e-06
1.990000000000000000e+02 1.406312122113560477e-04 0.000000000000000000e+00 8.293247075289063699e-08 2.450866325847092066e-06
2.000000000000000000e+02 1.388019003706919042e-04 0.000000000000000000e+00 8.293255982322861549e-08 2.450938549768942101e-06
2.010000000000000000e+02 1.370002167081026307e-04 0.000000000000000000e+00 8.293264934013084733e-08 2.451011137859840056e-06
2.020000000000000000e+02 1.352257142449725673e-04 0.000000000000000000e+00 8.293273930359876191e-08 2.451084090152015113e-06
2.030000000000000000e+02 1.334779555254121946e-04 0.000000000000000000e+00 8.293282971363381504e-08 2.451157406677860775e-06
2.040000000000000000e+02 1.317565123654979736e-04 0.000000000000000000e+00 8.293292057023750228e-08 2.451231087469929789e-06
2.050000000000000000e+02 1.300609656103547348e-04 0.000000000000000000e+00 8.293301187341121329e-08 2.451305132560940073e-06
2.060000000000000000e+02 1.283909048987970705e-04 0.000000000000000000e+00 8.293310362315650979e-08 2.451379541983770059e-06
2.070000000000000000e+02 1.267459284352579754e-04 0.000000000000000000e+00 8.293319581947479467e-08 2.451454315771463772e-06
2.080000000000000000e+02 1.251256427687439299e-04 0.000000000000000000e+00 8.293328846236761642e-08 2.451529453957223633e-06
2.090000000000000000e+02 1.235296625785664646e-04 0.000000000000000000e+00 8.293338155183644410e-08 2.451604956574415963e-06
2.100000000000000000e+02 1.219576104666096069e-04 0.000000000000000000e+00 8.293347508788278650e-08 2.451680823656570563e-06
2.110000000000000000e+02 1.204091167559034940e-04 0.000000000000000000e+00 8.293356907050815240e-08 2.451757055237380285e-06
2.120000000000000000e+02 1.188838192952821639e-04 0.000000000000000000e+00 8.293366349971409027e-08 2.451833651350698495e-06
2.130000000000000000e+02 1.173813632699135601e-04 0.000000000000000000e+00 8.293375837550206919e-08 2.451910612030542883e-06
2.140000000000000000e+02 1.159014010174975025e-04 0.000000000000000000e+00 8.293385369787362441e-08 2.451987937311092499e-06
2.150000000000000000e+02 1.144435918499355853e-04 0.000000000000000000e+00 8.293394946683035734e-08 2.452065627226688601e-06
2.160000000000000000e+02 1.130076018802849346e-04 0.000000000000000000e+00 8.293404568237379001e-08 2.452143681811837615e-06
2.170000000000000000e+02 1.115931038548143971e-04 0.000000000000000000e+00 8.293414234450544441e-08 2.452222101101206483e-06
2.180000000000000000e+02 1.101997769899895396e-04 0.000000000000000000e+00 8.293423945322686904e-08 2.452300885129626471e-06
2.190000000000000000e+02 1.088273068142191387e-04 0.000000000000000000e+00 8.293433700853971826e-08 2.452380033932088086e-06
2.200000000000000000e+02 1.074753850142021302e-04 0.000000000000000000e+00 8.293443501044550084e-08 2.452459547543750395e-06
2.210000000000000000e+02 1.061437092857209533e-04 0.000000000000000000e+00 8.293453345894577850e-08 2.452539425999930436e-06
2.220000000000000000e+02 1.048319831887316279e-04 0.000000000000000000e+00 8.293463235404220560e-08 2.452619669336109150e-06
2.230000000000000000e+02 1.035399160066082647e-04 0.000000000000000000e+00 8.293473169573634386e-08 2.452700277587931801e-06
2.240000000000000000e+02 1.022672226094038670e-04 0.000000000000000000e+00 8.293483148402983440e-08 2.452781250791205435e-06
2.250000000000000000e+02 1.010136233209948795e-04 0.000000000000000000e+00 8.293493171892422571e-08 2.452862588981899730e-06
2.260000000000000000e+02 9.977884378998237648e-05 0.000000000000000000e+00 8.293503240042117215e-08 2.452944292196147842e-06
2.270000000000000000e+02 9.856261486422589549e-05 0.000000000000000000e+00 8.293513352852230160e-08 2.453026360470245978e-06
2.280000000000000000e+02 9.736467246889343448e-05 0.000000000000000000e+00 8.293523510322924197e-08 2.453108793840653403e-06
2.290000000000000000e+02 9.618475748791161482e-05 0.000000000000000000e+00 8.293533712454366085e-08 2.453191592343991585e-06
2.300000000000000000e+02 9.502261564870829547e-05 0.000000000000000000e+00 8.293543959246713318e-08 2.453274756017045470e-06
2.310000000000000000e+02 9.387799741014016643e-05 0.000000000000000000e+00 8.293554250700140598e-08 2.453358284896762638e-06
