# ells, tt, te, ee, bb
2.300000000000000000e+01 5.314559829626237450e-03 0.000000000000000000e+00 8.292374902011947896e-08 2.073171769744444009e-06
2.400000000000000000e+01 4.894064319379245326e-03 0.000000000000000000e+00 8.292375951100581311e-08 2.073178966156892572e-06
2.500000000000000000e+01 4.521908354197826281e-03 0.000000000000000000e+00 8.292377044831423143e-08 2.073186468826256443e-06
2.600000000000000000e+01 4.190943783448268858e-03 0.000000000000000000e+00 8.292378183204494569e-08 2.073194277755858534e-06
2.700000000000000000e+01 3.895297497467246038e-03 0.000000000000000000e+00 8.292379366219812792e-08 2.073202392949160667e-06
2.800000000000000000e+01 3.630107809695609210e-03 0.000000000000000000e+00 8.292380593877398990e-08 2.073210814409758920e-06
2.900000000000000000e+01 3.391322341075136016e-03 0.000000000000000000e+00 8.292381866177267720e-08 2.073219542141384051e-06
3.000000000000000000e+01 3.175541494033961784e-03 0.000000000000000000e+00 8.292383183119444128e-08 2.073228576147905306e-06
3.100000000000000000e+01 2.979896168080748212e-03 0.000000000000000000e+00 8.292384544703948068e-08 2.073237916433324916e-06
3.200000000000000000e+01 2.801951382874268755e-03 0.000000000000000000e+00 8.292385950930800715e-08 2.073247563001783177e-06
3.300000000000000000e+01 2.639629742621613616e-03 0.000000000000000000e+00 8.292387401800028538e-08 2.073257515857554218e-06
3.400000000000000000e+01 2.491150191638751878e-03 0.000000000000000000e+00 8.292388897311648744e-08 2.073267775005049386e-06
3.500000000000000000e+01 2.354978672714813735e-03 0.000000000000000000e+00 8.292390437465690448e-08 2.073278340448814285e-06
3.600000000000000000e+01 2.229788110960292512e-03 0.000000000000000000e+00 8.292392022262173503e-08 2.073289212193531311e-06
3.700000000000000000e+01 2.114425773456336810e-03 0.000000000000000000e+00 8.292393651701132320e-08 2.073300390244018389e-06
3.800000000000000000e+01 2.007886466772664750e-03 0.000000000000000000e+00 8.292395325782584105e-08 2.073311874605229813e-06
3.900000000000000000e+01 1.909290433145872370e-03 0.000000000000000000e+00 8.292397044506560620e-08 2.073323665282253712e-06
4.000000000000000000e+01 1.817865021609577731e-03 0.000000000000000000e+00 8.292398807873090983e-08 2.073335762280316701e-06
4.100000000000000000e+01 1.732929392387307782e-03 0.000000000000000000e+00 8.292400615882195046e-08 2.073348165604779653e-06
4.200000000000000000e+01 1.653881733199611976e-03 0.000000000000000000e+00 8.292402468533916484e-08 2.073360875261138540e-06
4.300000000000000000e+01 1.580188486004562281e-03 0.000000000000000000e+00 8.292404365828269855e-08 2.073373891255025708e-06
4.400000000000000000e+01 1.511375266026358842e-03 0.000000000000000000e+00 8.292406307765297512e-08 2.073387213592210299e-06
4.500000000000000000e+01 1.447019150458649355e-03 0.000000000000000000e+00 8.292408294345023277e-08 2.073400842278595709e-06
4.600000000000000000e+01 1.386742115456266779e-03 0.000000000000000000e+00 8.292410325567480237e-08 2.073414777320222976e-06
4.700000000000000000e+01 1.330205432560953522e-03 0.000000000000000000e+00 8.292412401432709420e-08 2.073429018723266124e-06
4.800000000000000000e+01 1.277104866905285881e-03 0.000000000000000000e+00 8.292414521940735973e-08 2.073443566494038089e-06
4.900000000000000000e+01 1.227166538003323553e-03 0.000000000000000000e+00 8.292416687091592983e-08 2.073458420638986487e-06
5.000000000000000000e+01 1.180143359105357464e-03 0.000000000000000000e+00 8.292418896885322802e-08 2.073473581164691916e-06
5.100000000000000000e+01 1.135811948150468103e-03 0.000000000000000000e+00 8.292421151321953222e-08 2.073489048077876005e-06
5.200000000000000000e+01 1.093969945538752738e-03 0.000000000000000000e+00 8.292423450401526596e-08 2.073504821385392523e-06
5.300000000000000000e+01 1.054433687449314507e-03 0.000000000000000000e+00 8.292425794124076010e-08 2.073520901094232032e-06
5.400000000000000000e+01 1.017036165192343120e-03 0.000000000000000000e+00 8.292428182489645140e-08 2.073537287211520197e-06
5.500000000000000000e+01 9.816252457037302238e-04 0.000000000000000000e+00 8.292430615498265750e-08 2.073553979744520749e-06
5.600000000000000000e+01 9.480621066261209684e-04 0.000000000000000000e+00 8.292433093149977544e-08 2.073570978700630826e-06
5.700000000000000000e+01 9.162198630323525233e-04 0.000000000000000000e+00 8.292435615444826844e-08 2.073588284087384363e-06
5.800000000000000000e+01 8.859823558750060070e-04 0.000000000000000000e+00 8.292438182382850708e-08 2.073605895912451667e-06
5.900000000000000000e+01 8.572430795153841232e-04 0.000000000000000000e+00 8.292440793964087517e-08 2.073623814183637299e-06
6.000000000000000000e+01 8.299042358074849900e-04 0.000000000000000000e+00 8.292443450188582271e-08 2.073642038908884312e-06
6.100000000000000000e+01 8.038758910279484833e-04 0.000000000000000000e+00 8.292446151056382613e-08 2.073660570096268740e-06
6.200000000000000000e+01 7.790752289269658754e-04 0.000000000000000000e+00 8.292448896567524280e-08 2.073679407754004262e-06
6.300000000000000000e+01 7.554258863157911575e-04 0.000000000000000000e+00 8.292451686722054915e-08 2.073698551890440929e-06
6.400000000000000000e+01 7.328573559629006015e-04 0.000000000000000000e+00 8.292454521520019518e-08 2.073718002514061776e-06
6.500000000000000000e+01 7.113044579981672288e-04 0.000000000000000000e+00 8.292457400961461765e-08 2.073737759633490022e-06
6.600000000000000000e+01 6.907068610210914715e-04 0.000000000000000000e+00 8.292460325046434594e-08 2.073757823257480599e-06
6.700000000000000000e+01 6.710086567076530570e-04 0.000000000000000000e+00 8.292463293774979033e-08 2.073778193394926929e-06
6.800000000000000000e+01 6.521579754709325421e-04 0.000000000000000000e+00 8.292466307147145376e-08 2.073798870054857114e-06
6.900000000000000000e+01 6.341066421593539613e-04 0.000000000000000000e+00 8.292469365162977297e-08 2.073819853246437745e-06
7.000000000000000000e+01 6.168098621338560144e-04 0.000000000000000000e+00 8.292472467822534354e-08 2.073841142978967124e-06
7.100000000000000000e+01 6.002259572893442778e-04 0.000000000000000000e+00 8.292475615125860222e-08 2.073862739261881623e-06
7.200000000000000000e+01 5.843160832200196145e-04 0.000000000000000000e+00 8.292478807073006515e-08 2.073884642104754831e-06
7.300000000000000000e+01 5.690440116752037676e-04 0.000000000000000000e+00 8.292482043664023529e-08 2.073906851517294594e-06
7.400000000000000000e+01 5.543759229239737536e-04 0.000000000000000000e+00 8.292485324898962877e-08 2.073929367509345128e-06
7.500000000000000000e+01 5.402802140538521961e-04 0.000000000000000000e+00 8.292488650777882794e-08 2.073952190090886598e-06
7.600000000000000000e+01 5.267273285898423476e-04 0.000000000000000000e+00 8.292492021300830926e-08 2.073975319272035120e-06
7.700000000000000000e+01 5.136895992942191840e-04 0.000000000000000000e+00 8.292495436467866829e-08 2.073998755063043603e-06
7.800000000000000000e+01 5.011411044144619721e-04 0.000000000000000000e+00 8.292498896279042120e-08 2.074022497474298790e-06
7.900000000000000000e+01 4.890575380717248613e-04 0.000000000000000000e+00 8.292502400734413708e-08 2.074046546516325911e-06
8.000000000000000000e+01 4.774160909474106651e-04 0.000000000000000000e+00 8.292505949834035856e-08 2.074070902199784876e-06
8.100000000000000000e+01 4.661953400565791187e-04 0.000000000000000000e+00 8.292509543577974740e-08 2.074095564535471121e-06
8.200000000000000000e+01 4.553751514433459244e-04 0.000000000000000000e+00 8.292513181966275357e-08 2.074120533534318145e-06
8.300000000000000000e+01 4.449365842159011845e-04 0.000000000000000000e+00 8.292516864999006530e-08 2.074145809207393283e-06
8.400000000000000000e+01 4.348618122961115957e-04 0.000000000000000000e+00 8.292520592676222520e-08 2.074171391565900238e-06
8.500000000000000000e+01 4.251340434457940264e-04 0.000000000000000000e+00 8.292524364997989503e-08 2.074197280621180358e-06
8.600000000000000000e+01 4.157374493884270317e-04 0.000000000000000000e+00 8.292528181964361742e-08 2.074223476384710093e-06
8.700000000000000000e+01 4.066571004511412130e-04 0.000000000000000000e+00 8.292532043575400116e-08 2.074249978868100571e-06
8.800000000000000000e+01 3.978789057929243912e-04 0.000000000000000000e+00 8.292535949831173448e-08 2.074276788083101408e-06
8.900000000000000000e+01 3.893895583626153889e-04 0.000000000000000000e+00 8.292539900731743942e-08 2.074303904041596477e-06
9.000000000000000000e+01 3.811764824089510536e-04 0.000000000000000000e+00 8.292543896277167184e-08 2.074331326755606023e-06
9.100000000000000000e+01 3.732277876766186011e-04 0.000000000000000000e+00 8.292547936467517289e-08 2.074359056237287510e-06
9.200000000000000000e+01 3.655322256069001418e-04 0.000000000000000000e+00 8.292552021302855138e-08 2.074387092498933503e-06
9.300000000000000000e+01 3.580791478321108359e-04 0.000000000000000000e+00 8.292556150783249553e-08 2.074415435552972516e-06
9.400000000000000000e+01 3.508584706934910814e-04 0.000000000000000000e+00 8.292560324908760089e-08 2.074444085411970284e-06
9.500000000000000000e+01 3.438606388515777360e-04 0.000000000000000000e+00 8.292564543679462187e-08 2.074473042088627642e-06
9.600000000000000000e+01 3.370765949832436187e-04 0.000000000000000000e+00 8.292568807095424668e-08 2.074502305595780950e-06
9.700000000000000000e+01 3.304977476453723330e-04 0.000000000000000000e+00 8.292573115156705765e-08 2.074531875946405060e-06
9.800000000000000000e+01 3.241159464011085056e-04 0.000000000000000000e+00 8.292577467863384887e-08 2.074561753153608230e-06
9.900000000000000000e+01 3.179234536926879768e-04 0.000000000000000000e+00 8.292581865215532180e-08 2.074591937230637631e-06
1.000000000000000000e+02 3.119129225956752765e-04 0.000000000000000000e+00 8.292586307213215141e-08 2.074622428190874267e-06
1.010000000000000000e+02 3.060773734424219821e-04 0.000000000000000000e+00 8.292590793856502592e-08 2.074653226047837206e-06
1.020000000000000000e+02 3.004101742553827253e-04 0.000000000000000000e+00 8.292595325145473942e-08 2.074684330815178927e-06
1.030000000000000000e+02 2.949050201174324422e-04 0.000000000000000000e+00 8.292599901080196689e-08 2.074715742506691666e-06
1.040000000000000000e+02 2.895559160247451942e-04 0.000000000000000000e+00 8.292604521660748919e-08 2.074747461136301069e-06
1.050000000000000000e+02 2.843571595391907792e-04 0.000000000000000000e+00 8.292609186887203423e-08 2.074779486718070423e-06
1.060000000000000000e+02 2.793033249177050517e-04 0.000000000000000000e+00 8.292613896759635642e-08 2.074811819266199389e-06
1.070000000000000000e+02 2.743892481863866896e-04 0.000000000000000000e+00 8.292618651278117042e-08 2.074844458795024000e-06
1.080000000000000000e+02 2.696100142030934425e-04 0.000000000000000000e+00 8.292623450442736299e-08 2.074877405319013696e-06
1.090000000000000000e+02 2.649609421936722684e-04 0.000000000000000000e+00 8.292628294253558262e-08 2.074910658852778101e-06
1.100000000000000000e+02 2.604375743484330986e-04 0.000000000000000000e+00 8.292633182710670282e-08 2.074944219411061941e-06
1.110000000000000000e+02 2.560356637806743578e-04 0.000000000000000000e+00 8.292638115814146475e-08 2.074978087008745044e-06
1.120000000000000000e+02 2.517511638263033626e-04 0.000000000000000000e+00 8.292643093564066249e-08 2.075012261660843187e-06
1.130000000000000000e+02 2.475802173859372249e-04 0.000000000000000000e+00 8.292648115960510338e-08 2.075046743382511483e-06
1.140000000000000000e+02 2.435191474749677412e-04 0.000000000000000000e+00 8.292653183003563445e-08 2.075081532189038029e-06
1.150000000000000000e+02 2.395644467104021203e-04 0.000000000000000000e+00 8.292658294693303656e-08 2.075116628095849838e-06
1.160000000000000000e+02 2.357127705454827623e-04 0.000000000000000000e+00 8.292663451029814350e-08 2.075152031118506903e-06
1.170000000000000000e+02 2.319609263092642327e-04 0.000000000000000000e+00 8.292668652013181555e-08 2.075187741272710252e-06
1.180000000000000000e+02 2.283058668458709257e-04 0.000000000000000000e+00 8.292673897643483356e-08 2.075223758574293894e-06
1.190000000000000000e+02 2.247446823857899385e-04 0.000000000000000000e+00 8.292679187920809750e-08 2.075260083039229059e-06
1.200000000000000000e+02 2.212745925726115404e-04 0.000000000000000000e+00 8.292684522845244118e-08 2.075296714683622927e-06
1.210000000000000000e+02 2.178929398763761562e-04 0.000000000000000000e+00 8.292689902416872486e-08 2.075333653523719894e-06
1.220000000000000000e+02 2.145971818480983391e-04 0.000000000000000000e+00 8.292695326635784851e-08 2.075370899575900732e-06
1.230000000000000000e+02 2.113848856178134668e-04 0.000000000000000000e+00 8.292700795502064593e-08 2.075408452856681734e-06
1.240000000000000000e+02 2.082537208699181608e-04 0.000000000000000000e+00 8.292706309015800386e-08 2.075446313382718111e-06
1.250000000000000000e+02 2.052014537299298648e-04 0.000000000000000000e+00 8.292711867177080903e-08 2.075484481170796785e-06
1.260000000000000000e+02 2.022259409256903586e-04 0.000000000000000000e+00 8.292717469986000113e-08 2.075522956237845709e-06
1.270000000000000000e+02 1.993251243991358017e-04 0.000000000000000000e+00 8.292723117442648013e-08 2.075561738600927938e-06
1.280000000000000000e+02 1.964970249419881578e-04 0.000000000000000000e+00 8.292728809547109305e-08 2.075600828277242900e-06
1.290000000000000000e+02 1.937397377797035508e-04 0.000000000000000000e+00 8.292734546299483252e-08 2.075640225284124701e-06
1.300000000000000000e+02 1.910514271149749501e-04 0.000000000000000000e+00 8.292740327699858527e-08 2.075679929639047206e-06
1.310000000000000000e+02 1.884303208004210414e-04 0.000000000000000000e+00 8.292746153748330422e-08 2.075719941359618961e-06
1.320000000000000000e+02 1.858747065540013849e-04 0.000000000000000000e+00 8.292752024444988934e-08 2.075760260463584458e-06
1.330000000000000000e+02 1.833829267949783274e-04 0.000000000000000000e+00 8.292757939789935971e-08 2.075800886968825833e-06
1.340000000000000000e+02 1.809533748849145884e-04 0.000000000000000000e+00 8.292763899783260207e-08 2.075841820893362866e-06
1.350000000000000000e+02 1.785844906213797552e-04 0.000000000000000000e+00 8.292769904425063551e-08 2.075883062255349167e-06
1.360000000000000000e+02 1.762747569924128996e-04 0.000000000000000000e+00 8.292775953715441294e-08 2.075924611073077258e-06
1.370000000000000000e+02 1.740226956759500826e-04 0.000000000000000000e+00 8.292782047654486081e-08 2.075966467364974343e-06
1.380000000000000000e+02 1.718268652950340615e-04 0.000000000000000000e+00 8.292788186242303789e-08 2.076008631149606535e-06
1.390000000000000000e+02 1.696858561300829636e-04 0.000000000000000000e+00 8.292794369478987065e-08 2.076051102445675053e-06
1.400000000000000000e+02 1.675982895052683134e-04 0.000000000000000000e+00 8.292800597364641786e-08 2.076093881272017908e-06
1.410000000000000000e+02 1.655628139259826949e-04 0.000000000000000000e+00 8.292806869899363244e-08 2.076136967647609486e-06
1.420000000000000000e+02 1.635781027339245285e-04 0.000000000000000000e+00 8.292813187083255995e-08 2.076180361591561391e-06
1.430000000000000000e+02 1.616428526413288876e-04 0.000000000000000000e+00 8.292819548916420623e-08 2.076224063123123294e-06
1.440000000000000000e+02 1.597557814997205999e-04 0.000000000000000000e+00 8.292825955398963009e-08 2.076268072261678273e-06
1.450000000000000000e+02 1.579156265786372637e-04 0.000000000000000000e+00 8.292832406530982413e-08 2.076312389026749167e-06
1.460000000000000000e+02 1.561211436544791321e-04 0.000000000000000000e+00 8.292838902312586038e-08 2.076357013437993494e-06
1.470000000000000000e+02 1.543711058122754351e-04 0.000000000000000000e+00 8.292845442743874469e-08 2.076401945515206837e-06
1.480000000000000000e+02 1.526643017476202180e-04 0.000000000000000000e+00 8.292852027824958880e-08 2.076447185278321151e-06
1.490000000000000000e+02 1.509995364701611229e-04 0.000000000000000000e+00 8.292858657555943825e-08 2.076492732747404341e-06
1.500000000000000000e+02 1.493756299595371570e-04 0.000000000000000000e+00 8.292865331936933862e-08 2.076538587942663226e-06
1.510000000000000000e+02 1.477914169845975757e-04 0.000000000000000000e+00 8.292872050968038838e-08 2.076584750884439301e-06
1.520000000000000000e+02 1.462457475623991161e-04 0.000000000000000000e+00 8.292878814649368605e-08 2.076631221593212129e-06
1.530000000000000000e+02 1.447374864724632309e-04 0.000000000000000000e+00 8.292885622981027716e-08 2.076678000089596375e-06
1.540000000000000000e+02 1.432655139245252553e-04 0.000000000000000000e+00 8.292892475963131317e-08 2.076725086394347733e-06
1.550000000000000000e+02 1.418287257432323406e-04 0.000000000000000000e+00 8.292899373595787933e-08 2.076772480528351919e-06
1.560000000000000000e+02 1.404260339960656471e-04 0.000000000000000000e+00 8.292906315879108737e-08 2.076820182512637796e-06
1.570000000000000000e+02 1.390563671911000405e-04 0.000000000000000000e+00 8.292913302813204903e-08 2.076868192368369329e-06
1.580000000000000000e+02 1.377186720280072427e-04 0.000000000000000000e+00 8.292920334398191573e-08 2.076916510116845586e-06
1.590000000000000000e+02 1.364119131967452111e-04 0.000000000000000000e+00 8.292927410634183891e-08 2.076965135779504546e-06
1.600000000000000000e+02 1.351350744697160243e-04 0.000000000000000000e+00 8.292934531521289060e-08 2.077014069377919716e-06
1.610000000000000000e+02 1.338871594894608776e-04 0.000000000000000000e+00 8.292941697059628841e-08 2.077063310933803090e-06
1.620000000000000000e+02 1.326671927497458472e-04 0.000000000000000000e+00 8.292948907249318378e-08 2.077112860469003037e-06
1.630000000000000000e+02 1.314742202880827193e-04 0.000000000000000000e+00 8.292956162090471490e-08 2.077162718005504297e-06
1.640000000000000000e+02 1.303073107171825854e-04 0.000000000000000000e+00 8.292963461583204645e-08 2.077212883565428406e-06
1.650000000000000000e+02 1.291655555855732217e-04 0.000000000000000000e+00 8.292970805727636956e-08 2.077263357171035813e-06
1.660000000000000000e+02 1.280480704649494318e-04 0.000000000000000000e+00 8.292978194523888861e-08 2.077314138844722916e-06
1.670000000000000000e+02 1.269539955660564494e-04 0.000000000000000000e+00 8.292985627972079474e-08 2.077365228609022063e-06
1.680000000000000000e+02 1.258824958260388487e-04 0.000000000000000000e+00 8.292993106072326586e-08 2.077416626486604513e-06
1.690000000000000000e+02 1.248327619285245728e-04 0.000000000000000000e+00 8.293000628824753281e-08 2.077468332500276205e-06
1.700000000000000000e+02 1.238040108453244037e-04 0.000000000000000000e+00 8.293008196229477349e-08 2.077520346672984110e-06
1.710000000000000000e+02 1.227954856226891756e-04 0.000000000000000000e+00 8.293015808286624523e-08 2.077572669027808179e-06
1.720000000000000000e+02 1.218064558758822697e-04 0.000000000000000000e+00 8.293023464996317886e-08 2.077625299587967705e-06
1.730000000000000000e+02 1.208362177628852859e-04 0.000000000000000000e+00 8.293031166358677876e-08 2.077678238376820045e-06
1.740000000000000000e+02 1.198840944811238178e-04 0.000000000000000000e+00 8.293038912373832871e-08 2.077731485417857232e-06
1.750000000000000000e+02 1.189494353363872755e-04 0.000000000000000000e+00 8.293046703041905956e-08 2.077785040734710217e-06
1.760000000000000000e+02 1.180316163035896463e-04 0.000000000000000000e+00 8.293054538363022862e-08 2.077838904351145050e-06
1.770000000000000000e+02 1.171300394348308196e-04 0.000000000000000000e+00 8.293062418337309322e-08 2.077893076291069235e-06
1.780000000000000000e+02 1.162441325327240196e-04 0.000000000000000000e+00 8.293070342964893712e-08 2.077947556578523685e-06
1.790000000000000000e+02 1.153733486532500235e-04 0.000000000000000000e+00 8.293078312245904412e-08 2.078002345237687380e-06
1.800000000000000000e+02 1.145171658590180496e-04 0.000000000000000000e+00 8.293086326180472448e-08 2.078057442292877364e-06
1.810000000000000000e+02 1.136750862067684609e-04 0.000000000000000000e+00 8.293094384768719579e-08 2.078112847768548326e-06
1.820000000000000000e+02 1.128466353748466589e-04 0.000000000000000000e+00 8.293102488010786096e-08 2.078168561689290479e-06
1.830000000000000000e+02 1.120313619163381785e-04 0.000000000000000000e+00 8.293110635906793760e-08 2.078224584079833374e-06
1.840000000000000000e+02 1.112288366118947239e-04 0.000000000000000000e+00 8.293118828456880214e-08 2.078280914965042933e-06
1.850000000000000000e+02 1.104386513819473521e-04 0.000000000000000000e+00 8.293127065661175159e-08 2.078337554369922299e-06
1.860000000000000000e+02 1.096604185022391877e-04 0.000000000000000000e+00 8.293135347519810945e-08 2.078394502319612679e-06
1.870000000000000000e+02 1.088937702477581692e-04 0.000000000000000000e+00 8.293143674032923891e-08 2.078451758839391656e-06
1.880000000000000000e+02 1.081383574168998828e-04 0.000000000000000000e+00 8.293152045200647669e-08 2.078509323954674875e-06
1.890000000000000000e+02 1.073938485933409887e-04 0.000000000000000000e+00 8.293160461023114628e-08 2.078567197691016473e-06
1.900000000000000000e+02 1.066599296707883737e-04 0.000000000000000000e+00 8.293168921500465059e-08 2.078625380074106114e-06
1.910000000000000000e+02 1.059363023373748725e-04 0.000000000000000000e+00 8.293177426632833956e-08 2.078683871129771948e-06
1.920000000000000000e+02 1.052226839596962285e-04 0.000000000000000000e+00 8.293185976420356316e-08 2.078742670883980195e-06
1.930000000000000000e+02 1.045188059512127684e-04 0.000000000000000000e+00 8.293194570863172429e-08 2.078801779362833870e-06
1.940000000000000000e+02 1.038244136174004353e-04 0.000000000000000000e+00 8.293203209961422584e-08 2.078861196592573204e-06
1.950000000000000000e+02 1.031392649332187717e-04 0.000000000000000000e+00 8.293211893715244424e-08 2.078920922599576076e-06
1.960000000000000000e+02 1.024631298714260842e-04 0.000000000000000000e+00 8.293220622124776916e-08 2.078980957410359699e-06
1.970000000000000000e+02 1.017957897478040966e-04 0.000000000000000000e+00 8.293229395190162996e-08 2.079041301051575964e-06
1.980000000000000000e+02 1.011370363186273768e-04 0.000000000000000000e+00 8.293238212911545602e-08 2.079101953550016946e-06
1.990000000000000000e+02 1.004866710623350946e-04 0.000000000000000000e+00 8.293247075289063699e-08 2.079162914932610248e-06
2.000000000000000000e+02 9.984450500054532958e-05 0.000000000000000000e+00 8.293255982322861549e-08 2.079224185226423229e-06
2.010000000000000000e+02 9.921035747177782622e-05 0.000000000000000000e+00 8.293264934013084733e-08 2.079285764458660048e-06
2.020000000000000000e+02 9.858405594229898729e-05 0.000000000000000000e+00 8.293273930359876191e-08 2.079347652656661658e-06
2.030000000000000000e+02 9.796543516489431415e-05 0.000000000000000000e+00 8.293282971363381504e-08 2.079409849847908771e-06
2.040000000000000000e+02 9.735433704870147915e-05 0.000000000000000000e+00 8.293292057023750228e-08 2.079472356060017203e-06
2.050000000000000000e+02 9.675060968300587040e-05 0.000000000000000000e+00 8.293301187341121329e-08 2.079535171320742953e-06
2.060000000000000000e+02 9.615410716567932665e-05 0.000000000000000000e+00 8.293310362315650979e-08 2.079598295657977969e-06
2.070000000000000000e+02 9.556468947728488498e-05 0.000000000000000000e+00 8.293319581947479467e-08 2.079661729099753536e-06
2.080000000000000000e+02 9.498222161189519589e-05 0.000000000000000000e+00 8.293328846236761642e-08 2.079725471674238157e-06
2.090000000000000000e+02 9.440657332679119743e-05 0.000000000000000000e+00 8.293338155183644410e-08 2.079789523409736711e-06
2.100000000000000000e+02 9.383761906959895869e-05 0.000000000000000000e+00 8.293347508788278650e-08 2.079853884334695527e-06
2.110000000000000000e+02 9.327523738266478494e-05 0.000000000000000000e+00 8.293356907050815240e-08 2.079918554477695190e-06
2.120000000000000000e+02 9.271931077272724535e-05 0.000000000000000000e+00 8.293366349971409027e-08 2.079983533867456472e-06
2.130000000000000000e+02 9.216972547130906207e-05 0.000000000000000000e+00 8.293375837550206919e-08 2.080048822532836514e-06
2.140000000000000000e+02 9.162637106778070278e-05 0.000000000000000000e+00 8.293385369787362441e-08 2.080114420502831794e-06
2.150000000000000000e+02 9.108914038711205918e-05 0.000000000000000000e+00 8.293394946683035734e-08 2.080180327806575164e-06
2.160000000000000000e+02 9.055792951707011926e-05 0.000000000000000000e+00 8.293404568237379001e-08 2.080246544473339236e-06
2.170000000000000000e+02 9.003263728154443815e-05 0.000000000000000000e+00 8.293414234450544441e-08 2.080313070532533840e-06
2.180000000000000000e+02 8.951316511050952873e-05 0.000000000000000000e+00 8.293423945322686904e-08 2.080379906013707297e-06
2.190000000000000000e+02 8.899941713684376325e-05 0.000000000000000000e+00 8.293433700853971826e-08 2.080447050946544301e-06
2.200000000000000000e+02 8.849129983346689624e-05 0.000000000000000000e+00 8.293443501044550084e-08 2.080514505360869305e-06
2.210000000000000000e+02 8.798872206495933642e-05 0.000000000000000000e+00 8.293453345894577850e-08 2.080582269286645252e-06
2.220000000000000000e+02 8.749159476457631383e-05 0.000000000000000000e+00 8.293463235404220560e-08 2.080650342753971459e-06
2.230000000000000000e+02 8.699983115259642596e-05 0.000000000000000000e+00 8.293473169573634386e-08 2.080718725793086577e-06
2.240000000000000000e+02 8.651334630244891918e-05 0.000000000000000000e+00 8.293483148402983440e-08 2.080787418434368597e-06
2.250000000000000000e+02 8.603205728154762072e-05 0.000000000000000000e+00 8.293493171892422571e-08 2.080856420708329763e-06
2.260000000000000000e+02 8.555588291224834759e-05 0.000000000000000000e+00 8.293503240042117215e-08 2.080925732645625045e-06
2.270000000000000000e+02 8.508474369146558835e-05 0.000000000000000000e+00 8.293513352852230160e-08 2.080995354277044937e-06
2.280000000000000000e+02 8.461856215911381027e-05 0.000000000000000000e+00 8.293523510322924197e-08 2.081065285633518846e-06
2.290000000000000000e+02 8.415726213182456172e-05 0.000000000000000000e+00 8.293533712454366085e-08 2.081135526746115519e-06
2.300000000000000000e+02 8.370076922932325240e-05 0.000000000000000000e+00 8.293543959246713318e-08 2.081206077646039648e-06
2.310000000000000000e+02 8.324901050244419901e-05 0.000000000000000000e+00 8.293554250700140598e-08 2.081276938364636960e-06
