# ells, tt, te, ee, bb
4.600000000000000000e+01 5.313498210379007233e-04 0.000000000000000000e+00 4.696578889178824622e-08 1.121724672615196558e-06
4.700000000000000000e+01 5.098678544032805501e-04 0.000000000000000000e+00 4.696579735700426027e-08 1.121730272948437515e-06
4.800000000000000000e+01 4.896876750140049129e-04 0.000000000000000000e+00 4.696580600426917461e-08 1.121735993743017309e-06
4.900000000000000000e+01 4.707056744949324276e-04 0.000000000000000000e+00 4.696581483358312160e-08 1.121741835000472245e-06
5.000000000000000000e+01 4.528283700342769914e-04 0.000000000000000000e+00 4.696582384494612771e-08 1.121747796722369968e-06
5.100000000000000000e+01 4.359712407906850295e-04 0.000000000000000000e+00 4.696583303835829881e-08 1.121753878910311160e-06
5.200000000000000000e+01 4.200577122352866380e-04 0.000000000000000000e+00 4.696584241381973416e-08 1.121760081565930171e-06
5.300000000000000000e+01 4.050182776891102492e-04 0.000000000000000000e+00 4.696585197133050656e-08 1.121766404690891844e-06
5.400000000000000000e+01 3.907897272398781286e-04 0.000000000000000000e+00 4.696586171089071527e-08 1.121772848286893845e-06
5.500000000000000000e+01 3.773144773573951075e-04 0.000000000000000000e+00 4.696587163250043308e-08 1.121779412355666873e-06
5.600000000000000000e+01 3.645399745266815613e-04 0.000000000000000000e+00 4.696588173615976587e-08 1.121786096898972546e-06
5.700000000000000000e+01 3.524181822322896554e-04 0.000000000000000000e+00 4.696589202186881290e-08 1.121792901918606785e-06
5.800000000000000000e+01 3.409051196290822103e-04 0.000000000000000000e+00 4.696590248962767344e-08 1.121799827416397063e-06
5.900000000000000000e+01 3.299604576219745131e-04 0.000000000000000000e+00 4.696591313943640703e-08 1.121806873394201349e-06
6.000000000000000000e+01 3.195471600062926615e-04 0.000000000000000000e+00 4.696592397129513942e-08 1.121814039853913183e-06
6.100000000000000000e+01 3.096311660922589689e-04 0.000000000000000000e+00 4.696593498520400956e-08 1.121821326797456177e-06
6.200000000000000000e+01 3.001811069750871049e-04 0.000000000000000000e+00 4.696594618116307040e-08 1.121828734226787401e-06
6.300000000000000000e+01 2.911680561450691860e-04 0.000000000000000000e+00 4.696595755917244106e-08 1.121836262143895478e-06
6.400000000000000000e+01 2.825653028520640404e-04 0.000000000000000000e+00 4.696596911923220093e-08 1.121843910550801638e-06
6.500000000000000000e+01 2.743481522491599987e-04 0.000000000000000000e+00 4.696598086134250223e-08 1.121851679449560361e-06
6.600000000000000000e+01 2.664937438394122363e-04 0.000000000000000000e+00 4.696599278550345082e-08 1.121859568842257464e-06
6.700000000000000000e+01 2.589808918488517315e-04 0.000000000000000000e+00 4.696600489171513937e-08 1.121867578731010744e-06
6.800000000000000000e+01 2.517899381195480655e-04 0.000000000000000000e+00 4.696601717997768697e-08 1.121875709117971450e-06
6.900000000000000000e+01 2.449026234271722662e-04 0.000000000000000000e+00 4.696602965029115981e-08 1.121883960005323234e-06
7.000000000000000000e+01 2.383019687716464343e-04 0.000000000000000000e+00 4.696604230265576963e-08 1.121892331395280876e-06
7.100000000000000000e+01 2.319721726880500517e-04 0.000000000000000000e+00 4.696605513707158263e-08 1.121900823290092190e-06
7.200000000000000000e+01 2.258985081870618062e-04 0.000000000000000000e+00 4.696606815353870467e-08 1.121909435692038022e-06
7.300000000000000000e+01 2.200672391243663911e-04 0.000000000000000000e+00 4.696608135205728134e-08 1.121918168603431409e-06
7.400000000000000000e+01 2.144655418511772903e-04 0.000000000000000000e+00 4.696609473262741852e-08 1.121927022026615666e-06
7.500000000000000000e+01 2.090814301882308081e-04 0.000000000000000000e+00 4.696610829524926841e-08 1.121935995963969687e-06
7.600000000000000000e+01 2.039036946952518608e-04 0.000000000000000000e+00 4.696612203992293689e-08 1.121945090417902433e-06
7.700000000000000000e+01 1.989218410847836500e-04 0.000000000000000000e+00 4.696613596664854968e-08 1.121954305390856323e-06
7.800000000000000000e+01 1.941260359319578531e-04 0.000000000000000000e+00 4.696615007542621930e-08 1.121963640885304905e-06
7.900000000000000000e+01 1.895070575522538156e-04 0.000000000000000000e+00 4.696616436625613102e-08 1.121973096903756032e-06
8.000000000000000000e+01 1.850562518071623727e-04 0.000000000000000000e+00 4.696617883913838411e-08 1.121982673448748474e-06
8.100000000000000000e+01 1.807654891537520576e-04 0.000000000000000000e+00 4.696619349407312415e-08 1.121992370522853610e-06
8.200000000000000000e+01 1.766271287045629592e-04 0.000000000000000000e+00 4.696620833106045701e-08 1.122002188128675433e-06
8.300000000000000000e+01 1.726339812946985465e-04 0.000000000000000000e+00 4.696622335010057462e-08 1.122012126268850119e-06
8.400000000000000000e+01 1.687792805938818203e-04 0.000000000000000000e+00 4.696623855119356299e-08 1.122022184946046459e-06
8.500000000000000000e+01 1.650566510685328131e-04 0.000000000000000000e+00 4.696625393433960079e-08 1.122032364162965005e-06
8.600000000000000000e+01 1.614600831657756873e-04 0.000000000000000000e+00 4.696626949953881375e-08 1.122042663922340191e-06
8.700000000000000000e+01 1.579839068521080503e-04 0.000000000000000000e+00 4.696628524679133423e-08 1.122053084226936520e-06
8.800000000000000000e+01 1.546227709160727165e-04 0.000000000000000000e+00 4.696630117609737399e-08 1.122063625079552379e-06
8.900000000000000000e+01 1.513716200388465444e-04 0.000000000000000000e+00 4.696631728745701242e-08 1.122074286483019186e-06
9.000000000000000000e+01 1.482256769196838107e-04 0.000000000000000000e+00 4.696633358087042159e-08 1.122085068440198643e-06
9.100000000000000000e+01 1.451804227234051786e-04 0.000000000000000000e+00 4.696635005633776031e-08 1.122095970953986330e-06
9.200000000000000000e+01 1.422315825796660550e-04 0.000000000000000000e+00 4.696636671385915432e-08 1.122106994027310442e-06
9.300000000000000000e+01 1.393751084356981509e-04 0.000000000000000000e+00 4.696638355343480876e-08 1.122118137663130087e-06
9.400000000000000000e+01 1.366071661902971621e-04 0.000000000000000000e+00 4.696640057506484935e-08 1.122129401864438258e-06
9.500000000000000000e+01 1.339241214278403310e-04 0.000000000000000000e+00 4.696641777874941506e-08 1.122140786634259708e-06
9.600000000000000000e+01 1.313225286678763903e-04 0.000000000000000000e+00 4.696643516448872428e-08 1.122152291975650955e-06
9.700000000000000000e+01 1.287991181890792082e-04 0.000000000000000000e+00 4.696645273228288949e-08 1.122163917891701977e-06
9.800000000000000000e+01 1.263507877877424106e-04 0.000000000000000000e+00 4.696647048213208937e-08 1.122175664385534512e-06
9.900000000000000000e+01 1.239745906357272325e-04 0.000000000000000000e+00 4.696648841403648935e-08 1.122187531460303335e-06
1.000000000000000000e+02 1.216677283109470322e-04 0.000000000000000000e+00 4.696650652799627473e-08 1.122199519119194773e-06
1.010000000000000000e+02 1.194275405616989391e-04 0.000000000000000000e+00 4.696652482401157784e-08 1.122211627365427550e-06
1.020000000000000000e+02 1.172514990665084758e-04 0.000000000000000000e+00 4.696654330208261046e-08 1.122223856202253427e-06
1.030000000000000000e+02 1.151371985499247981e-04 0.000000000000000000e+00 4.696656196220950492e-08 1.122236205632955925e-06
1.040000000000000000e+02 1.130823509811854121e-04 0.000000000000000000e+00 4.696658080439247299e-08 1.122248675660851815e-06
1.050000000000000000e+02 1.110847789616245556e-04 0.000000000000000000e+00 4.696659982863166024e-08 1.122261266289288994e-06
1.060000000000000000e+02 1.091424091096862927e-04 0.000000000000000000e+00 4.696661903492724536e-08 1.122273977521649241e-06
1.070000000000000000e+02 1.072532670739812009e-04 0.000000000000000000e+00 4.696663842327943348e-08 1.122286809361345253e-06
1.080000000000000000e+02 1.054154719904596213e-04 0.000000000000000000e+00 4.696665799368837680e-08 1.122299761811822970e-06
1.090000000000000000e+02 1.036272319722207451e-04 0.000000000000000000e+00 4.696667774615429371e-08 1.122312834876561157e-06
1.100000000000000000e+02 1.018868384340915705e-04 0.000000000000000000e+00 4.696669768067734300e-08 1.122326028559069495e-06
1.110000000000000000e+02 1.001926627244134659e-04 0.000000000000000000e+00 4.696671779725770999e-08 1.122339342862891759e-06
1.120000000000000000e+02 9.854315145535927595e-05 0.000000000000000000e+00 4.696673809589557995e-08 1.122352777791602003e-06
1.130000000000000000e+02 9.693682288032984306e-05 0.000000000000000000e+00 4.696675857659113817e-08 1.122366333348809858e-06
1.140000000000000000e+02 9.537226298275862445e-05 0.000000000000000000e+00 4.696677923934460964e-08 1.122380009538154179e-06
1.150000000000000000e+02 9.384812148611821659e-05 0.000000000000000000e+00 4.696680008415613996e-08 1.122393806363307489e-06
1.160000000000000000e+02 9.236310967326405138e-05 0.000000000000000000e+00 4.696682111102596734e-08 1.122407723827974920e-06
1.170000000000000000e+02 9.091599628252832474e-05 0.000000000000000000e+00 4.696684231995427708e-08 1.122421761935894218e-06
1.180000000000000000e+02 8.950560493245602006e-05 0.000000000000000000e+00 4.696686371094122800e-08 1.122435920690834891e-06
1.190000000000000000e+02 8.813081096794314704e-05 0.000000000000000000e+00 4.696688528398707155e-08 1.122450200096599482e-06
1.200000000000000000e+02 8.679053909363629586e-05 0.000000000000000000e+00 4.696690703909196656e-08 1.122464600157021874e-06
1.210000000000000000e+02 8.548376006736887415e-05 0.000000000000000000e+00 4.696692897625616449e-08 1.122479120875969195e-06
1.220000000000000000e+02 8.420948886454200720e-05 0.000000000000000000e+00 4.696695109547984400e-08 1.122493762257341185e-06
1.230000000000000000e+02 8.296678171317925922e-05 0.000000000000000000e+00 4.696697339676319702e-08 1.122508524305069349e-06
1.240000000000000000e+02 8.175473441320981545e-05 0.000000000000000000e+00 4.696699588010642867e-08 1.122523407023118222e-06
1.250000000000000000e+02 8.057247935357828863e-05 0.000000000000000000e+00 4.696701854550979042e-08 1.122538410415484531e-06
1.260000000000000000e+02 7.941918393453790883e-05 0.000000000000000000e+00 4.696704139297344770e-08 1.122553534486195917e-06
1.270000000000000000e+02 7.829404820912125806e-05 0.000000000000000000e+00 4.696706442249767184e-08 1.122568779239316021e-06
1.280000000000000000e+02 7.719630315247646730e-05 0.000000000000000000e+00 4.696708763408258856e-08 1.122584144678937494e-06
1.290000000000000000e+02 7.612520828529648813e-05 0.000000000000000000e+00 4.696711102772850227e-08 1.122599630809186233e-06
1.300000000000000000e+02 7.508005074976777061e-05 0.000000000000000000e+00 4.696713460343558501e-08 1.122615237634221594e-06
1.310000000000000000e+02 7.406014242993051288e-05 0.000000000000000000e+00 4.696715836120406178e-08 1.122630965158235119e-06
1.320000000000000000e+02 7.306481914992569646e-05 0.000000000000000000e+00 4.696718230103416420e-08 1.122646813385449057e-06
1.330000000000000000e+02 7.209343853595619482e-05 0.000000000000000000e+00 4.696720642292611725e-08 1.122662782320120593e-06
1.340000000000000000e+02 7.114537914230405669e-05 0.000000000000000000e+00 4.696723072688013270e-08 1.122678871966537622e-06
1.350000000000000000e+02 7.022003813754950328e-05 0.000000000000000000e+00 4.696725521289643553e-08 1.122695082329021070e-06
1.360000000000000000e+02 6.931683103212593860e-05 0.000000000000000000e+00 4.696727988097529045e-08 1.122711413411924050e-06
1.370000000000000000e+02 6.843518906597960590e-05 0.000000000000000000e+00 4.696730473111686289e-08 1.122727865219631653e-06
1.380000000000000000e+02 6.757455969265618119e-05 0.000000000000000000e+00 4.696732976332145064e-08 1.122744437756563484e-06
1.390000000000000000e+02 6.673440348228549396e-05 0.000000000000000000e+00 4.696735497758925883e-08 1.122761131027168797e-06
1.400000000000000000e+02 6.591419500194719953e-05 0.000000000000000000e+00 4.696738037392051246e-08 1.122777945035931359e-06
1.410000000000000000e+02 6.511342077113822639e-05 0.000000000000000000e+00 4.696740595231543652e-08 1.122794879787365645e-06
1.420000000000000000e+02 6.433157846532428414e-05 0.000000000000000000e+00 4.696743171277432218e-08 1.122811935286020856e-06
1.430000000000000000e+02 6.356817647774432251e-05 0.000000000000000000e+00 4.696745765529736135e-08 1.122829111536475842e-06
1.440000000000000000e+02 6.282273319983097042e-05 0.000000000000000000e+00 4.696748377988483858e-08 1.122846408543343967e-06
1.450000000000000000e+02 6.209477585866219338e-05 0.000000000000000000e+00 4.696751008653694577e-08 1.122863826311270360e-06
1.460000000000000000e+02 6.138384098705495693e-05 0.000000000000000000e+00 4.696753657525398070e-08 1.122881364844933184e-06
1.470000000000000000e+02 6.068947296155662540e-05 0.000000000000000000e+00 4.696756324603615515e-08 1.122899024149041095e-06
1.480000000000000000e+02 6.001122407381658826e-05 0.000000000000000000e+00 4.696759009888372717e-08 1.122916804228337900e-06
1.490000000000000000e+02 5.934865425886062497e-05 0.000000000000000000e+00 4.696761713379696810e-08 1.122934705087597902e-06
1.500000000000000000e+02 5.870133098415922826e-05 0.000000000000000000e+00 4.696764435077606984e-08 1.122952726731628436e-06
1.510000000000000000e+02 5.806882847156263406e-05 0.000000000000000000e+00 4.696767174982135664e-08 1.122970869165269236e-06
1.520000000000000000e+02 5.745072830124659544e-05 0.000000000000000000e+00 4.696769933093305349e-08 1.122989132393393494e-06
1.530000000000000000e+02 5.684661887468328892e-05 0.000000000000000000e+00 4.696772709411140524e-08 1.123007516420904685e-06
1.540000000000000000e+02 5.625609559140999589e-05 0.000000000000000000e+00 4.696775503935670306e-08 1.123026021252740798e-06
1.550000000000000000e+02 5.567876085944978976e-05 0.000000000000000000e+00 4.696778316666918518e-08 1.123044646893871376e-06
1.560000000000000000e+02 5.511422402848113787e-05 0.000000000000000000e+00 4.696781147604911629e-08 1.123063393349298149e-06
1.570000000000000000e+02 5.456210162410236620e-05 0.000000000000000000e+00 4.696783996749676109e-08 1.123082260624055668e-06
1.580000000000000000e+02 5.402201767915304861e-05 0.000000000000000000e+00 4.696786864101240414e-08 1.123101248723211731e-06
1.590000000000000000e+02 5.349360342749449318e-05 0.000000000000000000e+00 4.696789749659626380e-08 1.123120357651864631e-06
1.600000000000000000e+02 5.297649785221763104e-05 0.000000000000000000e+00 4.696792653424866433e-08 1.123139587415146962e-06
1.610000000000000000e+02 5.247034753837228455e-05 0.000000000000000000e+00 4.696795575396984397e-08 1.123158938018222874e-06
1.620000000000000000e+02 5.197480723673405525e-05 0.000000000000000000e+00 4.696798515576008063e-08 1.123178409466289548e-06
1.630000000000000000e+02 5.148953975825665285e-05 0.000000000000000000e+00 4.696801473961967873e-08 1.123198001764576990e-06
1.640000000000000000e+02 5.101421620328843657e-05 0.000000000000000000e+00 4.696804450554886327e-08 1.123217714918344427e-06
1.650000000000000000e+02 5.054851617066988425e-05 0.000000000000000000e+00 4.696807445354793863e-08 1.123237548932888992e-06
1.660000000000000000e+02 5.009212781868564956e-05 0.000000000000000000e+00 4.696810458361719599e-08 1.123257503813536403e-06
1.670000000000000000e+02 4.964474825292432996e-05 0.000000000000000000e+00 4.696813489575690004e-08 1.123277579565645416e-06
1.680000000000000000e+02 4.920608332297527203e-05 0.000000000000000000e+00 4.696816538996734197e-08 1.123297776194608241e-06
1.690000000000000000e+02 4.877584778039075652e-05 0.000000000000000000e+00 4.696819606624881292e-08 1.123318093705848431e-06
1.700000000000000000e+02 4.835376560284474151e-05 0.000000000000000000e+00 4.696822692460157098e-08 1.123338532104823630e-06
1.710000000000000000e+02 4.793956972975471636e-05 0.000000000000000000e+00 4.696825796502592718e-08 1.123359091397021978e-06
1.720000000000000000e+02 4.753300232627625025e-05 0.000000000000000000e+00 4.696828918752215944e-08 1.123379771587965493e-06
1.730000000000000000e+02 4.713381433327335055e-05 0.000000000000000000e+00 4.696832059209055893e-08 1.123400572683208806e-06
1.740000000000000000e+02 4.674176621805978309e-05 0.000000000000000000e+00 4.696835217873142344e-08 1.123421494688337464e-06
1.750000000000000000e+02 4.635662707464988422e-05 0.000000000000000000e+00 4.696838394744507722e-08 1.123442537608971953e-06
1.760000000000000000e+02 4.597817487963215733e-05 0.000000000000000000e+00 4.696841589823175850e-08 1.123463701450761773e-06
1.770000000000000000e+02 4.560619663048767958e-05 0.000000000000000000e+00 4.696844803109182463e-08 1.123484986219392843e-06
1.780000000000000000e+02 4.524048765773601780e-05 0.000000000000000000e+00 4.696848034602550720e-08 1.123506391920580730e-06
1.790000000000000000e+02 4.488085178443780045e-05 0.000000000000000000e+00 4.696851284303318342e-08 1.123527918560074670e-06
1.800000000000000000e+02 4.452710124136949766e-05 0.000000000000000000e+00 4.696854552211511137e-08 1.123549566143656086e-06
1.810000000000000000e+02 4.417905621404066353e-05 0.000000000000000000e+00 4.696857838327158883e-08 1.123571334677139860e-06
1.820000000000000000e+02 4.383654465010605392e-05 0.000000000000000000e+00 4.696861142650295330e-08 1.123593224166371578e-06
1.830000000000000000e+02 4.349940216891865554e-05 0.000000000000000000e+00 4.696864465180950917e-08 1.123615234617230707e-06
1.840000000000000000e+02 4.316747170932217176e-05 0.000000000000000000e+00 4.696867805919152775e-08 1.123637366035628478e-06
1.850000000000000000e+02 4.284060333784632058e-05 0.000000000000000000e+00 4.696871164864937302e-08 1.123659618427509581e-06
1.860000000000000000e+02 4.251865360623901201e-05 0.000000000000000000e+00 4.696874542018330966e-08 1.123681991798849409e-06
1.870000000000000000e+02 4.220148604064585254e-05 0.000000000000000000e+00 4.696877937379368179e-08 1.123704486155657873e-06
1.880000000000000000e+02 4.188897013139948540e-05 0.000000000000000000e+00 4.696881350948082689e-08 1.123727101503976435e-06
1.890000000000000000e+02 4.158098135371797232e-05 0.000000000000000000e+00 4.696884782724500967e-08 1.123749837849879804e-06
1.900000000000000000e+02 4.127740093716512573e-05 0.000000000000000000e+00 4.696888232708660069e-08 1.123772695199473605e-06
1.910000000000000000e+02 4.097811543954531948e-05 0.000000000000000000e+00 4.696891700900588451e-08 1.123795673558896921e-06
1.920000000000000000e+02 4.068301663071666391e-05 0.000000000000000000e+00 4.696895187300322508e-08 1.123818772934321869e-06
1.930000000000000000e+02 4.039200108033326703e-05 0.000000000000000000e+00 4.696898691907890035e-08 1.123841993331952755e-06
1.940000000000000000e+02 4.010496993984541517e-05 0.000000000000000000e+00 4.696902214723325442e-08 1.123865334758026281e-06
1.950000000000000000e+02 3.982182881514108146e-05 0.000000000000000000e+00 4.696905755746663139e-08 1.123888797218810915e-06
1.960000000000000000e+02 3.954248731333047124e-05 0.000000000000000000e+00 4.696909314977936214e-08 1.123912380720609218e-06
1.970000000000000000e+02 3.926685889452707413e-05 0.000000000000000000e+00 4.696912892417175106e-08 1.123936085269755301e-06
1.980000000000000000e+02 3.899486070552787267e-05 0.000000000000000000e+00 4.696916488064415551e-08 1.123959910872616100e-06
1.990000000000000000e+02 3.872641324267872526e-05 0.000000000000000000e+00 4.696920101919691298e-08 1.123983857535589890e-06
2.000000000000000000e+02 3.846144030415778149e-05 0.000000000000000000e+00 4.696923733983033447e-08 1.124007925265109886e-06
2.010000000000000000e+02 3.819986860674711419e-05 0.000000000000000000e+00 4.696927384254478395e-08 1.124032114067639796e-06
2.020000000000000000e+02 3.794162773034747392e-05 0.000000000000000000e+00 4.696931052734059891e-08 1.124056423949676363e-06
2.030000000000000000e+02 3.768664999574177844e-05 0.000000000000000000e+00 4.696934739421812347e-08 1.124080854917750000e-06
2.040000000000000000e+02 3.743487007657209109e-05 0.000000000000000000e+00 4.696938444317768848e-08 1.124105406978421823e-06
2.050000000000000000e+02 3.718622510334463477e-05 0.000000000000000000e+00 4.696942167421966452e-08 1.124130080138287255e-06
2.060000000000000000e+02 3.694065429309106993e-05 0.000000000000000000e+00 4.696945908734436925e-08 1.124154874403972634e-06
2.070000000000000000e+02 3.669809905733497322e-05 0.000000000000000000e+00 4.696949668255215998e-08 1.124179789782137969e-06
2.080000000000000000e+02 3.645850264442311567e-05 0.000000000000000000e+00 4.696953445984340731e-08 1.124204826279475243e-06
2.090000000000000000e+02 3.622181016163054923e-05 0.000000000000000000e+00 4.696957241921845534e-08 1.124229983902709687e-06
2.100000000000000000e+02 3.598796845140776507e-05 0.000000000000000000e+00 4.696961056067762171e-08 1.124255262658598506e-06
2.110000000000000000e+02 3.575692605563635720e-05 0.000000000000000000e+00 4.696964888422129023e-08 1.124280662553931515e-06
2.120000000000000000e+02 3.552863286497862588e-05 0.000000000000000000e+00 4.696968738984985795e-08 1.124306183595530718e-06
2.130000000000000000e+02 3.530304038045586651e-05 0.000000000000000000e+00 4.696972607756361602e-08 1.124331825790252212e-06
2.140000000000000000e+02 3.508010135584642788e-05 0.000000000000000000e+00 4.696976494736297475e-08 1.124357589144982798e-06
2.150000000000000000e+02 3.485976989101836844e-05 0.000000000000000000e+00 4.696980399924827822e-08 1.124383473666642735e-06
2.160000000000000000e+02 3.464200126741381132e-05 0.000000000000000000e+00 4.696984323321987055e-08 1.124409479362184893e-06
2.170000000000000000e+02 3.442675210442553785e-05 0.000000000000000000e+00 4.696988264927814880e-08 1.124435606238593906e-06
2.180000000000000000e+02 3.421397993272667822e-05 0.000000000000000000e+00 4.696992224742345705e-08 1.124461854302889136e-06
2.190000000000000000e+02 3.400364341592379070e-05 0.000000000000000000e+00 4.696996202765620560e-08 1.124488223562119167e-06
2.200000000000000000e+02 3.379570224103357705e-05 0.000000000000000000e+00 4.697000198997671870e-08 1.124514714023368795e-06
2.210000000000000000e+02 3.359011705878948924e-05 0.000000000000000000e+00 4.697004213438539339e-08 1.124541325693752037e-06
2.220000000000000000e+02 3.338684941080743301e-05 0.000000000000000000e+00 4.697008246088260026e-08 1.124568058580418065e-06
2.230000000000000000e+02 3.318586186039696232e-05 0.000000000000000000e+00 4.697012296946871649e-08 1.124594912690547387e-06
2.240000000000000000e+02 3.298711765069126014e-05 0.000000000000000000e+00 4.697016366014412591e-08 1.124621888031353759e-06
2.250000000000000000e+02 3.279058089609303056e-05 0.000000000000000000e+00 4.697020453290919246e-08 1.124648984610082279e-06
2.260000000000000000e+02 3.259621652951337890e-05 0.000000000000000000e+00 4.697024558776430659e-08 1.124676202434011923e-06
2.270000000000000000e+02 3.240399021114587544e-05 0.000000000000000000e+00 4.697028682470983885e-08 1.124703541510453857e-06
2.280000000000000000e+02 3.221386831969313719e-05 0.000000000000000000e+00 4.697032824374619955e-08 1.124731001846751856e-06
2.290000000000000000e+02 3.202581799879918186e-05 0.000000000000000000e+00 4.697036984487375263e-08 1.124758583450282096e-06
2.300000000000000000e+02 3.183980711853880385e-05 0.000000000000000000e+00 4.697041162809290176e-08 1.124786286328453360e-06
2.310000000000000000e+02 3.165580404213720606e-05 0.000000000000000000e+00 4.697045359340405060e-08 1.124814110488707893e-06
